Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"April 07, 1918",2130,Over the Mediterranean,Military - German Navy,?,?,Zeppelin L-59 (airship),?,?,23   (passengers:?  crew:?),23   (passengers:?  crew:?),0,Exploded and crashed into the sea off the southern coast of Italy.
"August 05, 1918",?,"Off Helgoland Island, Germany",Military - German Navy,?,?,Zeppelin L-70 (airship),?,?,22   (passengers:?  crew:?),22   (passengers:?  crew:?),0,"Shot down by British aircraft crashing from a height of 17,000 ft."
"August 11, 1918",1000,"Ameland Island, North Sea",Military - German Navy,?,?,Zeppelin L-53 (airship),?,?,19   (passengers:?  crew:?),19   (passengers:?  crew:?),0,Shot down by british aircraft.
"December 16, 1918",?,"Elizabeth, New Jersey",US Aerial Mail Service,?,?,De Havilland DH-4,97,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,Carl Smith was killed when his mail plane feet 500 feet while attempting to land. He tried to reposition the aircraft after the wind shifted and lost control of the plane and dived into the ground.
"May 25, 1919",?,"Cleveland, Ohio",US Aerial Mail Service,?,?,De Havilland DH-4,61,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,Caught fire in midair. The pilot leaped from the plane to his death as the plane began to go into a dive.
"July 19, 1919",?,"Dix Run, Pennsylvania",US Aerial Mail Service,?,?,De Havilland DH-4,82,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,The mail plane crashed under unknown circumstances.
"July 21, 1919",1655,"Chicago, Illinois",Wingfoot Air Express Goodyear Tire,?,Shuttle,FD Type Dirigible,?,?,?   (passengers:?  crew:?),3   (passengers:2  crew:1),10,"The dirigible, cruising at 1,200 ft. caught fire and crashed into the Illinois Trust and Savings Building in Chicago. The was transporting people from Grant Park to the White City amusement park.[1] One crew member, two passengers, and ten bank employees were killed"
"August 02, 1919",?,"Verona, Italy",Caproni Company,?,Venice  Taliedo,Caproni Ca.48,?,?,14   (passengers:12  crew:2),14   (passengers:12  crew:2),0,As the plane was passing over Verona the wings began to flutter and then collapsed and crashed. Sources differ as to the number of deaths with some reporting 15 or 17.
"October 02, 1919",?,"Newcastle, England",Aircraft Transport and Travel,?,?,De Havilland DH-4,?,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,?
"October 14, 1919",?,"Cantonsville, Maryland",US Aerial Mail Service,?,?,Curtiss R-4LM,32,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,"The pilot was performing a mail flight to Baltimore. While on final approach, in fog, the aircraft hit tree tops and crashed into the woods."
"October 20, 1919",?,"English Channel off Forkstone, Kent",Aircraft Transport and Travel,?,?,De Havilland DH-4,G-EAHG,?,0   (passengers:0  crew:1),0   (passengers:0  crew:0),0,Crashed into the sea while attempting to land in fog.
"October 30, 1919",?,"Long Valley, New Jersey",US Aerial Mail Service,?,?,De Havilland DH.4,77,77,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,"While on a mail flight to New York the pilot encountered bad weather conditions and reduced his altitude to maintain a visual contact with the ground. Eventually, he decided to make an emergency landing in Long Valley, west of Newark. Aircraft hit the ground and crashed."
"December 11, 1919",?,"Catherham, Surrey, UK",Aircraft Travel Transport,?,Paris - Hounslow,de Havilland DH-4,G-EAHF,?,1   (passengers:1  crew:1),1   (passengers:1  crew:1),0,Crashed in a field while attemptting to land.
"March 10, 1920",?,"New Paris, Indiana",US Aerial Mail Service,?,?,De Havilland DH-4,65,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,"While on a a mail flight, the aircraft hit trees in fog and crashed in a wooded area."
"March 30, 1920",?,"Newark, New Jersey",US Aerial Mail Service,?,Washington - Newark,De Havilland DH-4,72,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,George Sherlock was killed when his mail plane crashed into a chimney while attempting to land at Heller Field in poor visibility.
"April 10, 1920",?,"Newark, New Jersey",US Aerial Mail Service,?,?,Curtiss R-4LM,49,?,2   (passengers:1  crew:1),1   (passengers:0  crew:1),0,After a fire erupted in flight the pilot decided to make an emergency landing but the aircraft crashed.
"April 11, 1920",?,"Heller Field, New Jersey",US Aerial Mail Service,?,?,Curtiss JN-4H,44,?,2   (passengers:1  crew:1),1   (passengers:0  crew:1),0,The aircraft crashed while on approach for unknown reasons.
"May 12, 1920",?,"Oskaloosa, Iowa",US Aerial Mail Service,?,?,De Havilland DH-4,79,?,2   (passengers:1  crew:1),1   (passengers:1  crew:0),0,"In worsening weather conditions, the pilot lost his sense of orientation and crashed in a field."
"June 06, 1920",?,"Cleveland, Ohio",US Aerial Mail Service,?,?,De Havilland DH-4,204,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,The aircraft suffered engine failure and crashed shortly after taking off.
"July 20, 1920",?,"Cartagena, Columbia",Compañia Colombiana de Navegación Aérea,?,?,Farman F-40,?,?,1   (passengers:1  crew:1),1   (passengers:1  crew:1),0,Crashed while taking off after engine failure. Engine failure due to fuel exhaustion.
"August 16, 1920",?,"Bedford, England",By Air,?,?,Armstrong-Whitworth F-K-8,G-EALW,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,The plane crashed during a cargo flight under unknown circumstances.
"August 16, 1920",?,"College Park, Maryland",US Aerial Mail Service,?,?,De Havilland DH-4,317,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,"While approaching in poor visibility to land, the plane hit a radio mast and crashed in flames."
"September 01, 1920",?,"Morristown, New Jersey",US Aerial Mail Service,?,?,Junkers JL-6,305,?,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"While en route, the mail plane went out of control and crashed after experiencing an in flight fire."
"September 15, 1920",?,"Pemberville, Ohio",US Aerial Mail Service,?,?,Junkers F-13,308,?,2   (passengers:?  crew:?),2   (passengers:?  crew:?),0,The pilot crashed after attempting to make an emergency landing after the engine caught fire.
"September 27, 1920",?,"Hillersburg, Pennsylvania",US Aerial Mail Service,?,?,De Havilland DH-4,316,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,The plane struck power lines and crashed in flames after flying at a low altitude in poor visibility.
"October 02, 1920",?,"Off Port Vendres, France",Latecoere Airlines,?,?,Salmson 2-A-2,F-ALAI,31,2   (passengers:1  crew:1),2   (passengers:1  crew:1),0,Crashed into the Mediterranean while on a mail flight.
"October 05, 1920",?,"Valencia, Spain",Latecoere Airlines,?,?,Breguet 14,F-ALTA,20,2   (passengers:1  crew:1),2   (passengers:1  crew:1),0,While on a mail flight the plane crashed while attempting to land.
"October 15, 1920",?,"Batavia, Illinois",US Aerial Mail Service,?,?,De Havilland DH-4,76,?,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,While attempting to land in fog the aircraft hit an obstruction and crashed.
"November 07, 1920",?,"Tie Siding, Wyoming",US Aerial Mail Service,?,?,De Havilland DH-4,?,178,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,The aircraft crashed into a mountain in poor weather condtions.
"December 14, 1920",1215,"London, England",Handley Page Transport,?,London - Paris,Handley Page HP-16,G-EAMA,HP-25,8   (passengers:6  crew:2),4   (passengers:2  crew:2),0,The plane failed to gain altitude after taking off from Criclklewood and crashed into a tree and a house. Pilot error in taking off towards a hill in unfavorable wind conditions and fog.The first commercial air disaster to result in passenger fatalities during a regularly scheduled service..
"December 24, 1920",?,"Barcelona, Spain",Aeropostale,?,?,Breguet 14,F-ALBO,57,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,The aircraft stalled and crashed when an engine failed.
