Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"August 15, 1935",2018,"Walakpa, near Point Barrow, Alaska",Private,?,?,Lockheed Orion 9E Explorer float plane,NR12283,195,2   (passengers:1  crew:1),2   (passengers:1  crew:1),0,"Dense fog caused the pilot to make a forced landing about 15 miles south of Point Barrow.  After some mechanical repairs, the plane took off, rose to about 50 feet and then crashed into shallow water. Loss of control of the aircraft at a low altitude after sudden engine failure due to the extreme nose-heaviness of the aircraft. Adventurer, Wiley Post, 37, and humorist, Will Rogers, 56, killed. Most experts believe that a combination of miscalculations in the design and operation of the heavily customized aircraft resulted in the uncontrollable spin that occurred right after takeoff."
"August 15, 1935",2008,"Near Glendo, Wyoming",Aero Mayflower Transit Co,?,Helena - Denver,"Waco, model YLC",NC14140,4202,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,"The plane flew into a mountain 43 miles West of Glendo in heavy fog.  Against advice to the contrary, the pilot decided to fly a direct route to Denver rather than go around, following the valleys and airways used by other pilots. The direct route took him across some of the most dangerous flying country in the west."
"September 01, 1935",2300,"Burbank, California",Western Air Express,?,"Burbank, CA - Salt Lake City, UT",Boeing 247,NC13314,1695,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"A few minutes after take off from Burbank Airport, while climbing to a height of 1,000 feet in foggy conditions, the aircraft went out of control, stalled, hit power lines and crashed in flames in a field."
"September 13, 1935",0900,"Near Tambo, Panama",Panama Airways,?,Panama City - David,Ford Tri-Motor,?,?,8   (passengers:7  crew:1),8   (passengers:7  crew:1),0,Crashed and burned in mountainous terrain in  adverse weather conditions.
"October 02, 1935",0955,"Off Finders Island, Victoria, Australia",Holyman Airways,?,Melbourne - Sydney,de Havilland DH-86,VH-URT,2312,5   (passengers:3  crew:2),5   (passengers:3  crew:2),0,Crashed in the Bass Strait. Went in to an uncontrollable spin following an engine failure.
"October 07, 1935",0219,"Near Cheyenne, Wyoming",United Air Lines,4,Salt Lake City - Cheyenne,Boeing 247D,NC13317,1698,12   (passengers:9  crew:3),12   (passengers:9  crew:3),0,"While flying in a normal, slightly descending path, the aircraft  first collided with the ground just a few feet  below the top of a small knoll tearing out both engines and engine nacelles. It then rebounded and continued through the air for a distance of 1,120 feet, where it came to rest.  Error on the part of the pilot in executing an abrupt maneuver with insufficient altitude for safety and failure of the pilot to maintain proper control of the aircraft during this maneuver."
"October 09, 1935",?,Gulf of Finland,Aero O-Y,?,Tallinn - Helsinki,Junkers F-13,OH-ALI,2033,6   (passengers:4  crew:2),6   (passengers:4  crew:2),0,Crashed into the sea in the dense fog and low visibility.
"October 21, 1935",1100,"Troy, New York",Chamberlin Flying Service,?,Troy - Teterboro,Curtiss AT-32C Condor,NC725K,G-2,6   (passengers:4  crew:2),1   (passengers:0  crew:1),0,The plane lost the left engine shortly after taking off. The pilot tried to make an emergency landing but was caught in a downdraft and the plane crashed.
"October 30, 1935",1940,"Cheyenne, Wyoming",United Air Lines,?,Test flight,Boeing B-247-D,NC13323,1704,4   (passengers:0  crew:4),4   (passengers:0  crew:4),0,Crashed into a hill in poor weather conditions 5 miles south of Cheyenne. Test flight. Poor judgment by the pilot for executing an abrupt maneuver with insufficient altitude for safety and  failure of the pilot to maintain proper control of the aircraft during this maneuver.
"November 02, 1935",?,"Off Nhambupe, Brazil",Air France,?,Bahia - Aracaju,Latécoère 28-1,F-AJIQ,906,4   (passengers:0  crew:4),4   (passengers:0  crew:4),0,The postal plane crashed at Atalaya Beach in unknown circumstances.
"November 09, 1935",0440,"Near Fort Worth, Texas",Braniff Airlines,?,Dallas - Waco,Lockheed Vega,NC980Y,191,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,Plunged to the ground thirty minutes after leaving Fort Worth. Tried to return to Dallas airport due to inclement weather.
"November 09, 1935",?,"Brindisi, Italy",Imperial Airways,?,London - Brindisi - Alexandria,Short S-17 Kent,G-ABFB,S-759,13   (passengers:10  crew:3),12   (passengers:9  crew:3),0,While preparing for departure a fire broke out. The fire erupted while fueling.
"November 11, 1935",?,"Istres, France",Air France,?,?,Latecoere 28,F-AJPB,6-926,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,Crashed whille flying in the vicinity of a thunderstorm.
"December 04, 1935",?,"Tours, France",Air Bleu,?,Le Havre - Paris - Tours - Bordeaux,Caudron C-630 Simoun,F-ANRK,7013,2   (passengers:0  crew:2),1   (passengers:0  crew:1),0,"On final approach, the aircraft was too low and hit a tree with it's right wing. It stalled and crashed in a garden short of the runway."
"December 10, 1935",1645,"Croydon, England",Sabena,?,"Brussels, Belgium - Croydon, England",Savoia-Marchetti SM73,OO-AGN,30002,11   (passengers:7  crew:4),11   (passengers:7  crew:4),0,"While flying low, the aircraft hit tree tops, stalled and crashed in flames into a wooded area 13 km short of the runway, The pilot did not request bearings from the airport and tried to navigate on his own."
"December 24, 1935",?,"Wroctaw, Poland",Deutsche Lufthansa,?,?,Heinkel He-70,D-UVOR,915,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,Crashed under unknown circumstances
"December 31, 1935",1915,"Off Alexandria, Egypt",Imperial Airways,?,London - Brindisi - Mirabella - Alexandria,Short S-8 Calcutta flying boat,G-AASJ,S-752,13   (passengers:9  crew:4),12   (passengers:9  crew:1),0,"The aircraft ran out of fuel and crashed off Alexandria. The plane was named ""The City of Khartoum."""
