Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"May 15, 2010",1510,"Near Poeketi, Suriname",Blue Wings Airlines,?,Godo Holo Air Strip - Paramaribo,Antonv An-28,PZ-TSV,1AJ007-10,8   (passengers:6  crew:2),8   (passengers:6  crew:2),0,"The plane crashed during poor weather into a forest ,10 minutes after taking off from Godo Olo Air Strip."
"May 17, 2010",0930,"Salang pass, Afghanistan",Pamir Airlines,?,Kunduz - Kabul,Antonv An-24B,YA-PIS,27307903,44   (passengers:38  crew:6),44   (passengers:38  crew:6),0,"The plane crashed in Salang pass, 60 miles north of Kabul. Weather was poor in the general area. It was reported that an early ground proximity warning system was misunderstood by the crew, either due to language problems or because of previous false alerts"
"May 22, 2010",0610,"Mangalore, India",Air India Express,812,"Dubai, UAE - Mangalore, India",Boeing 737-8HG,VT-AXV,36333/2481,166   (passengers:160  crew:6),159   (passengers:153  crew:6),0,"While attempting to land at Mangalore Airport, the plane overran the runway, slid down a ravine into a wooded valley, and burst into flames. Despite being warned by the aircraft computers to ""pull up, the captain did not heed the warning. He also ignored the co-pilot telling him to go-around,"
"June 19, 2010",1000,"Yangadou, Cameroon",Aero Service,?,Yaoundé-Nsimalen - Yangadou Mine Airstrip,CASA 212 Aviocar,TN-AFA,151,11   (passengers:9  crew:2),11   (passengers:9  crew:2),0,The plane crashed in a remote area on the Cameroon / Congo border. The plane was carrying executives of the mining company Sundance Resources.
"June 23, 2010",0559,"Quebec, Canada",Aéropro,201,Quebec -Sept-Îles,Beechcraft A100 King Air,C-FGIN,B-164,7   (passengers:5  crew:2),7   (passengers:5  crew:2),0,"The pilot reported a problem with his right engine after take off and tried to return for an emergency landing but crashed into a private field and exploded, approximately 1 mile north of Jean-Lesage International Airport. The aircraft took off with reduced engine power not recommended by the manufacturer. Once the right engine stopped working, the pilots didn't rotate the engine's blades to be parallel with the flow of air, a procedure called feathering that helps to reduce drag. The crew were not properly trained for emergencies, and mechanical defects were not being logged. The company’s license was revoked."
"July 05, 2010",1740,"Tuzla, Romania",Military - Romainian Air Force,?,Tuzla - Tuzla,Antonov AN-2,53,1G194-53,14   (passengers:10  crew:4),12   (passengers:?  crew:3),0,"The military plane, on parachuting training flight, crashed 2 km from the airport  into a field shortly after taking off. Operational errors upon take-off most likely caused the accident."
"July 28, 2010",0945,"Islamabad, Pakistan",Airblue,202,Karachi - Islamabad,Airbus A321-231,AP-BJB,1218,152   (passengers:146  crew:6),152   (passengers:146  crew:6),0,"The passenger plane crashed in the Margalla hills while attempting to land at Benazir Bhutto International Airport. The tower lost contact with the plane as it was about to land in poor weather conditions. Controlled Flight into Terrain, in which aircrew failed to display superior judgment and professional skills in a self created unsafe environment. In their pursuit to land in inclement weather, they committed serious violations of procedures and breaches of flying discipline, which put the aircraft in an unsafe condition over dangerous terrain at low altitude."
"July 28, 2010",1822,"Near Elmendorf AFB, Alaska",Military - US Air Force,?,Practice maneuvers,McDonnell Douglas C-17A Globemaster III,00-0173,P-73,4   (passengers:0  crew:4),4   (passengers:0  crew:4),0,"The cargo plane took off from runway 6 to practice for upcoming maneuvers. After the initial climb, the pilot made a sharp right turn. As the aircraft banked, the stall warning system activated . Instead of implementing stall recovery procedures, the pilot continued the turn as planned and the aircraft entered a stall from which recovery was not possible. The aircraft impacted a wooded area northwest of the airfield."
"August 01, 2010",1515,"Near Denali National Park, Alaska",All West Freight,?,Palmer-Wolf - Unalakleet,Fairchild C-123K,N709RR,20158,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"The cargo plane crashed into Mount Healy while en route. The pilot's failure to maintain adequate airspeed to avoid a low altitude stall, resulting in a loss of control and collision with terrain."
"August 03, 2010",0119,"Igarka, Russia",Katekavia Airline,KYU9357,Karsnoyarsk - Igarka,Antonov An-24 V,RA-46524,47310003,15   (passengers:12  crew:3),12   (passengers:11  crew:1),0,"The plane crashed while on approach to Igarka Airport in adverse weather conditions. Crew tried to land in below weather minimums. Execution of an approach in conditions worse than the weather minima of the airfield, aircraft, and pilot. The failure of the crew to take a timely decision for a missed approach when the plane descended below the minimum safe height in the absence of reliable visual contact with approach lights and runway lights. This caused the aircraft to strike trees and the ground in controlled flight."
"August 09, 2010",1445,"Near Dillingham, Alaska",GCI Communications Corp.,?,Lake Nerka - Nushagak River,de Havilland Canada DH-3T Otter,N455A,206,9   (passengers:8  crew:1),5   (passengers:4  crew:1),0,"The floatplane, carrying passengers to a fishing site crashed into a brush and rock covered mountainside in light rain and fog. Former Alaska U.S. Senator, Ted Stevens, was among those killed.The NTSB found the probable cause to be the pilot’s temporary unresponsiveness for reasons that could not be established from the available information. There was no mechanical problem with the plane and that weather was not likely a factor in the crash."
"August 16, 2010",0149,"San Andreas Island, Colombia",AIRES Colombia,?,Bogota - San Andreas Island,Boeing B-737-73V,HK-4882,32416/1270,131   (passengers:125  crew:6),2   (passengers:2  crew:0),0,"The airliner crashed onto the runway and broke in two during a major storm. One hundred twenty four people were injured. One passenger died of a heart attack and a 11- year-old girl died later of head injuries. Execution of the flight below the angle of approach, due to a misjudgment of the crew, believing to be much higher, leading the aircraft to fly a typical trajectory of a 'black hole' illusion, which was experienced during the night-time approach to a runway with low contrast surrounded in bright focused lights, aggravated by bad weather of heavy rain."
"August 21, 2010",1412,"Off Kaminshak Bay, Alaska",Branch River Air Service,?,Swikshak Lagoon - King Salmon,de Havilland Canada DHC-2 Beaver,N9313Z,441,4   (passengers:3  crew:1),4   (passengers:3  crew:1),0,Crashed in the water off Katmai National Park. Only fragments of the plane were foud. No bodies were ever found. The probable cause was undetermined.
"August 24, 2010",0730,"Bastipur, Nepal",Agni Air,101,Kathmandu - Lukla,Dornier 228-101,9NAHE,0732,14   (passengers:11  crew:3),14   (passengers:11  crew:3),0,"The crew decided to divert to Simara Airport due to poor weather conditions at Kathmandu. Contact with ATC was lost when the plane crashed into a hillside at 9,000 ft., 20 miles SSW of Kathmandu. The crew members became disoriented after they lost contact with the ATC due to failure of both generators and the exhaustion of the backup battery."
"August 24, 2010",2210,"Yichun, China",Henan Airlines,?,Harbin - Yichun,Embraer ERJ-190-100LR,B-3130,19000223,96   (passengers:91  crew:5),44   (passengers:41  crew:3),0,"The plane overshot the runway while landing and burst into flames. The pilot violated aviation rules during the descent, did not locate the runway before landing and abandoned the crashed aircraft."
"August 25, 2010",1300,"Bandundu, Congo Democratic Republic",Filair,?,Kinshasa - Bandundu,Let 410UVP-E,9Q-CCN,912608,20   (passengers:17  crew:3),19   (passengers:16  crew:3),0,"The plane crashed 2km from the airstirp and impacted a house as it attempted to land following a go-around. A passenger brought aboard a crocodile hidden in a sports bag. The crocodile escaped, causing a panic among passengers who all rushed to one end of the plane. This caused an imbalance in the aircraft which led to loss of control and a crash."
"August 27, 2010",?,"Buena Vista, Venezuela",Military - Venezuelan National Guard,?,Buena Vista - Cararabo,Mi 17V-5,GN10139,?,10   (passengers:?  crew:?),10   (passengers:?  crew:?),0,"The helicopter crashed while taking off on a counter-drug mission, killing all 10 soldiers on board. They were searching for a group of suspected drug traffickers in southwestern Apure state."
"September 03, 2010",1939,"Dubai, United Arab Emirates",United Parcel Service- UPS,006,"Dubai - Bonn, Germany",Boeing B747-44AF,N571UP,35668/1393,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The cargo plane crashed 10 km North of Dubai Airport shortly after taking off. The plane was attempting to return to the airport when the accident happened. The data recorder indicated there was smoke or fire coming from the cargo area. The cargo plane's pilots struggled to see their primary flight instrument displays as thick smoke filled the cockpit. The pilots could  not manually control the plane’s elevation and direction, probably because cables running above the likely location of a cargo fire lost tension. The fire began near where a shipment of lithium batteries were stored."
"September 04, 2010",0115,Fox Glacier Airstrip,Sky Dive New Zealand,?,Fox Glacier Airstrip - Fox Glacier Airstrip,Fletcher FU-24-954,ZK-EUF,281,9   (passengers:8  crew:1),9   (passengers:8  crew:1),0,"Seconds after taking off from Fox Glacier airstrip, the aircraft crashed and burned in a field. Investigators blamed an overloaded plane and too much weight towards the back of the plane."
"September 13, 2010",1032,"Puerto Ordaz, Venezuela",Conviasa Airline,2350,Porlamar - Puerto Ordaz,ATR 42-320,YV-1010,371,51   (passengers:47  crew:4),17   (passengers:14  crew:3),0,"While en route, the passenger plane crashed and burned in a storage yard of a steel foundry, six miles SE of Puerto Ordaz Airport, after the pilot reported having problems controlling the aircraft."
"September 21, 2010",?,"Chopan district, Zabul Province, Afghanistan",International Security Assistance Force,?,?,Sikorsky UH-60 Black Hawk,93-26517,?,13   (passengers:?  crew:?),10   (passengers:?  crew:?),0,The military helicopter crashed while en route. There were no reports of enemy fire prior to the accident.
"October 06, 2010",?,"Rasht Valley, Tajikistan",Military - Tajik National Guard,?,?,Mi-8,?,?,28   (passengers:?  crew:?),28   (passengers:?  crew:?),0,The military helicopter crashed after hitting power lines.
"October 12, 2010",1950,"Near Kabul, Afghanistan",National Air Cargo,?,Bagram AB - Kabul,Lockheed L-100 Hercules,5X-TUC,4362,8   (passengers:0  crew:8),8   (passengers:0  crew:8),0,The cargo plane crashed into a mountainside about 18 miles east of Kabul Airport.
"October 21, 2010",?,"Near Bugulumisa, Congo",Tracep,?,Bukavu - Shabund,Let 410UVP,9Q-CUA,X0101,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,The cargo plane experienced an engine failure 5 minutes after taking off causing the aircraft to crash.
"November 04, 2010",1745,"Near Guasimal, Cuba",Aerocaribbean,883,Santiago de Cuba- Havana,ATR-72-212,CU-T1549,459,68   (passengers:61  crew:7),68   (passengers:61  crew:7),0,"While the plane was en route, the pilot radioed an emergency message. Contact was lost and the plane crashed into mountainous terrain. All 61 passenger and 7 crew were killed.Icing  in combination with crew errors in handling the situation."
"November 05, 2010",0710,"Near Karachi, Pakistan",JS Air,?,Karachi - Oil compound in Sindh province,Beechcraft 1900C-1,AP-BJD,UC-157,21   (passengers:17  crew:4),21   (passengers:17  crew:4),0,"The plane, carrying Italian oil company personne,l suffered an engine failure on climb-out and was attempting to return to the airport when it nose-dived and crashed near a residential area in Gulistan-e-Jauhar."
"November 25, 2010",1207,"Strezhevoy, Russia",NARZ,?,?,Mil Mi-8T,RA-22376,7257,10   (passengers:?  crew:?),7   (passengers:?  crew:?),0,"The helicopter, which was delivering workers to a drilling site, crashed and burned while attempting to land, after the tail rotor became entangled in wires."
"November 28, 2010",0153,"Karachi, Pakistan",Sun Way,4412,Karachi - Khartoum,Ilyushin Il-76TD,4L-GNI,43452546,8   (passengers:0  crew:8),8   (passengers:0  crew:8),4,"The cargo plane, carrying 31 tons of relief supplies for Sudan, crashed into buildings of the Naval Housing Colony while attempting to return to runway 07R shortly after taking off from Karachi. The cause of the occurrence was uncontained failure of the 2nd stage disk of LP compressor of Engine # 4 due to fatigue fracture which resulted in in-flight fire and damage to adjacent areas of right wing / flaps to an extent that flight could not be sustained."
"December 04, 2010",1449,"Moscow, Russia",Dagestan Airlines,372,"Moscow -Makhachkala, Dagestan",Tupolev Tu-154M,RA-85744,92A-927,169   (passengers:160  crew:9),2   (passengers:2  crew:0),0,"About 80km out from Moscow, the crew reported losing all three engines, electrical power and navigation equipment. They decided to divert back to Moscow. Visual contact with the ground could not be established until breaking through the overcast at 500 feet. The aircraft landed, skidded off the runway and broke into three pieces. Unintentional shutdown of supply tank booster pumps when the flight engineer carried out manual fuel transfer procedures during the climb, leading to instantaneous oscillation of fuel flow to the engines and their speed, a shut down of the outer engines and power supply problems in the aircraft for 2 minutes 23 seconds due to the failure of three generators. Failure to use all the possibilities by the crew to restore engine power;"
"December 15, 2010",1530,"Palunge Hill, Nepal",Tara Air,?,Lamidanda - Kathmandu,de Havilland Canada DHC-6 Twin Otter,9N-AFX,806,22   (passengers:19  crew:3),22   (passengers:19  crew:3),0,The plane crashed into Palunge Hill after its right wing clipped the mountaintop while en route.
