Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"July 11, 1979",1900,"Near Medan Airfield, Indonesia",Garuda Indonesia Airlines,?,Talang Betutu - Medan,Fokker F-28 Fellowship 1000,PK-GVE,11055,61   (passengers:57  crew:4),61   (passengers:57  crew:4),0,"Struck Mt. Sebayak at 5,500 ft. during its approach. Pilot error.The plane was named ""Mamberamo."""
"July 12, 1979",1020,"Bua, Fiji",Fiji Air Services,?,Suva-Nausori - Bua-Dama,Britten Norman BN-2A Trislander,DQ-FBO,195,9   (passengers:8  crew:1),9   (passengers:8  crew:1),0,Crashed into a rain forest. Pilot-in-command continuing the flight into conditions where he lost visual reference with the ground which resulted in the aircraft colliding with terrain.
"July 12, 1979",0932,"Anchorage, Alaska",Soldotna Air Services,?,"Anchorage, AK - Kenai, AK",Cessna 402B,N402TH,402B1034,7   (passengers:6  crew:1),7   (passengers:6  crew:1),0,Crashed in low ceiling and rain. Fluxgate compass inoperative because of chafed wires.
"July 23, 1979",?,"Beirut, Lebanon",Trans Mediterranean Airways,?,Training,Boeing 707-327C,OD-AFX,19107/507,6   (passengers:0  crew:6),6   (passengers:0  crew:6),0,"On a third practice touch-and-go landing, the plane yawed to the right, stalled and crashed in an inverted attitude."
"July 24, 1979",0922,"St. Croix, Virgin Islands",Prinair,610,St. Croix - St. Kitts,de Havilland DH-114 Heron,N575PR,14125,21   (passengers:19  crew:2),8   (passengers:7  crew:1),0,The aircraft attained a nose-high attitude and pitched up shortly after taking off. The pilot's loss of control of the aircraft after takeoff because of the aircraft's grossly overweight and out-of-balance condition which resulted from misloading by the company's load control personnel. The misloading was due to the failure of the company to supervise and enforce its loading procedures.
"July 31, 1979",1601,"Off Sumburgh, Shetlands, Scotland",Dan Air Services,?,?,Hawker Siddeley HS-748-1,G-BEKF,1542,47   (passengers:44  crew:3),17   (passengers:15  crew:2),0,Crashed into the sea after overrunning the runway while taking off. Locked condition of the elevators which prevented the rotation of the aircraft into a flying attitude. Gust lock became re-engaged during pre- flight check.
"August 02, 1979",?,"Canton, Ohio",Private,?,?,Cessna  501 Citation,N15NY,0110,3   (passengers:2  crew:1),1   (passengers:0  crew:1),0,"The aircraft crashed 1,000 feet short of the runway during a landing attempt at Akron-Canton airfield. Baseball player Thurman Munson, 32,  who was piloting the aircraft, was killed. Munson who was practicing takeoffs and landings, allowed the plane to get too low and then slowed the aircraft to 10 knots below safe landing speed."
"August 03, 1979",?,"Leningrad, USSR",Aeroflot,?,Smolensk -	Leningrad (,LET 410M turbojet,CCCP-67206,760509,14   (passengers:12  crew:2),14   (passengers:12  crew:2),0,Crashed due to engine failure on approach.
"August 04, 1979",?,"Near Panvel, India",Indian Airlines,?,Pune-Bombay,Hindustan Aeronautics 748 2-224,VT-DXJ,515,45   (passengers:40  crew:5),45   (passengers:40  crew:5),0,Crashed into the Kiroli Hills while on approach to Bombay at night. Momentary/intermittent loss of electrical contact in the G/S system of aircraft which gave the pilot an erroneous impression of the interception of the glide slope.
"August 11, 1979",1335,"Near Volgograd, Russia",Aeroflot / Aeroflot,7880/7628,Tashkent - Donetsk - Minsk /Chelyabinsk to Kishinev,Tupolev TU-134A / Tupolev Tu-134A,65735/65816,2351516 / 05040,178   (passengers:155  crew:13),178   (passengers:155  crew:13),0,"Midair collision at 27,200 ft. Separation error by air traffic controller. Eight-four killed on the 65735 and 94 on the 65816. Fourteen players and 3 staff members of the Russian soccer team, Pakhtakor Tashkent were killed."
"August 24, 1979",?,"Near Enisseysk, USSR",Aeroflot,?,Norisk - Krasnoyarsk,Antonov AN-12,CCCP-12963,9346407,16   (passengers:10  crew:6),11   (passengers:5  crew:6),0,Crashed into a wooded area after all four engines flamed out. Fuel contamination.
"August 29, 1979",0026,"Near Kirsanov, Russia",Aeroflot,?,Kiev - Kazan,Tupolev TU-124,CCCP-45038,3351003,63   (passengers:58  crew:5),63   (passengers:58  crew:5),0,The aircraft lost control went into a spin and crashed after an uncommanded flap extension at FL270.
"September 03, 1979",01:01,"Andema, Russia",Aeroflot,A-513,Arkhangelsk - 	Amderma,Antonov AN-24,CCCP-46269,77303602,44   (passengers:37  crew:7),40   (passengers:35  crew:5),0,The plane undershot the runway and crashed.
"September 11, 1979",?,"Off Taipei, Taiwan",China Airlines (Taiwan),?,Training,Boeing 707-324C,B-1834,18887/431,6   (passengers:0  crew:6),6   (passengers:0  crew:6),0,Crashed into the sea after taking off.
"September 14, 1979",2047,"Near Klamath Falls, Oregon",Butler Aviation Inc.,-,Redmond - Klamath Falls - Medford,Douglas DC-7,N455SW,44287,12   (passengers:10  crew:2),12   (passengers:10  crew:2),0,The plane was transporting company employees when it hit Surveyor Mountain 7 minutes after taking off from Klamath Falls. The plane hit trees along the crest of a mountain ridge along the flight path. Crew error. The crew's decision to undertake a direct point-to-point high cruise speed flight at low altitude.
"September 14, 1979",00:7,"Near Sarroch,  Italy",Aero Transporti Italiani,?,Alghero - Cagliari,McDonnell Douglas DC-9-32,I-ATJC,47667/776,31   (passengers:27  crew:4),31   (passengers:27  crew:4),0,"The aircraft hit a mountain at an altitude of 2,000 ft. during an approach in poor weather. Crew's misjudgement in selection of a low altitude flight profile and inadequate ATC assistance."
"September 18, 1979",?,"Blink Horn Point, Canada",Pacific Coastal Airlines,?,:  Comox-Port Hardy,Britten Norman BN-7A lslander,C-FZVV,238,9   (passengers:8  crew:1),4   (passengers:8  crew:1),0,Struck high ground in thick fog.
"September 19, 1979",?,"Merced, California",Military - U.S. Air Force,?,Training,Boeing KC-135A,58-0127,17872/342,5   (passengers:0  crew:5),5   (passengers:0  crew:5),0,Crashed while attempting touch and go landings.
"September 30, 1979",1300,"Porpoise Bay, British Columbia Canada",West Coast Air,?,Vancouver - Sechelt,de Havilland Canada DHC-6 Twin Otter 200,C-FWAF,122,16   (passengers:14  crew:2),2   (passengers:1  crew:1),0,"The aircraft was on finals when it suddenly turned right and descended in a right wing-down attitude, striking the ground and cartwheeling into trees."
"October 07, 1979",2215,"Athens, Greece",Swissair,SR316,Zurich - Geneva - Athens - Bombay - Beijing,McDonnell Douglas DC-8-62,HB-IDE,45919/312,156   (passengers:145  crew:11),14   (passengers:14  crew:0),0,The aircraft overran the runway and crashed with the left wing and tail separating before the aircraft came to a rest. The crew touched down too far down the runway at a speed higher than normal after a non-stabilized final approach. The crew did not fully apply the braking systems after a touchdown under known adverse conditions.
"October 08, 1979",1008,"Covington, Kentucky",Comair,?,"Covington, KY - Nashville, TN",Piper PA-31,N6642L,31-580,8   (passengers:7  crew:1),8   (passengers:7  crew:1),0,The plane crashed after engine failure for undetermined reasons. Improper flap configueration. Plane overloaded. Hurried departure. Inadequate flight training.
"October 27, 1979",0715,"Lensk, Russia",Aeroflot,?,Lensk -	Peleduy,Antonov An-2TP,CCCP-32322,1G97-34,12   (passengers:10  crew:2),3   (passengers:2  crew:1),0,The cargo plane crashed on takeoff. Improper loading.
"October 31, 1979",0542,"Mexico City, Mexico",Western Airlines,2605,Los Angeles  - Mexico City,McDonnell Douglas DC-10-10,N903WA,46929/107,88   (passengers:77  crew:11),72   (passengers:63  crew:9),1,"The aircraft struck a vehicle after landing on a closed runway in fog. The tower warned the flight three times about the closed runway. Non-compliance with the meteorological minima for the approach procedure, as cleared.  Failure to comply with the aircraft's operating procedures during the approach phase, and landing on a runway closed to traffic."
"November 15, 1979",1200,"Near Chicago, Illinois",American Airlines,444,Chicago - Washington D.C.,Boeing B-727,?,?,78   (passengers:72  crew:6),0   (passengers:0  crew:0),0,"While en route from Chicago to Washington an explosive device detonated in the baggage compartment. The aircraft was flying at an altitude of approximately 34,500 feet, when the flight crew experienced a noise which they described as a thump. Smoke subsequently filled the cabin and the aircraft was forced to make an emergency landing at Washington-Dulles Airport. The bomb was planted by the Unabomber, a man who had been accused of attacks over an 18-year period. He was arrested in April 1996 and subsequently received a life sentence."
"November 16, 1979",1840,"Vologda, Russia",Aeroflot,?,Positioning,Yakovlev YAK-40,CCCP-87454,9431136,5   (passengers:0  crew:5),3   (passengers:0  crew:3),0,The cargo plane descended below the decision height without having established ground contact and crashed into a wooded area.
"November 18, 1979",0456,"Granger, Utah",Transamerica Airlines,?,"Ogden, UT - Las Vegas, NV",Lockheed L-188CF Electra,N859U,2016,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"During the descent the aircraft attained a high airspeed and high rate of descent and disintegrated in flight. A progressive failure in the aircraft's electrical system leading to the disabling or erratic performance of some critical flight instruments and flight instrument lighting while the flight was operating in night instrument meteorological condition. As a result of these conditions, the flight crew could not resolve the instrumentation anomalies to determine proper aircraft attitude reference, and became disoriented and lost control of the aircraft. The crew's efforts to regain control of the aircraft imposed aerodynamic loads which exceeded design limits of the aircraft and caused it to break up in flight."
"November 26, 1979",0203,"Near At Ta'if, Jeddah, Saudi Arabia",Pakistan International Airlines,740,Jeddah - Karachi,Boeing B-707-340C,AP-AWZ,20275/844,156   (passengers:145  crew:11),156   (passengers:145  crew:11),0,After being airborne about a half an hour a cabin attendant reported a fire in the aft cabin area. Seventeen minutes later the aircraft crashed into a rocky desert while attempting an emergency landing. The blaze may have been started by a passenger possibly from a leaking kerosene stove carried aboard by a Haj pilgrim passenger.
"November 28, 1979",1249,"Near Mt. Erebus, Ross Ice Shelf, Antarctica",Air New Zealand,901,Auckland - Christchurch,McDonnell Douglas DC-10-30,ZK-NZP,46910/182,257   (passengers:237  crew:20),257   (passengers:237  crew:20),0,"The aircraft crashed into the slopes of Mt. Erebus while on sightseeing flight to Antarctica. An incorrect computer-stored flight plan resulted in a navigational error directing the flight towards Mt. Erebus. Because of overcast, the crew descended below authorized altitude. Contributing to the accident was the crew's inexperience with flying the Antarctic route. Information about the navigational errors was suppressed by officials."
"November 30, 1979",?,"San Andres Island, Colombia",Aerolineas La Gaviola,?,?,Grumman G-21 Goose,HK-2059,1019,9   (passengers:7  crew:2),9   (passengers:7  crew:2),0,?
"December 09, 1979",?,"Cherskiy, Russia",Aeroflot,?,?,Antonov AN-26,CCCP-26547,2810,7   (passengers:2  crew:5),7   (passengers:2  crew:5),0,Shifting cargo caused the pilot to lose control and crash into a hotel.
"December 12, 1979",?,"Apolo, Bolivia",CAMBA,?,?,Martin 404,CP-1440,14114,11   (passengers:?  crew:?),10   (passengers:?  crew:?),0,?
"December 18, 1979",?,"Cerro Toledo Mountain, Colombia",SATENA,?,Arauca - Bogota,Douglas DC-4 (C-54),FAC-1106,10853,21   (passengers:16  crew:5),21   (passengers:16  crew:5),0,Impacted a mountainside at an altitude of 3400 m.
"December 22, 1979",1400,"Near Puerto Esperanza, Peru",Fuerza Aérea del Peru,?,Pucallpa - Puerto Esperanza,de Havilland Canada DHC-5 Buffalo,FAP-348,55,29   (passengers:24  crew:5),29   (passengers:24  crew:5),0,Crashed into the jungle on a domestic flight 20 miles from its destination. Severe thunderstorms associated with windshear and  a hurricane is believed to have caused the crash.
"December 23, 1979",?,"Ankara, Turkey",Turkish Airlines (THY),?,Ankara - Samsun,Fokker F-28 Fellowship 1000,TC-JAT,11071,45   (passengers:41  crew:4),41   (passengers:38  crew:3),0,"Crashed into Cubuk Hill in fog, two minutes away from landing at the airport.  The crew had deviated from the localizer course while on an ILS approach in poor weather conditions.The aircraft was named ""Trabzon."""
"December 23, 1979",?,"Menari, Papua New Guinea",Douglas Airways,?,Port Morsbey - Maanari,GAF Nomad 22B,P2-DNL,039,16   (passengers:14  crew:2),16   (passengers:14  crew:2),0,Crashed into the side of a hill after a go-around.
