Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"March 15, 1989",0725,"West Lafayette, Indiana",Mid Pacific Air,?,Terre Haute - Lafayette,NAMC YS-11A-300F,N128MP,2139,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"While landing the cargo plane pitched down and crashed short of the runway. A loss of control due to the improper in-flight decisions by the crew and the undetected accumulation of ice on the leading edge of the horizontal stabilizer, during flight in a forward centre of gravity condition and exacerbated by the extension of full landing flaps."
"March 18, 1989",0215,"Carswell AFB, Texas",Evergreen International Airlines,?,"Fort Worth, TX - Oklahoma City, OK",McDonnell Douglas DC-9-33RC,N931F,47192/287,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The loss of control of the airplane for undetermined reasons following the in-flight opening of the improperly latched cargo door. Contributing to the accident were inadequate procedures used by Evergreen Airlines and approved by the FAA for pre-flight verification of external cargo door lock pin manual control handle, and the failure of McDonnell Douglas to provide flight crew guidance and emergency procedures for an in-flight opening of the cargo door. Also contributing to the accident was the failure of the FAA to mandate modification to the door-open warning system for DC-9 cargo-configured airplanes, given the previously known occurrences of in-flight door openings."
"March 20, 1989",c 07:00,"Pohang, South Korea",Military - U.S. Marine Corps,?,?,Sikorsky CH-53D,157140,?,34   (passengers:30  crew:4),19   (passengers:?  crew:?),0,Crashed and burned in mountainous terrain during a troop lift mission. Came in for a landing at an extreme high bank until it crashed to the ground. Pilot error.
"March 21, 1989",1155,"Guarulhos, Brazil",Transbrasil,?,Manaus - Sao Paulo-Guarulhos,Boeing B-707-349C,PT-TCS,19354/503,3   (passengers:0  crew:3),3   (passengers:0  crew:3),18,"The plane crashed into houses during a steep approach. Crew error. High speed approach. Deep stall. This was the Boeing 707 used in the movie ""Airport"" in 1970."
"April 10, 1989",2107,"Col de Tourniol, France",Europe Aero Service EAS,602,Paris - Valence,Fairchild FH-227B,F-GGDM,532,22   (passengers:19  crew:3),22   (passengers:19  crew:3),0,"After being cleared on a heading for Valence, the aircraft continued on its current heading until it struck a mountain at 4,100 feet. Crew error. Navigational error. Controlled flight into terrain."
"April 19, 1989",?,"Near Cucuta, Colombia",SATENA,?,Cucuta - Arauca,Pilatus PC-6 Turbo Porter,FAC-1110,819,11   (passengers:10  crew:1),11   (passengers:10  crew:1),0,Crashed while en route.
"April 26, 1989",?,"Baranquilla, Colombia",Aerosucre Colombia,?,Baranquilla - Bogota,Aérospatiale SE-210 Caravelle,HK-3325X,215,5   (passengers:2  crew:3),5   (passengers:2  crew:3),0,"The cargo flight suffered the shifting of cargo after takeoff cause the plane to take a nose-high attitude, stall and crash into houses."
"May 05, 1989",1430,"Near Cancun, Mexico",Aero Cozumel,?,Chichen Itza - Cozumel,Britten Norman BN-2A Trislander II,XA-JPE,1051,19   (passengers:17  crew:2),6   (passengers:6  crew:0),0,Crashed after the pilot radioed he was making an emergency landing with engine problems.
"May 08, 1989",0940,"Oskarshamn, Sweden",Holmstoem Air,?,Stockholm - Oskarshamn,Beechcraft 99,SE-IZO,U048,16   (passengers:14  crew:2),16   (passengers:14  crew:2),0,"While on approach the plane pitched up, went into a steep dive and crashed short of the runway. Aircraft improperly loaded causing a shift in the center of gravity."
"May 09, 1989",?,"Near Tainjin, China",Aero Asahi,?,?,Bell 412,JA9596,33070,?   (passengers:?  crew:?),10   (passengers:?  crew:?),0,?
"June 07, 1989",0427,"Near Paramaribo, Surinam",Surinam Airways,764,Paramaribo - Zanderij,McDonnell Douglas DC-8 Super 62,N1809E,46107/498,187   (passengers:178  crew:9),176   (passengers:167  crew:9),0,"The aircraft hit a tree and crashed during a third landing attempt in fog. The crew descended below the published minimum altitude. Despite concerns about possible landing equipment failures the crew was determined to make a landing and not divert to another airport as they were running out of fuel. They could not get an ILS signal and ignored a Ground Proximity Warning System alarm 60 seconds prior to the crash by turning it off 10 seconds after it started its warning. About 20 members from the Dutch soccer team ""Colorful 11"" from Surinam were killed."
"June 11, 1989",1015,"Vereda el Salitre, Colombia",Aerotaca,?,El Yopal - Tame,de Havilland Canada DHC-6 Twin Otter 300,HK-2486,676,22   (passengers:20  crew:2),6   (passengers:6  crew:0),0,Crashed into a mountain.
"June 17, 1989",0828,"Berlin, Germany",Interflug,?,Berlin - Moscow,Ilyushin IL-62MK,DDR-SEW,2850324,113   (passengers:103  crew:10),20   (passengers:20  crew:0),1,"The pilot aborted the takeoff at liftoff after it was discovered the rudder and elevator were jammed. When the command was given to apply reverse thrust  the flight engineer switched off the engines by mistake. The aircraft overran runway, collided with obstacles and caught fire. Jammed rudder and elevator."
"June 18, 1989",1320,"Zabol, Iran",Ariana Afghan Airlines,?,Kabul - Zaranj,Antonov AN-26,YA-BAK,14104,39   (passengers:35  crew:4),6   (passengers:6  crew:0),0,A ramp door opened in flight causing loss of control of the aircraft. The plane crashed into a hill.
"June 22, 1989",1740,"Near Tarma, Peru",Fuerza Aérea del Peru,?,San Ramon - Captain Alvarino,de Havilland Canada DHC-5D Buffalo,FAP-329,329,62   (passengers:57  crew:5),62   (passengers:57  crew:5),0,Crashed into a mountainside in the remote Andean highlands shortly after leaving San Ramon. Overloaded.
"June 27, 1989",?,"Kaohsiung, Taiwan",Formosa Airlines,?,Kaohsiung - Chi-mei,Cessna 404 Titan Courier II,B-12206,404-0418,13   (passengers:11  crew:2),12   (passengers:10  crew:1),0,Crashed into houses on takeoff and exploded.
"June 28, 1989",2119,"Yaounde,  Cameroon",Cameroon Airlines,?,Douala - Yaounde,Hawker Siddeley HS-748-435 Srs. 2,TJ-CCF,1804,47   (passengers:45  crew:2),3   (passengers:1  crew:2),0,"The plane landed short of the runway on the third landing attempt, overran the runway and collided with an embankment."
"June 28, 1989",0930,"Near Borana, Somalia",Somali Airlines,?,Hargeisa - Mogadishu,Fokker F-27 Friendship 600RF,6O-SAZ,10559,30   (passengers:24  crew:6),30   (passengers:24  crew:6),0,Crashed after takeoff.  Shot down by a surface-to-air missile.
"June 29, 1989",0004,"Cartersville, Georgia",Calair,?,"Carterville, GA  - Montgomery, AL",Dassault Falcon 20,N125CA,208,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"Unable to gain altitude the positioning flight struck powerlines and crashed. Failure of the pilot-in-command  to assure that the aircraft maintained a climb profile after takeoff. Factors related to the accident were: dark night, the crew's lack of visual perception at night, the PIC's lack of rest (fatigue) and the copilot's failure to attain remedial action."
"July 19, 1989",0717,"Glen Burnie, Maryland",Air Taxi - Centre Airlines Inc.,?,"Baltimore, MD - Winchester, VA",Beech E18S,N138JR,?,5   (passengers:4  crew:1),2   (passengers:2  crew:0),0,"Shortly after departing from runway 15l at the Baltimore-Washington International Airport, the pilot transmitted that he had an emergency consisting of a fire under his side panel. He reported he was going to circle & land. According to witnesses, flames & smoke were in the cockpit area. The aircraft started a gradual descent during a left turn. Subsequently, it crashed into a house."
"July 19, 1989",1102,"Talourow Island, USSR",Aeroflot,?,Observation flight out of Cape Schmidt,Antonov AN-26,CCCP-26685,8805,10   (passengers:6  crew:4),10   (passengers:6  crew:4),0,Crashed into costal cliffs while on an ice observation flight.
"July 19, 1989",1600,"Sioux City, Iowa",United Air Lines,232,"Denver, CO - Chicago, IL",McDonnell Douglas DC-10-10,N1819U,46618/118,298   (passengers:287  crew:11),112   (passengers:111  crew:1),0,"Catastrophic failure of the No. 2 (rear) engine while en route from Denver to Chicago, with total loss of all three hydraulics systems due to damage. The aircraft maneuvering with only the thrust of the engines, crashed while attempting to land at Sioux City. Failure to detect a fatigue crack in the No. 2 engine resulting in the disintegration of the fan disk and loss of all three hydraulic systems. The  failure was traced back to a manufacturing defect in the fan disk, which had microscopic cracks due to impurities. Subject of the 1992 TV-movie ""Crash Landing: The Rescue of Flight 232."""
"July 21, 1989",?,"Porgera, New Guinea",Talair,?,Porega-Port Moresby,de Havilland Canada DHC-6 Twin Otter 300,P2-RDW,366,22   (passengers:20  crew:2),3   (passengers:1  crew:2),0,Crashed into jungle shortly after taking off.
"July 21, 1989",1523,"Manila, Philippines",Philippine Air Lines,?,Zamboanga - Manila,BAC One-Eleven 516FP,RP-C1193,231,98   (passengers:91  crew:7),1   (passengers:1  crew:0),8,"In heavy rain the aircraft bounced twice, crashed through a concreate wall, overran the runway, crossed a road and struck several cars."
"July 23, 1989",?,"Near Jalalabad, Afghanistan",Military - Afghan Republican Air Force,?,?,Mil Mi-8 / Mil Mi-8,?,?,30   (passengers:?  crew:?),30   (passengers:?  crew:?),0,Mid-air collision between two helicopters.
"July 26, 1989",?,"Near Chana, Angola",Military - Angolan Air Force,?,Luena - Cazombo,Antonov AN-26,?,?,48   (passengers:44  crew:4),42   (passengers:?  crew:?),0,Shot down either by rebel forces or friendly fire. A missile struck one of the engines and the plane crashed while attempting an emergency landing.
"July 27, 1989",?,"Off Ullung Do, South Korea",Universal Airlines,?,?,Sikorsky S-58T,?,?,19   (passengers:?  crew:?),13   (passengers:?  crew:?),0,Crashed into the sea.
"July 27, 1989",0700,"Tripoli, Libya",Korean Airlines,803,Jeddah - Tripoli,McDonnell Douglas DC-10-30,HL-7328,47887/125,199   (passengers:181  crew:18),75   (passengers:72  crew:3),4,The aircraft crashed short of the runway while landing in fog. Failure of the captain to land without analyzing the weather data.
"July 31, 1989",2200,"Auckland, New Zealand",Air Freight New Zealand,1,Auckland - Christchurch,Convair CV-580,ZK-FTB,180,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,The cargo lost altitude shortly after lifting off and crashed and broke up in  Manukau Harbor. The training captain's failure to monitor the aircraft's climb flight path during the critical stage of the climb after take-off.
"August 03, 1989",1343,"Samos, Greece",Olympic Aviation,?,Thessaloniki - Samos,Shorts 330-200,SX-BGE,SH-3083,34   (passengers:31  crew:3),34   (passengers:31  crew:3),0,Crashed into Mt. Kerkis in poor weather after deviating from course on approach. The crew was flying VFR in IFR conditons. The aircraft was named Isle of Minos.
"August 07, 1989",1210,"Near Gambela, Ethiopia",RRC Air Service,?,Addis Ababa - Bole,de Havilland DHC-6 Twin Otter 300,ET-AIL,699,16   (passengers:13  crew:3),16   (passengers:13  crew:3),0,"The aircraft took off from Addis Ababa to see how much food was reaching the famine-stricken area of western Ethiopia.  The plane crashed into a mountain in poor weather conditons at an altitude of  3,600 feet.  The crew flew into an area of bad weather at a very low altitude and failed to maintain visual contact with the ground.  U.S. Representative George Thomas ""Mickey"" Leland, 45, killed."
"August 08, 1989",1035,"Near Midford Sound, New Zealand",Aspring Air,?,Wanaka - Milford Sound,Britten-Norman BN-2A-26 Trislander,ZK-EVK,0583,10   (passengers:9  crew:1),10   (passengers:9  crew:1),0,Crashed into the face of a mountain. Undetermined.
"August 13, 1989",2125,"Janice, Mississippi",Private,?,"Hattiesburg, MS - Gulfport, MS",Cessna 177RG,N1976Q,177RG-0376,2   (passengers:1  crew:1),2   (passengers:1  crew:1),0,"The aircraft was flying from Hattiesburg to Gulfport. The non-instrument rated pilot lost control of the aircraft after encountering instrument meteorological conditions resulting in the airplane spiraling into the ground in a wooded area.  U.S. Representative from Mississippi, Larkin Smith, 45, was killed."
"August 15, 1989",?,"Shanghai, China
, China",China Eastern Airlines,?,Shanghai - Hongqiao,Antonov AN-24RV,B-3417,37309006,40   (passengers:34  crew:6),34   (passengers:28  crew:6),0,Lost power and crashed into a river shortly after taking off from Shanghai.
"August 25, 1989",0745,"Near Gilgit, Pakistan",Pakistan International Airlines,?,Gilgit - Islamabad - Chaklala,Fokker F-27 Friendship 200,AP-BBF,10207,54   (passengers:49  crew:5),54   (passengers:49  crew:5),0,Crashed into Himalaya Mountains en route from Gilgit to Islamabad.
"September 03, 1989",2045,"Near Sao Jose do Xingu, Brazil",Varig,254,Maraba - Belem,Boeing B-737-241,PP-VMK,21006/398,54   (passengers:48  crew:6),13   (passengers:13  crew:0),0,"A series of navigation errors led to the aircraft running out of fuel and crashing into the jungle. The crew was working with a filight plan that showed the course in tenths of a degree  instead of in the usual whole degrees. When the flight plan indicated 0270 degrees, the crew should have been flying at 027 degrees. Instead they flew at 270 degrees (west).Therefore, the crew flew in  the wrong direction, even though Belem was north of Maraba and the sun was setting right in front of them. Then they assumed they had overshot Belem and flew straight back east. Then they began following a river which they assumed was the Amazon which would lead them to Belem, but it was the Xingu river. Finally, they  tuned in a radio station and homed in on it assuming it was a Belem station, which it wasn't."
"September 03, 1989",1900,"Near Havana, Cuba",Cubana de Aviacion,9646,"Havana - Köln, Bonn",Ilyushin IL-62M,CU-T1281,3850453,126   (passengers:115  crew:11),126   (passengers:115  crew:11),45,The aircraft crashed into navigational towers and residential houses shortly after takeoff in heavy rain and high winds. Decision of the pilot in command  to fly after an abrupt deterioration in weather conditions.
"September 08, 1989",1636,"Skagerrak, Denmark",Partnair,394,Oslo - Hamburg,Convair CV-580,LN-PAA,056,55   (passengers:50  crew:5),55   (passengers:50  crew:5),0,"The aircraft crashed into the sea after an in-flight breakup. Severe vibration caused by worn bolts causing the rudder to jam and the tail to collapse. Bolts used to attach the fin to the fuselage were found to be counterfeit and wore much faster that genuine bolts.  Official PC: The accident was caused by loss of control due to the destruction of primary control surfaces in the tail section, which, in turn, was caused by aeroelastic oscillations initiated by abnormal clearances in the vertical stabilizer attachments to the fuselage structure.
The condition of the attachments was a result of excessive wear in pins and sleeves used in this structural joint. The pins and sleeves were of an inferior quality and did not satisfy specified values for hardness and tensile strength. They had also been installed and inspected using sub-standard maintenance procedures. Undamped oscillations in the elevator contributed to the structural failure of the empennage."""
"September 15, 1989",2110,"Mayfield, Kentucky",Wehite Cap Aviation,?,"Orlando, FL - Mayfield, KY",Beech King Air B100,N887PE,B-049,6   (passengers:5  crew:1),6   (passengers:5  crew:1),0,"Crashed into trees while attempting to land at night, in fog. Improper IFR procedures and failure to maintain minimum descent altitude."
"September 15, 1989",?,"Near Bentuni, Indonesia",Merpati Nusantara Airlines,?,Manokwari - Bentuni,de Havilland Canada DHC-6 Twin Otter 300,PK-NUE,345,22   (passengers:19  crew:3),22   (passengers:19  crew:3),0,Crashed while making an approach to Bintuni.
"September 19, 1989",14:00,"Near Bilma, Niger",Union des Transportes Aeriens,772,N'Djamena - Paris,McDonnell Douglas DC-10-30,N54629,46852/125,171   (passengers:156  crew:15),171   (passengers:156  crew:15),0,"While climbing through FL 350, 46 minutes after takeoff, a bomb exploded in a container in location 13-R in the forward cargo hold. The aircraft disintegrated and crashed into the desert. A Congolese man, who boarded at Brazzaville and disembarked at Ndjamena was believed to have brought the bomb aboard."
"September 20, 1989",1500,"Fairbanks, Alaska",Boeing KC-135E,?,Training,Military - U.S. Air Force,57-1481,17552/161,7   (passengers:?  crew:?),2   (passengers:?  crew:?),0,An explosion occurred in an overheated fuel pump while shuting down the engines.
"September 20, 1989",2321,"La Guardia Airport, New York, New York",USAir,5050,"New York City - Charlotte, NC",Boeing B-737-401,N416US,23884/1643,63   (passengers:57  crew:6),2   (passengers:2  crew:0),0,"During an aborted takeoff,  the aircraft overran the runway, hit a wooden approach lighting pier and came to rest partially submerged in shallow water in Bowery Bay. The failure of the captain to exercise his authority in a timely manner to reject or continue the troubled takeoff which was initiated by a mistrimmed rudder."
"September 21, 1989",?,"Centeral Afghanistan
Afghanistan",Military - Afghan Republican Air Force,?,?,Mil Mi-8 (helicopter),?,?,26   (passengers:?  crew:?),26   (passengers:?  crew:?),0,?
"September 21, 1989",?,"Near Baghran, Afghanistan",Military - Afghan Republican Air Force,?,?,Mil Mi-17 ( helicopter),?,?,24   (passengers:?  crew:?),24   (passengers:?  crew:?),0,?
"September 23, 1989",2035,"Ujani Dam, India",Vayudoot,?,Pune - Hyderabad,Dornier Do-288-201,VT-EJF,8052,11   (passengers:8  crew:3),11   (passengers:8  crew:3),0,Exploded in mid-air and crashed during a thunderstorm and heavy rain.
"September 26, 1989",0828,"Terrace,  Canada",Skylink Airlines,070,Vancouver - Terrace,Swearingen SA.227AC Metro III,C-GSLB,AC-481,7   (passengers:5  crew:2),7   (passengers:5  crew:2),0,"The plane struck trees, losing part of a wing after initiating a go-around. The crew continued with the approach beyond the missed approach point without establishing the required visual references."
"September 27, 1989",0953,"Grand Canyon National Park Airport, Tusayan, Arizona",Grand Canyon Airlines,Canyon 5,Grand Canyon National Park,de Havilland Canada DHC-6 Twin Otter 300,N75GC,439,21   (passengers:19  crew:2),10   (passengers:8  crew:2),0,"The aircraft bounced and came down on its right wing tip while attempting to land. The controls were damaged and after an attempted go-around and reaching a height of 200 ft., the plane rolled to the left and crashed into trees on a hill. Improper pilot techniques and crew coordination during the landing attempt, bounce and attempted go-around."
"September 28, 1989",2008,"Semyonovka ,Ukraine",MAP,?,Mukachevo - 	Moscow,Antonov An-32,CCCP-48095,1705,9   (passengers:4  crew:5),9   (passengers:4  crew:5),0,Failure of the autopilot caused the plane to enter a spiral descent. Attempts to pull the plane out caused the aircraft to break-up in midair and crash into a swamp.
"October 04, 1989",0600,"Perth, Ontario, Canada",Military - U.S. Air Force,?,?,Boeing KC-135A,56-3592,17341/31,4   (passengers:0  crew:4),4   (passengers:0  crew:4),0,A dry  fuel pump led to the ignition of fuel vapors.
"October 06, 1989",2205,"Uncertain, Texas",Winchester Air,?,Uncertain - Destsin,Cessna 208 Caravan I,N208W,208-00115,5   (passengers:3  crew:2),5   (passengers:3  crew:2),0,"The aircraft took off, made a left turn and crashed into trees.  Improper planning and decision by the pilot-in-command and failure of the crew to maintain runway alignment and clearance from the high obstructions beside the runway. Contributing factors included weather conditions, dark night, lack of runway edge lights, lack of visual perception by the pilots and trees beside the runway."
"October 10, 1989",13:39,"Lacey Township, New Jersey",Air Taxi - Paramount Aviation Corp.,?,"New York, NY - Atlantic City, NJ",Agusta A109A MK II,N21FL,7309,5   (passengers:4  crew:1),5   (passengers:4  crew:1),0,"In-flight separation of a main rotor blade of the helicopter due to fatigue failure of the main rotor blade spar, which originated at a manufacturing induced scratch (tool mark) that was the result of inadequate quality control."
"October 10, 1989",?,"Urpay, Peru",TAUSA,?,Urpay-Uchiza,Cessna 402C Utililiner,OB-T-1254,402C-0638,12   (passengers:11  crew:1),12   (passengers:11  crew:1),0,Crashed into mountain after takeoff.
"October 18, 1989",?,"Nasosny, Russia",Military - Russian Air Force,?,?,Ilyushin IL-76MD,CCCP-76569,33448421,57   (passengers:50  crew:7),57   (passengers:50  crew:7),0,Crashed into the Caspian sea after reporting an engine fire.
"October 20, 1989",0232,"Leninakan, Russia",Aeroflot,?,Ul'yanovsk - Leninakan,Ilyushin IL-76TD,CCCP-76466,23440153,15   (passengers:10  crew:5),15   (passengers:10  crew:5),0,Descended below minima and struck a mountain. Did not heed GPWS warnings. Incorrectly set altimeter.
"October 21, 1989",0753,"Near Tegucigalpa, Honduras",TAN,414,Managua - Tegucigalpa,Boeing B-727-224,N88705,19514/597,146   (passengers:138  crew:8),127   (passengers:123  crew:4),0,The aircraft landed short of the runway in heavy rain and high winds after returning to the airport. The crew did not follow the proper approach procedure.
"October 26, 1989",?,"Petropavlovsk, USSR",Military - Soviet Air Force,?,?,Antonov AN-26,09,?,36   (passengers:30  crew:6),36   (passengers:30  crew:6),0,Crashed while attempting to land in poor weather. Controlled flight into terrain.
"October 26, 1989",1855,"Hualien, China",China Airlines (Taiwan),204,Hualien - Taipei,Boeing B-737-209,B-180,23795/1319,54   (passengers:47  crew:7),54   (passengers:47  crew:7),0,"The plane hit a 7,000 ft, mountain 10 minutes after taking off. The flight crew used an incorrect departure procedure."
"October 28, 1989",1837,"Halawa Point, Molokai, Hawaii",Aloha Island Air,1712,"Kahului, Maui - Kaunakakai, Molokai",de Havilland DHC-6 Twin Otter 300,N707PV,400,20   (passengers:18  crew:2),20   (passengers:18  crew:2),0,"The aircraft collided with terrain near Halawa Bay, Molokai, Hawaii, while en route on a scheduled passenger flight from the Kahalui Airport, Maui, to Kaunakakai Airport, Molokai. The decision of the captain to continue flight under visual flight rules at night into instrument meteorological conditions, which obscured rising mountainous terrain. The victims included eight members of Molokai High School's volleyball team and staff."
"November 09, 1989",?,"Monrovia, Liberia",Weasua Air Ttansport,?,Monrovia-Freetown,Britten-Norman BN-2A Islander,9L-LAV,767,10   (passengers:9  crew:1),2   (passengers:1  crew:1),0,Crashed on a beach following engine failure.
"November 10, 1989",?,"Maluti Mountains, Lesotho",Military - Royal Lesotho Defence Force,?,Qacha?s-  Nek-Maseru,Casa 212 Aviocar,LDF-46,389,18   (passengers:16  crew:2),18   (passengers:16  crew:2),0,Hit a mountain.
"November 21, 1989",1728,"Near Tyumem, Russia",Aeroflot,?,Perm - Sovietsky,Antonov AN-24,CCCP-46335,97305602,42   (passengers:36  crew:6),34   (passengers:28  crew:6),0,The plane collided with  trees 180 m from the Inner Marker.  Weather was below minima with a 80 m cloud base and 2000 m visibility in haze and snow.
"November 23, 1989",?,Albania,Military - People's Army/ Military - Peoples Air Force,?,?,Mil Mi-4 / Mil Mi-4,?,?,24   (passengers:?  crew:?),24   (passengers:?  crew:?),0,Two helicopters transporting bus accident victims collided in mid-air.
"November 25, 1989",0748,"Seoul, South Korea",Korean Airlines,?,Seou - Ulsan,Fokker F-28 Fellowship 4000,HL-7255,11223,52   (passengers:46  crew:6),1   (passengers:1  crew:0),0,"The plane crashed during takeoff after losing the left engine, directional control and overrunning the runway and catching fire."
"November 27, 1989",0716,"Bogota, Colombia",AVIANCA,203,Bogota - Cali,Boeing B-727-21,HK-1803,19035/272,107   (passengers:101  crew:6),107   (passengers:101  crew:6),3,The plane burst into flames and crashed shortly after taking off from El Dorado Airport. Detonation of an explosive device placed on the floor on the starboard side of the passenger cabin at seat 15F which ignited fuel vapors in an empty fuel tank. The bomb was placed by members of the drug cartel headed by Pablo Escobar in an attempt to kill presidental candidate Cesare Gaviria. He was not aboard the flight.
"November 27, 1989",?,"Near Jamba, Angola",Tepper Aviation,?,Kamina - Jamba,Lockheed L-100-20 Hercules,N9205T,4129,5   (passengers:0  crew:5),5   (passengers:0  crew:5),0,Crashed while landing.
"November 28, 1989",2000,"Charallave, Venezuela",Lineas Aéreas Cave,?,Canaima - Ciudad Guayana -Charallave,Cessna 402,YV-478C,?,7   (passengers:5  crew:2),3   (passengers:1  crew:2),0,"The aircraft was making a night, VOR instrument approach to Runway 28.  Visual meteorological conditions prevailed, except for some parts of the airport which were obscured by low cloud.  Approaching Runway 28, the aircraft was too high to land and the pilot chose instead to enter a right downwind to land on Runway 10.  At approximately 400 feet above ground level on final for Runway 10, the aircraft entered some clouds, the base of which were reported by the tower operator to be at 10 meters.  The aircraft continued its descent, initially striking some trees about 400 feet short of the runway, then shearing off one of the main landing gear on a hillside road about 200 feet prior to the runway.  The aircraft, under full power and nose up, began to climb, but rolled inverted and crashed at the threshold of Runway 10.  The wing fuel tanks were ruptured and the fuselage, trailing fire, slid across the runway and stopped on the parallel taxiway.  A fire ensued and airport fire and rescue crews put out the fire within 10 minutes.  Both pilots and one passenger were killed by impact and the remaining four passengers were taken to the hospital with moderate injuries.  The primary cause of the accident was the pilot's decision to descend without visual reference to the surface.  A contributing factor was the negative affect on crew performance that resulted from not using oxygen at 12,000 feet during the flight from Ciudad Guayana."
