Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"July 02, 1937",?,"Off Lae, New Guinea",Private - Purdue Reasearch Foundation,?,Lae - Howland Island,Lockheed 10E Electra,NR16020,1055,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The plane disappeared while en route from  Lae to Howland Island. The aircraft had to be flown higher than expected due to storms which used extra fuel.  In addition, strong head winds were encountered.  The aircraft most likely ran out of fuel and ditched into the ocean 50 to 100 miles northwest of Howland Island. Amelia Earhart, 40, and navigator Fred Noonan, killed."
"July 28, 1937",1040,"Hal, Belgium",KLM Royal Dutch Airlines,?,Amsterdam - Paris,Douglas DC-2-115L,PH-ALF,1585,15   (passengers:10  crew:5),15   (passengers:10  crew:5),0,The aircraft crashed  into a potato field after possibly being struck by lightning and after an in-flight fire.
"August 02, 1937",?,"Wadi Halfa, Sudan",Ala Littoria,?,"Rome, Italy - Kartoum",Savoia-Marchetti SM73,I-SUSA,30014,9   (passengers:5  crew:4),9   (passengers:5  crew:4),0,"Crashed into a building on takeoff. The accident happened after the crew abandoned the approach and attempt an overshoot maneuver,"
"August 02, 1937",1938,"Off Cristobal, Panama",Pan American Grace Airways,?,"Santiago, Chili - Cristobal, Panama",Sikorsky S-43,NC15065,4305,14   (passengers:11  crew:3),14   (passengers:11  crew:3),0,The flying boat plunged into the ocean 20 miles off of Cristobal. The plane probably struck the water at high speed and was destroyed by an immediate explosion and fire.
"August 06, 1937",?,"Bistrita, Romania",Aeroflot,?,?,Douglas DC-2,CCCP-M25,1413,5   (passengers:2  crew:3),5   (passengers:2  crew:3),0,"While en route, the plane caught fire and crashed. A passenger lit a cigarette in the rear toilet and ignited accumulated vapors."
"August 08, 1937",1050,"Chilang Point, Bias Bay, China",China National Aviation Corporation,?,Canton - Shanghi,Sikorsky S-43,NC16930,?,11   (passengers:8  crew:3),3   (passengers:0  crew:3),0,Forced to ditch into the sea due to bad weather. One wing broke off due to high waves and 8 passengers hung on to the remaining wing until rescued. The aircraft was named Chekiang.
"August 10, 1937",0440,"Daytona Beach, Florida",Eastern Air Lines,7,Chicago - Daytona,Douglas DC-2,NC-13739,1289,9   (passengers:7  crew:2),4   (passengers:2  crew:2),0,The plane struck a power pole while taking off from Daytona and crashed to the ground 600 feet from the first point of impact. The absence of reasonable notice to those operating and navigating the aircraft that an object had been erected which constituted a hazard to the aircraft taking off.
"August 23, 1937",?,"San Luis, Argentina",Pan American Grace Airways,?,Mendosa - Cordoba,Douglas DC-2,NC14298,1370,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,The cargo plane crashed and burned in a field while en route after entering dense fog.
"August 27, 1937",?,"Wau, Papua New Guinea",Guinea Airways,?,?,Stinson SR-7 Reliant,VH-URC,9669,1   (passengers:0  crew:1),1   (passengers:0  crew:1),1,"After taking off in foggy condition, the cargo plane lost altitude and crashed into a house."
"October 01, 1937",?,"Phaleron Bay, Greece",Imperial Airways,?,"Alexandria, Egypt  - Athens, Greece",Short Empire flying boat,G-ADVC,S-820,14   (passengers:9  crew:5),2   (passengers:2  crew:0),0,Crashed as it landed in Phaleron Bay. Two passengers drowned. Poor visibility was blamed for the accident.
"October 06, 1937",1225,"Palembang, Netherlands Indies",KLM Royal Dutch Airlines,?,Palembang - Singapore,Douglas DC-3,PH-ALS,1940,11   (passengers:7  crew:4),4   (passengers:1  crew:3),0,"While in initial climb, the left engine failed. The crew decided to return for a safe landing but the aircraft hit  tree tops, stalled and crashed. Bronislaw Hubermann, celibrated Polish violinist was sightly injured. The aircraft was named ""Specht""."
"October 17, 1937",2100,"Haydens Peak, Wyoming",United Air Lines,1,Newark - Chicago - Cheyenne - Salt Lake City - Los Angeles,Douglas DC-3,NC16074,1914,19   (passengers:16  crew:3),19   (passengers:16  crew:3),0,"The plane crashed into the side of a mountain (Humpy Ridge)  in level flight at 10,000 ft. under adverse weather conditions. Static conditions encountered in the last portion of the flight which rendered the reception of radio range signals unintelligible. The continuation of the flight into mountainous country at an altitude below of higher mountains without the aid of ground visibility or radio signals to definitely identify position. A change in the weather caused by the approach of an unpredicted cold front."
"October 27, 1937",0423,Off Western Africa,Air France,?,Dakar - Casablanca,Dewoitine D-333,F-ALQA,01,7   (passengers:2  crew:5),7   (passengers:2  crew:5),0,Disappeared after sending a distress call while en route. Apparently crashed into the sea.
"November 11, 1937",?,"Warsaw, Poland",Lot Polish Airlines,?,Krakow - Warsaw,Lockheed 10 Electra,SP-AYD,1048,11   (passengers:9  crew:2),4   (passengers:2  crew:2),0,"While attemptiing to land at Warsaw at night and in fog, The aircraft flew too low and struck power line and crashed in an open field."
"November 12, 1937",1650,"Mannheim, Germany",Deutsche Lufthansa,?,Berlin - Mannheim,Heinkel He-111,D-AXAV,1830,12   (passengers:9  crew:3),10   (passengers:7  crew:3),0,Hit the ground short of the runway while attempting to land in fog. The aircraft was named aircraft Köln.
"November 12, 1937",?,"Warsaw, Poland",LOT,?,Krakow - Warsaw,Lockhed 10 Electra,SP-AYD,1048,11   (passengers:9  crew:2),4   (passengers:2  crew:2),?,"On final approach at night and in poor visibility due to fog, the pilot flew too low, hit power lines and crashed in a field."
"November 16, 1937",1530,"Ostende, Belgium",Sabena,?,Cologne - Brussels - London,Junkers JU-52/3m,OO-AUB,5827,11   (passengers:8  crew:3),11   (passengers:8  crew:3),0,"The aircraft was flying from Cologne to London and should have made a scheduled stop at Brussel's Haren airport.  However, Brussels was shrouded in fog and the pilot was advised to fly on to Ostend. Weather
conditions were poor in Ostend as well and the aircraft hit a factory chimney while flying on approach to Ostend Stene airport.  All on board were killed including the Grand Duke and Duchess of Hesse who were traveling to London for a minor royal wedding. An airport employee was blamed for not guiding the pilot down in conditions of poor visibility."
"November 26, 1937",?,"Croydon, United Kingdom",Deutsche Lufthansa,?,?,Junkers JU-52,D-AGAV,4023,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,Engine failure on takeoff caused the cargo plane to stall and crash into a hanger.
"December 04, 1937",?,"Munich, Germany",Ala Littoria,?,Rome - Munich - Berlin,Junkers JU-52,I-BAUS,4063,17   (passengers:14  crew:3),4   (passengers:4  crew:0),0,Crashed into a hill while on approach in low visibility.
"December 05, 1937",0900,"Brindisi Harbor, Italy",Imperial Airways,?,India - London,Short Empire Flying Boat,G-ADUZ,?,19   (passengers:13  crew:6),2   (passengers:1  crew:1),0,The flying boat crashed while attempting to take off. The aircraft was named Cygnus.
"December 05, 1937",?,"Brindisi, Italy",Imperial Airways,?,?,Short S-23 (flying boat),G-ADUZ,S-817,8   (passengers:4  crew:4),2   (passengers:1  crew:1),0,"Stalled during takeoff and crashed into the sea. Wrong flap setting for takeoff, causing the aircraft to stall."
"December 08, 1937",?,"Saint Sauveur, France",Air France,?,Marseille - Lyon - Paris,Potez 621,F-AOTZ,4213,7   (passengers:6  crew:1),2   (passengers:1  crew:1),0,Crashed in poor weather conditions while flying too low hitting Pas de la Motte peak.
"December 24, 1937",1730,"Kasperske Hory, Czechoslovakia",Air France,?,Bucharest - Vienna - Prague - Paris,Wibault 283-T12,F-AMYD,11,3   (passengers:1  crew:2),3   (passengers:1  crew:2),0,"The plane was 10 minutes from landing at Vienna when it was told to change course by the Prague airport controller. The change took the plane into mountainous terrain in snowy conditions. The plane impacted Hutska Hora mountain at an alitiude of 3,300 feet. The cause was never determined. Possibly a naviational error. The aircraft named 'Le Glorieux"
