Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"July 11, 2011",1155,"Near Strezhevoy, Russia",Angara Airlines,5007,Tomsk - Surgut,Antonov An-24RV,RA-47302,57310302,37   (passengers:33  crew:4),7   (passengers:7  crew:0),0,"After reporting an engine fire in the left engine, the pilot attempted to make an emergency landing at Strezhevoy but ditched into the Orb River. Both pilots were not certified to fly. The captain's license was revoled and the first officer had not finished his requalification exam."
"July 13, 2011",1153,"Recife, Brazil",NOAR Linhas Aéreas,SP-5007,Recife - Natal,Let L-401UVP-20,PR-NOB,2722,16   (passengers:14  crew:2),16   (passengers:14  crew:2),0,"The regional airliner had taken off from Runway 18 after which the pilot reported that he wanted to return for an emergency landing. He then stated he was attempting a forced landing on the beach of Boa Viagem but instead the plane crashed into a vacant lot and burst into flames near the beach, 1.2 miles from the runway threshold."
"July 26, 2011",0900,"Near Guelmim, Morocco",Military - Royal Moroccan Air Force,?,Dakhla - Guelmim - Kinitra,Lockheed C-130 Hercule,CNA-OQ,4892,80   (passengers:71  crew:9),80   (passengers:71  crew:9),0,"The military transport plane crashed in the mountain, 6 miles northeast of Guelmim in bad weather while attempting to land."
"July 28, 2011",0412,"Off Jeju, South Korean",Asiana Airlines,991,Seoul - Shanghai,Boeing B-747-48EF,HL-7604,29907/1370,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The cargo plane crashed into the sea about 70 miles west of Jeju after the crew reported a fire in a cargo hold. The plane was carrying 58 tons of electronic and machine parts, including lithium batteries."
"August 06, 2011",?,"Tangi Valley, Afghanistan",Military - U.S. Army,?,?,Boeing CH-47 Chinook,?,?,38   (passengers:?  crew:?),38   (passengers:?  crew:?),0,"Thirty-eight people, including 31 U.S. special forces troops and 7 Afghan soldiers were killed when their helicopter was shot down with a rocket-propelled grenade during overnight operations against Taliban insurgents."
"August 09, 2011",1434,"Near Omsukchan, Russia",Avis Amur,LN-9209,Magdan - Keperveem,Antonov 12,RA-11125,3341006,11   (passengers:2  crew:9),11   (passengers:2  crew:9),0,"After leaving Magdan the crew of the cargo plane reported a fuel leak and an engine fire. While trying to return to Magdan, the plane crashed 6 miels from Omsukchan, 190 miles from its original take-off point. The plane carried 18 tons of cargo."
"August 20, 2011",1250,"Resolute Bay, Nunavut, Canada",First Air,6560,Yellowknife - Resolute Bay,Boeing B-737-210C(A) Combi,C-GNWN,21067/414,15   (passengers:11  crew:4),12   (passengers:8  crew:4),0,"While on instrument approach and initiating a go-around, the plane hit a hill side 2km east of the runway and broke up into 3 pieces.The crew had initiated the go-around 2 seconds before impact. The late initiation and subsequent management of the descent resulted in the aircraft turning onto final approach 600 feet above the glideslope, increasing the crew’s workload and reducing their capacity to assess and resolve the navigational issues during the remainder of the approach."
"August 26, 2011",1900,"Mosby, Missouri",LifeNet,?,Bethany - Mosby,Eurocopter AS350B2,N352LN,3728,4   (passengers:3  crew:1),4   (passengers:3  crew:1),0,"The helicopter was headed for Mosby to refuel when it crashed in a field 1.7 nm north-northeast of Midwest National Air Center. The pilot, nurse, paramedic and patient were all killed."
"September 02, 2011",1748,"Juan Fernandez Island, Chile",Chilean Air Force,?,Santiago - Juan Fernandez Island,CASA C-212 Aviocar 300DF,966,443,21   (passengers:17  crew:4),21   (passengers:17  crew:4),0,"The aircraft attempted to land at the airport on two occasions, but strong winds prevented it from landing.The aircraft subsequently crashed into the sea 1 kilometre (1,100 yd) off the island on its third approach. One of those killed was Felipe Camiroaga, the most important TV entertainer in Chile."
"September 06, 2011",1850,"Near Trinidad, Bolivia",Aerocon,A4-238,"Santa Cruz - Trinidad, Bolivia",Swearingen SA-227BC Metroliner III,CP-2548,BC-768B,9   (passengers:7  crew:2),8   (passengers:6  crew:2),0,"The plane crashed into the jungle while on approach to Runway 14 at Trinidad Airport. After the crew reported they were turning into the final approach, radio contact was lost. The plane was found 2 days later, 10 km from the airport. One passenger survived."
"September 07, 2011",1550,"Yaroslavl, Russia",YAK Service,9633,Yaroslavl - Minsk,Yakovlev 42D,RA-42434,4520424305017,45   (passengers:37  crew:8),44   (passengers:37  crew:7),0,"The plane failed to climb after takeoff and crashed into an antenna outside the airport perimeter and came to rest in the Volga River, 1km from the runway. The plane carried the entire Lokomotiv Yaroslavl ice hockey team. Pilot error. Both pilots had experience on the Yak-40 but were assigned to switch between types , contrary to proper practice. They apparently had never learned the correct position for their feet on takeoff. In the Yak-42, and like virtually all other existing Russian and Western planes, a pilot steers the aircraft by pressing the lower part of pedals and activates the brakes by pressing their upper part.But instead of putting his heels on the cockpit floor as required,  One pilot left his feet resting on the pedals, as correct for the
Yak-40. This applied the brakes, causing a downward pitch force that  prevented the plane from rotating to take off. They made the fatal mistake of failing to abort the takeoff, but kept applying more upward
  pitch with the result that when the plane finally left the ground and the downward pitch force stopped, it went into a stall within seconds."
"September 14, 2011",1200,"Huambo, Angola",Military - FANA Forca Aerea Nacional Angolana,?,Huambo - Luanda,Embraer 120ER Brasilia,T-500,120357,36   (passengers:34  crew:2),30   (passengers:30  crew:0),0,"The military plane crashed, broke in two and burned while attempting to takeoff from Huambo Airport. Six persons survived including the pilot and copilot."
"September 16, 2011",1625,"Reno, Nevada",Private - Aero Trans Corp,?,Air race,North American P-51D-15-NA Mustang,N79111,109-35934,1   (passengers:0  crew:1),1   (passengers:0  crew:1),10,The pilot of the aircraft participating in an air race lost control and dove into the spectator box seating area disintegrating upon impact. A section of the left elevator trim tab separated in flight. Investigation determined that the looseness of the elevator trim tab attachment screws and a fatigue crack in one of the screws caused a decrease in the structural stiffness of the elevator trim system.
"September 22, 2011",1315,"Yellowknife, Northwest Territories, Canada",Arctic Sunwest Charters,?,Thor Lake - Great Slave Lake,De Havilland Canada DHC-6-300 Twin Otter,C-GARW,367,9   (passengers:7  crew:2),2   (passengers:0  crew:2),0,"While coming in for a landing at Great Slave Lake the float plane hit powerlines, two cars and part of a building.  The pilot attempted to abort the landing after an aircraft float dug into the water. A cross-wind flipped the plane on end and it clipped power lines in front of a building, spinning it 90 degrees. The plane then crashed, floats first, into a façade. The fuselage then rotated on the ground and, the floats demolished two vehicles and came to rest in a parking lot facing back the way it had come."
"September 25, 2011",0731,"Near Kathmandu, Nepal",Buddha Air,?,Sightseeing,Beechcraft 1900D,9N-AEK,UE-295,19   (passengers:16  crew:3),19   (passengers:16  crew:3),0,The sightseeing flight of Mt. Everest struck terrain while on approach to Kathmandu-Tribhuvan Airport. One passenger survived the accident but died on the way to the hospital.
"September 29, 2011",0738,"Near Bohorok, Indonesia",Nusantara Buana Air,?,Medan - Kutacane,CASA NC-212 Aviocar 200,PK-TLF,?,18   (passengers:14  crew:4),18   (passengers:14  crew:4),0,"Contact with the plane was lost 10 minutes after taking off from Medan. Wreckage was located near Bohorok, on the slope of a mountain 6,100 feet high. VFR flight into IMC conditions. Lack of crew coordination."
"October 13, 2011",1700,"Near Madang, Papua New Guinea",Airline PNG,1600,Lae - Madang,de Havilland Canada DHC-8-102,P2-MCJ,125,32   (passengers:28  crew:4),28   (passengers:26  crew:2),0,"While on approach to Madang, the plane crashed into dense forest near the Gogol River, 20 km south of Madang. The two pilots and two pasengers survived the accident. Overspeeding of both propellers. The plane had to be manually flown because the aircraft's yaw damper was unserviceable. Neither pilot noticed the aircraft's speed increasing to its maximum operating speed. The pilot-in-command pulled the power levels of the plane 'quite quickly'. Moments later both propellers over-sped simultaneously. The over-speeding propellers back-drove the turbines in the engines (instead of the engine turbines driving the propellers) and this caused severe damage to the left engine.After the emergency began, the first officer quickly identified the double propeller over-speed. At about the same time, smoke appeared in the cockpit and various aircraft system malfunction alerts activated. The crew did not respond to any of these alerts by implementing the emergency procedures detailed in company manuals and the quick reference handbook."
"October 27, 2011",0412,"Vancouver, BC, Canada",Northern Thunderbird Air Inc.,?,Vancouver - Kelowna,Beechcraft 100 King Air,C-GXRX,B-36,9   (passengers:7  crew:2),1   (passengers:0  crew:1),0,"After taking off, the pilot reported problems with the aircraft and began returning to the airport. The plane crashed 900 meters short of Runway 26L. The plane took off even though the passengers reported an oil leak under one of the wings to the crew. Shortly after taking off the captain reported he was returning to the airport due to an oil problem."
"November 10, 2011",1214,"Near Kilohana, Molokai, Hawaii",Blue Hawaiian Helicopter,?,Sightseeing,Eurocopter EC-130 B4,N11QV,4909,5   (passengers:4  crew:1),5   (passengers:4  crew:1),0,"The sightseeing helicopter, on a tourist excursion of West Maui and Molokai, slammed into a mountainside and burst into flames while flying in heavy rain and winds. The pilot's failure to maintain clearance from mountainous terrain while operating in marginal weather conditions which resulted in impact of the horizontal stabilizer and lower forward portion of the Fenestron with he ground and or vegetation."
"November 11, 2011",0855,"Near Santa Catarina Atoyzingo, Mexico",Fuerza Aerea Mexicana,?,"Campo Militar Marte - Ciudad de Cuernavaca, Morelos",Aerospatiale AS 332L1 Super Puma,XC-UHM,2127,8   (passengers:7  crew:1),8   (passengers:7  crew:1),0,"The Mexican presidential helicopter crashed into the side of a hill in low clouds, at a height of 2,600 meters. The helicopter carried the Secretary of the Interior, José Francisco Blake Mora and other government officials."
"December 07, 2011",1645,"Near Henderson, Nevada",Sundance Helicopters Inc.,?,Sightseeing,Aerospatiale AS-350 B2 Ecureuil,N37SH,2300,5   (passengers:4  crew:1),5   (passengers:4  crew:1),0,"The touring helicopter on a sightseeing flight of the Las Vegas Strip and Hoover Dam, crashed into a mountainside between Lake Mead and Henderson.say Critical steering hardware was disconnected, and the bolt and other tiny parts that should have secured it weren't found on the scene. Records show the mechanism was overhauled the day before but passed multiple inspections on the day of the crash. Inadequate maintenance of the helicopter, including the improper reuse of a degraded self-locking nut, the improper or lack of installation of a split pin and inadequate post maintenance inspections which resulted in the in-flight separation of the servo control input rod from the fore/aft servo and rendering the helicopter uncontrollable."
"December 26, 2011",0554,"Green Grove, Florida",?,?,"Jacksonville, FL - Gainsville, FL",Bell 206B,N5016M,2636,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,The on-demand air taxi was on a flight to procure an organ for transplantation when it crashed in a wooded area near the Jacksonville Sheriff's Department Aviation Unit. The helicopter was at a height of 30 feet when it struck a 50 ft. tree.
