Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"April 03, 1996",1452,"Near Dubrovnik, Croatia",Military - U.S. Air Force,21,Tizla - Dubrovnik,Boeing B-737-T43,73-1149,20696/347,35   (passengers:29  crew:6),35   (passengers:29  crew:6),0,"The aircraft strayed off course and hit St. John Hill at an altitude of 2,200 feet, 16km SE of Dubrovnik while attempting to land in poor weather conditions. U.S. Secretary of Commerce, Ron Brown, 55, killed. Crew error.  Failure of the crew to comply with directives that required a review of all instrument approach procedures, not approved by the Defense Dept. Preflight planning errors, combined with errors made during the flight by the crew. Rumors persist that the accident was a result of sabotage."
"April 05, 1996",1444,"Near Petropavlovsk, Russia",Krasnoyarskie Avialinii,?,Novosibirsk - Petropavlovsk,Ilyushin IL-76TD,RA-76752,0093498967,20   (passengers:11  crew:9),20   (passengers:11  crew:9),0,"The cargo plane, carrying 57 tones of detergent, crashed into a mountain at an altitude of 2,900 feet. The airplane descended through clouds to an altitude of 900m and flew into the side of a mountain, 300m below the summit."
"April 05, 1996",?,"Off Matsu Island, Taiwan",Formosa Airlines,?,Taipei - Matsu Island,Dornier 228-212,B-12257,8223,17   (passengers:15  crew:2),6   (passengers:6  crew:0),0,After holding for 30 minutes the aircraft undershot the runway during a visual approach and crashed into the sea in heavy fog.
"April 11, 1996",0824,"Cheyenne, Wyoming",Private,?,"Cheyenne, WY - Lincoln, NE",Cessna 177B,N35207,17702266,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,"Seven- year-old trainee pilot, Jessica Dubroff, accompanied by her father (a passenger) and the pilot-in-command, were engaged in a trans-continental record attempt involving 6,660 miles of flying in 8 consecutive days. The plane departed towards a nearby thunderstorm in deteriorating weather. Witnesses describe the plane's climb rate and speed as slow and they observed the aircraft enter a roll consistent with a stall. The plane's gross weight was 84 pounds over the maximum limit. Pilot's improper decision to take off into deteriorating weather conditions when the airplane was overweight resulting in stall caused by failure to maintain airspeed."
"May 03, 1996",2200,"Near Haj Yousif, Sudan",Federal Airlines,?,Wadi Halfa - Khartoum,Antonov AN-24,ST-FAG,STFA001,53   (passengers:48  crew:5),53   (passengers:48  crew:5),0,"After a number of failed landing attempts during a sandstorm, the aircraft made a forced landing in a local suburb crashing into a building."
"May 09, 1996",?,"Near Terrace, British Columbia, Canada",Buffalo Narrows Airways,?,?,de Havilland Canada DHC-3 Otter,C-GDOB,194,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,On a positioning flight the aircraft flew into a mountain.
"May 10, 1996",?,"Otaez, Mexico",Aeroservicios Empresariales de Durango,?,Durango - Otaez,de Havilland Canada DHC-6 Twin Otter 200,XA-SWJ,126,19   (passengers:17  crew:2),16   (passengers:14  crew:2),0,Crashed into high ground while attempting to land at a mine airstrip in turbulence and stong gusty winds.
"May 11, 1996",1315,"Oumba, Papua New Guinea",Milne Bay Air,?,Menyamya - Marakawa,Britten Norman BN-2A-20 Trislander,P2-ISD,582,10   (passengers:9  crew:1),1   (passengers:1  crew:0),0,Crashed into a ridge line shrouded in clouds while en route.
"May 11, 1996",1415,"Everglades, Miami, Florida",ValuJet,592,Miami - Atlanta,McDonnell Douglas DC-9-32,N904VJ,47377/496,110   (passengers:105  crew:5),110   (passengers:105  crew:5),0,"The aircraft crashed 18 miles NW of Miami airport  in a remote part of the Everglades. Shortly after taking off, after the crew reported fire and smoke in the cabin and cockpit. The in-flight fire was caused by activation of one or more oxygen generators in the forward cargo hold. The generators were outdated, improperly labeled, lacked safety caps and were prohibited from being transported on a passenger flight. The loss of control resulted either from flight control failure or incapacitation of the crew due to extreme heat and smoke.  Candi Kubeck was the first American female commercial airline captain to be killed in a crash. San Diego Chargers running back Rodney Culver, 26, and his wife were among the passengers killed as was singer, songwriter Walter Hyatt, 46."
"May 19, 1996",2336,"Griesta, United Kingdom",Loganair,?,Inverness - Lerwick,Britten-Norman BN-2A-26 Islander,G-BEDZ,544,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,Crashed during a second attempt at landing
"June 06, 1996",?,"Kinshasa, Democratic Republic Congo",Hoseba,?,"Kinshasa, Congo  - Athens, Greece",Ilyushin 76MD,UR-76539,0033442234,10   (passengers:2  crew:8),10   (passengers:2  crew:8),0,Crashed during takeoff.
"June 09, 1996",1455,"Rasht, Iran",Iran Air,?,Training,Boeing 727-286,EP-IRU,21079/1131,7   (passengers:0  crew:7),7   (passengers:0  crew:7),0,The training flight crashed into a field during touch-and-go landings.
"June 12, 1996",1900,"Near Rollingstone, Queensland  Australia",Military - Australian Army Aviation,?,?,Sikorsky S-70 / Sikorsky S-70,A25-113/A25-209,70-1186 / 70-1346,28   (passengers:?  crew:?),18   (passengers:?  crew:?),0,The two helicopters collided in mid-air while flying in formation. The pilots may have possibly been  stressed fatigued and inadequately prepared and were flying too low to see the target.
"June 13, 1996",1207,"Fukuoka, Japan",Garuda Indonesia Airlines,865,Fukuoka - Denpasar,McDonnell Douglas DC-10-30,PK-GIE,46685/284,275   (passengers:260  crew:15),3   (passengers:3  crew:0),0,The aircraft overran the runway after an aborted takeoff. The fuel line in the No.3 engine was sheared and caught fire after the fanblade of the first stage HP turbine separated. During the slide the No. 1 engine and landing gear were lost ane the plane came to rest in a ditch. Three passengers were trapped in the wreckage and overcome by toxic fumes after a fire started. Pilot error. Improper procedures used by the captain after engine failure.
"June 21, 1996",1704,"Shanghai, China",China Flying Dragon Aviation (Feilong Airlines),?,Dalian - Shanghai,Harbin Yunshuji Y-12-II,B-3822,0001,12   (passengers:9  crew:3),2   (passengers:1  crew:1),0,The aircraft crashed into a mountain after deviating off course during a landing attempt.
"July 06, 1996",1542,"Pensacola, Florida",Delta Air Lines,1288,Pensacola - Atlanta,McDonnell Douglas MD-88,N927DA,49714/1524,142   (passengers:137  crew:5),2   (passengers:2  crew:0),0,Fan disk separation in the left engine. Pieces of the engine penetrated the passenger cabin killing two passengers. The fan hub for the left engine was found to be fractured and went undetected at time of manufacture. The crack should have been detectable during inspection but was missed.
"July 09, 1996",1630,"Papua, New Guinea",Milne Bay Air,?,Bosavi - Mendi,de Havilland Canada DHC-6 Twin Otter 300,P2-MBB,290,20   (passengers:19  crew:1),20   (passengers:19  crew:1),0,"Just after beginning its final approach, the aircraft crashed into the side of a  mountain at about 9,200 feet in rain and poor visibility."
"July 11, 1996",0900,"Near Kanda, India",Archana Airlines,?,Delhi - Shimla - Kulu,Let 410,VT-ETC,942703,9   (passengers:6  crew:3),9   (passengers:6  crew:3),0,The aircraft flew into a Bandi Hill while descending inbound to Kulu in heavy fog.
"July 15, 1996",1800,"Near Eindhoven, The Netherlands",Military - Belgian Air Force,?,"Villafranca, Italy - Eindhoven AB",Lockheed C-130H,CH-06,4473,41   (passengers:37  crew:4),34   (passengers:30  crew:4),0,"Crashed and burned while attempting to land at Eindhoven Air Base. The aircraft collided with a large flock of lapwings and starlings, causing failure of the No. 1, 2, and 3 engines after which the port wing hit the ground and the plane exploded in flames. Aboard were members of a  Dutch Army Band returning from Italy."
"July 17, 1996",2031,"Off East Moriches, New York",Trans World Airlines,800,New York City - Paris,Boeing B-747-131,N93119,20083/153,230   (passengers:212  crew:18),230   (passengers:212  crew:18),0,"While on a flight from New York to Paris, France, the aircraft exploded at  FL 130, broke up and crashed into the Atlantic Ocean off Long Island, N.Y. The NTSB determined that the probable cause of the accident was an explosion of the center wing fuel tank resulting from ignition of the flammable fuel/air mixture in the tank. The source of ignition energy for the explosion could not be determined with certainty but, of the sources evaluated by the investigation, the most likely was a short circuit outside of the center wing tank that allowed excessive voltage to enter it through electrical wiring associated with the fuel quantity indication system.  To say that numerous government agencies acted strangely and suspiciously would be an understatement.  A great deal of evidence was either suppressed or ignored. Rumors persist that the plane was brought down by a missile, either by the Navy conducting exercises in the area or by terrorists."
"July 17, 1996",1635,"Near Playa del Carmen, Mexico",Aerolatino (Aerocaribe),?,Holvox Island - Playa del Carmen,de Havilland Canada DHC-6 Twin Otter 300,XA-TCF,734,18   (passengers:16  crew:2),1   (passengers:1  crew:0),0,Crashed 150 ft. short of the runway.
"July 20, 1996",1515,"Russian Mission, Alaska",Northern Air Cargo,33,Emmonak - Aniak,Douglas DC-6A,N313RS,44663/630,4   (passengers:1  crew:3),4   (passengers:1  crew:3),0,"Soon after takeoff, the No. 3 engine caught fire in the cargo plane. The pilot tried to return to the airport for an emergency landing but the right wing seperated and the plane crashed. Fatigue failure of the master connecting rod, which originated from corrosion pitting, subsequently compromised the engine crankcase, and resulted in a fire; and failure of the flight crew to follow emergency procedures by pulling the fire handle before feathering the propeller, which diminished the effectiveness of the fire suppression system."
"July 24, 1996",?,"Near Mergui, Manmar",Myanmar Airways,?,Rangoon - Mergui,Fokker F-27 Friendship 600,XY-AET,10433,49   (passengers:44  crew:5),8   (passengers:8  crew:0),0,"A straight-in visual approach to Mergui was being attempted when the aircraft entered a squall line of heavy rain. The aircraft then started to lose height quickly, undershot the runway by 800ft. And crashed into a ravine."
"August 12, 1996",1347,"Markham Bay, Canada",First Air,64,Iqaluit - Markham Bay,de Havilland Canada DHC-6 Twin Otter 300,C-GNDN,427,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"After touching down, the cargo plane bounced twice and continued to the end of the runway, became airborne but crashed terrain. For unknown reasons, a decision was made to overshoot even though insufficient runway remained for acceleration, take-off, and climb. Likely contributing directly to the decision to overshoot was the difficulty in controlling the aircraft on touchdown."
"August 14, 1996",?,"Near Bronson Creek, British Columbia, Canada",Air North,?,Bronson Creek - Wrangell,Douglas DC-4,C-FGNI,10389/120,3   (passengers:0  crew:3),1   (passengers:0  crew:1),0,"After taking off the  No. 2 engine of the cargo plane caught on fire. The pilot tried to land the plane in a river bed. The number 2 engine separated from the aircraft as a result of an intense fire in the wing. The loss of the engine rendered the aircraft uncontrollable, and the pilots were forced to land in the river."
"August 17, 1996",2348,"Near Jackson Hole, Wyoming",Military - U.S. Air Force,?,"Jackson Hole, WY - New York, NY",Lockheed C-130H Hercules,74-1662,4597,9   (passengers:1  crew:8),9   (passengers:1  crew:8),0,The plane struck a mountain. Failure of the crew to monitor the aircraft's position and flight path relative to high terrain surrounding Jackson Hole Airport.
"August 18, 1996",1950,"Near Alliford Bay, British Columbia, Canada2",Harbour Air,?,Tasu - Alliford,de Havilland Canada DHC-3 Turbo Otter,C-GCMY,32,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,"While en route, flew into the side of a mountain. The pilot probably made a navigational error because of restricted visibility in fog and light drizzle and entered the wrong valley, and he delayed his decision to reverse course until he was unable to avoid the weather."
"August 19, 1996",0316,"Belgrade, Yugosalvia",Spair Air Transport,?,Belgrade - Malta,Ilyushin IL-76T,RA-76513,083414451,12   (passengers:2  crew:10),12   (passengers:2  crew:10),0,"After taking off from Belgrade, the plane experienced electrical problems and returned to the airport. After dumping fuel and circling for 3 hours, the plane crashed into a corn field 800m short of the runway."
"August 29, 1996",1022,"Near Longyearbyen, Norway",Vnokovo Airlines,2801,Moscow - Svalbard,Tupolev TU-154M,RA-85621,86A-742,141   (passengers:129  crew:12),141   (passengers:129  crew:12),0,"The aircraft crashed 7 nm short of the runway into Operafjellet Mountain at an altitude of 2,900 ft. while attempting to land in poor weather. The crew did not use the usual approach which includes a turn over the ocean, but rather took a route that led through a narrow valley. Inadequate planning, unsatisfactory crew resource management and monitoring, not discontinuing the approach when procedural uncertainties existed and limited knowledge of the operating language and the actual airspace. The passengers were mainly Russian coal miners headed for a Russian mine on one of the Norwegian islands."
"September 25, 1996",1637,"Waddenzee, Netherlands",Dutch Dakota Association,?,Texel - Amsterdam,Douglas DC-3C,PH-DDA,19109,32   (passengers:26  crew:6),32   (passengers:26  crew:6),0,"Shortly after takeoff from Texel, a connecting rod bearing in the No.1 engine failed. The prop was feathered.  Soon after, a part of the feathering mechanism failed and the prop started windmilling causing drag. The aircraft rapidly descended and crashed onto a mud-flat. The accident was initiated by a combined failure of the left engine and the left feathering system. The accident became inevitable when the flight crew allowed the speed to decrease below stall speed and lost control of the aircraft at an altitude from which recovery was not possible."
"October 02, 1996",0116,"Off Pasamayo, Peru",Aeroperu,603,Lima - Santiago,Boeing B-757-200,N52AW,25489/505,70   (passengers:61  crew:9),70   (passengers:61  crew:9),0,"The aircraft crashed into the ocean 28 minutes after taking off from Lima, Peru. Pieces of adhesive tape were found covering the static ports, placed there by personnel during aircraft maintenance and cleaning, causing the malfunction of the airspeed indicators and altimeters. The crew was not able to correctly determine their altitude and airspeed and with no ground reference over water and at night, crashed into the sea. An employee did not remove the adhesive tape from the static ports, nor was it detected by any number of people, including the captain, during the preflight inspection. A maintenance worker was tried and convicted of negligent homicide for failing to remove the adhesive tape and received 2 years in jail."
"October 03, 1996",?,"Kahemba, Congo",Malu Aviation,?,?,de Havilland Canada DHC-6 Twin Otter 200,9Q-CXK,74,21   (passengers:19  crew:2),6   (passengers:4  crew:2),0,Crashed on take off.
"October 06, 1996",?,"Lukapa, Angola",Savanair,?,?,Antonov 12B,RA-11101,01347703,19   (passengers:13  crew:6),6   (passengers:5  crew:1),0,While attempting to land the landing lights malfunctioned causing the cargo plane to veer off the runway and crash into a house.
"October 08, 1996",1050,"San Francesco al Campo, Italy",Aeroflot,9981,"Moscow - Turin, Italy",Antonov An-124,RA-82069,9773053359122,23   (passengers:0  crew:23),2   (passengers:0  crew:2),2,"The cargo plane struck trees and a house while making a second attempt to land. Poor communication and lack of training for the crew. Poor planning approach, the decision to leave late in the second round. 
Structural deficiencies in engine control."
"October 22, 1996",2241,"Manta, Ecuador",Million Air,?,Manta - Miami,Boeing B-707-323C,N751MA,19582/639,4   (passengers:0  crew:4),4   (passengers:0  crew:4),30,"The cargo plane, carrying flowers and frozen fish crashed into the Dolorosa district, bursting into flames shortly after taking off. One engine caught fire during the climb-out."
"October 26, 1996",2045,"Khanty, Russia",Tyumen Aviatrans,?,Tyumen - Khanty,Yakovlev YAK-40,RA-88527,9711252,34   (passengers:30  crew:4),5   (passengers:3  crew:2),0,"In a heavy snowstorm, the aircraft landed short and right of the runway striking three Mil Mi-8 helicopters and bursting into flames."
"October 31, 1996",0827,"Sao Paolo, Brazil",TAM (Brazil),402,Sao Paulo - Rio de Janiero,Fokker 100,PT-MRK,11440,95   (passengers:89  crew:6),95   (passengers:89  crew:6),3,The aircraft crashed shortly after takeoff into a residential area striking a building. Uncommanded deployment of the thrust reverser on the right engine caused the plane to roll right and lose control.
"November 01, 1996",0810,"Near Tikal, Guatemala",Transported Areos Profesionales - TAPSA,?,Guatemala City - Flores,Embraer 110P1 Bandeirante,TG-TPA,110313,16   (passengers:14  crew:2),16   (passengers:14  crew:2),0,"The plane crashed into a mountain 1 hour after take off, at an altitude of 900 ft., in strong winds, while on approach to Santa Elena."
"November 07, 1996",1700,"Lagos, Nigeria",Aviation Development Corporation,086,Port Harcourt - Lagos,Boeing B-727-231,5N-BBF,20054/718,143   (passengers:134  crew:9),143   (passengers:134  crew:9),0,The plane crashed mid-way along its scheduled 50 minute route. The aircraft went into a roll and lost control after taking evasive action to avoid another aircraft. The plane was flying almost at the speed of sound when it crashed and disintegrated. ATC error. The controller thought he had cleared to aircraft to FL100 but the aircraft was still flying at FL240.
"November 07, 1996",0929,"Aubusson, France",Jetcom S.A.,?,Geneva - Bordeaux,Cessna 421C Golden Eagle,HB-LRX,421C02172,8   (passengers:7  crew:1),8   (passengers:7  crew:1),0,"The pilot reported that an engine failed just as he started to descend for a landing. He later informed ATC he could not feather the propeller. The  aircraft subsequently crashed and burned in a field.  The accident was due to inappropriate management of the flight following jamming of the propeller in an intermediate position after the right engine crankshaft ruptured. The inappropriate management was due to the pilot’s relative lack of experience on this aircraft type, his false notions about the aircraft’s performance and about the existence of a flight level to maintain level flight with an unfeathered propeller and an heavy aircraft and a series of misjudged strategies to attempt to continue the flight then to land at Limoges when the aircraft’s altitude no longer made this possible."
"November 12, 1996",1840,"Near Charkhi Dadri, India",Saudi Arabian Airlines / Kazakhstan Airlines,763/1907,New Delhi - Dhahran / Chimkent - New Delhi,Boeing B-747-168B / Ilyushin IL-76TD,HZ-AIH/UN-76435,22748/555/1023413428,349   (passengers:316  crew:33),349   (passengers:316  crew:33),0,"Midair collision 17 km W of New Delhi.  The Saudi 747 had just taken off from New Delhi airport ascending to 14,000 feet while the Il-76 was descending. Three hundred twelve aboard the B-747 and thirty-seven aboard the Il-76 were killed. The Il-76 descended below its assigned altitude. The death toll was reduced from 351 to 349 after Kazakstan Airlines reported 37 aboard rather than 39. Neither aircraft was equipped with an Airborne Collision Avoidance System. The 747 had taken off from Delhi and had been cleared to climb to FL140.  Meanwhile, the IL76, which was inbound to Delhi on the same airway, had been cleared to descend to FL150. However, due to a misunderstanding, the pilot and most of the cockpit crew of the IL76 believed the flight had been cleared to continue down to FL140. The Indian accident report attributed the failure of most of the IL76 crew to correctly understand the situation due to their lack of a working knowledge of English. Also contributing to the crew's decision to continue the descent below their clearance limit were poor cockpit resource management, a lack of leadership by the captain, a lack of co-ordination between the crew and a general casual attitude to the conduct of the flight."
"November 14, 1996",1302,"Bolchaïa Pyssa, Russia",Komi Avia,?,Most Pyssa - Koslan,Antonov AN-2,RA-40309,1G221-39,15   (passengers:13  crew:2),14   (passengers:13  crew:1),0,Lost altitude and crashed while en route in poor weather. Stall of the left wing due to icing.
"November 19, 1996",1701,"Quincy, Illinois",United Express  / Private,5925,"Burlington, IA - Quincy, IA",Beechcraft 1900-C / Beech King Air A90,N87GL / N1127D,UC-87 /,14   (passengers:10  crew:4),14   (passengers:10  crew:4),0,"While landing on Runway 13 at Baldwin Field, the United Express collided with the King Air which was taking off on Runway 4. The collision took place where the two runways intersect. Both planes caught fire and rescuers were unable to open the door to the Beech 1900-C because of impact damage. All twelve aboard the United Express and the two pilots aboard the King Air were killed. King Air pilots' failure to use proper communications and ""see-and-avoid"" procedures at an uncontrolled airport. Involvement of a third aircraft that transmitted unnecessary and inappropriate messages."
"November 22, 1996",1930,"Off Cape Mendocino, CA",Military - U.S. Air Force,?,"San Diego, CA - Portland, OR",Lockheed HC-130P Hercules,64-14856,4072,11   (passengers:0  crew:11),10   (passengers:0  crew:10),0,"Crashed 60 miles west of Cape Mendocino in the Pacific Ocean. The crew reported losing an engine, followed by complete electrical failure."
"November 23, 1996",1515,"Off Mitsamiouli, Comoros",Ethiopian Airlines,961,Addis Ababa - Nairobi,Boeing B-767-260ER,ET-AIZ,23916/187,175   (passengers:163  crew:12),127   (passengers:117  crew:10),0,"The aircraft was hijacked shortly after taking off from Ethiopia by three drunken escaped prisoners. They demanded to be flown to Australia, but wouldn't let the pilot stop to refuel. The plane eventually ran out of fuel and ditched 500 feet offshore of Le Galawa Beach on the island of Grand Comoros. When it was aparent the plane was out of fuel, the hijackers fought the pilot for control of the aircraft. In the last seconds aloft, the left wing tip struck the water and the plane crashed into the sea flipping at least once before breaking into several  parts. The water was shallow but many passengers had inflated their safety vests which prevented them from swimming out from under the cabin and they drowned."
"November 27, 1996",1154,"Abakan, Siberia, Russia",Military - Russian Air Force,?,Abakan - Petropavlosk - Kamchatsky,Ilyushin IL-76MD,RA-76804,0093492278,23   (passengers:19  crew:4),23   (passengers:19  crew:4),0,The aircraft crashed shortly after takeoff. Overloaded.
"November 30, 1996",1033,"Medellin, Colombia",ACES Colombia,148,Medellin - Bahia Solano,de Havilland Canada DHC-6 Twin Otter 300,HK-2602,746,15   (passengers:13  crew:2),14   (passengers:12  crew:2),0,The aircraft crashed into a mountain 5 minutes after takeoff. The plane stalled while trying to clear a mountain.  Overloaded.
"December 07, 1996",1523,"Banjarmasin, Indonesia",Dirgantara Air Services,?,Banjarmasin - Sampit,CASA 212 Aviocar 100,PK-VSO,152/26N,17   (passengers:15  crew:2),16   (passengers:14  crew:2),2,"After experiencing a No.2 engine fire and while attempting to return to the airport, the aircraft's wing struck a building short of the runway."
"December 09, 1996",1803,"Boise, Idaho",Emery Worldwide,?,Boise - Salt Lake City,Douglas C-47A,N75142,9173,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"Shortly after takeoff  the crew reported they had the right engine on fire. They attempted to return for an emergency landing but the cargo plane crashed right wing low, cartwheeled and burst into flames short of the runway. A fire within the right engine compartment of undetermined cause and the pilot-in-command's failure to maintain airspeed above the aircraft's minimum control speed. A factor contributing to the accident was the dark night environmental conditions"
"December 17, 1996",?,"Tver, Russia",Military - Russian Air Force,?,St. Petersburg - Krasnodar,Antonov AN-12,?,?,18   (passengers:11  crew:7),18   (passengers:11  crew:7),0,Crashed 8km from the airfield after taking off in strong winds and heavy snow.
"December 21, 1996",2232,"Rio Negro, Colombia",SELVA,?,Bogota - Medellin,Antonov An-32B,HK-4008X,3402,4   (passengers:1  crew:3),4   (passengers:1  crew:3),0,The cargo plane crashed short of the runway while attempting to land.
"December 22, 1996",1810,"Narrows, Virginia",Airborne Express,827,Test flight,McDonnell Douglas DC-8-63F,N827AX,45901/293,6   (passengers:3  crew:3),6   (passengers:3  crew:3),0,"The cargo plane struck mountainous terrain after experiencing a stall during tests. The inappropriate control inputs applied by the flying pilot during a stall recovery attempt, the failure of the non-flying pilot-in-command to recognize, address and correct these inappropriate control inputs, and the failure of Airborne Express to establish a formal, functional evaluation flight program that included adequate program guidelines, requirements and pilot training for performance of these flights. Contributing to the cause of the accident were the inoperative stick shaker stall warning system and Airborne Express DC-8 flight training simulator's inadequate fidelity in reproducing the airplane's stall characteristics."
"December 24, 1996",1500,"Near Nellore, India",Military - Indian Air Force,?,Tanbaram AFB - Hyderabad,Hindustan Aeronautics 748-2,H1032,528,22   (passengers:17  crew:5),22   (passengers:17  crew:5),0,Crashed while en route after the pilot reported an engine fire. Undetected cracks in the engine not detected during routine maintenance.
"December 24, 1996",1005,"Dorchester, New Hampshire",Aircraft Charter Group Inc,?,"Bridgeport, CT - Lebanon, NH",Learjet 35A,N388LS,35-388,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The cargo plane was on a positioning flight when it struck rising terrain while making an approach to land. The captain's failure to maintain situational awareness, which resulted in the airplane being outside the confines of the instrument approach; and the crew's misinterpretation of a step-down fix passage, which resulted in an early descent into rising terrain. Factors included the captain's misreading of the instrument approach procedure, the crew's rushed and incomplete instrument approach briefing, their failure to use additional, available navigational aids, and their failure to account for the winds at altitude."
