Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"June 16, 1983",0400,"Kauai, Hawaii",Military - U.S. Navy,?,Brabers Point-Barbers Point,Lockheed P-3B Orion,152720,185-5160,14   (passengers:0  crew:14),14   (passengers:0  crew:14),0,Crashed into a mountain
"June 21, 1983",?,"Niela, Mali",Air Mali,?,?,de Havilland Canada DHC-6 Twin Otter 300,TZ-ACH,394,7   (passengers:5  crew:2),7   (passengers:5  crew:2),0,Crashed under unknown circumstances
"June 28, 1983",1210,"Las Vegas, Nevada",Military - U.S. Air Force,?,Training,Lockheed C-130H Hercules,74-2068,4694,6   (passengers:1  crew:5),6   (passengers:1  crew:5),0,While flying at a low level during the aircraft stalled and crashed.
"July 01, 1983",?,"Labe, Guinea",CAAK,?,Pyongyang - Conakry,Ilyushin IL-62M,B-889,21391,23   (passengers:?  crew:?),23   (passengers:?  crew:?),0,Crashed into Fouta Djall Mountain.
"July 11, 1983",0740,"Near Cuenca, Azuay, Ecuador",TAME,?,Quito - Cuenca,Boeing B-737-2V2,HC-BIG,22607/775,119   (passengers:111  crew:8),119   (passengers:111  crew:8),0,"The jetliner scraped a mountian peak, exploded in flames and slid down a ravine coming to rest at the foot of a mountain. The plane was attempting to land in the Andean city of Cuenca. Under-qualification of pilot."
"July 16, 1983",?,"Off Scilly Islands, UK",British Airways Helicopters,?,Penzance - Scilly Islands,Sikorsky S-61N-II,G-BEON,61-770,26   (passengers:23  crew:3),20   (passengers:19  crew:1),0,Crashed into the English Channel.
"July 23, 1983",1930,"Gimli, Manitoba, Canada",Air Canada,143,Montreal - Edmonton,Boeing B-767-233ER,C-GAUN,22520/47,69   (passengers:61  crew:8),0   (passengers:0  crew:0),0,"The aircraft took off from Montreal bound for Edmonton with less than half the fuel required to make the trip. A computer known as the ""Fuel Quantity Information System Processor""  was not working properly so the ground crew made manual calculations for the amount of needed fuel. However, they used pounds/liter for the specific gravity factor instead of kilograms/liter. This was first model of aircraft of Air Canada to use kilograms. The aircraft ran out of fuel at 41,000 feet. With only standby instruments (magnetic compass, artificial horizon, airspeed indicator and altimeter) and no slats or flaps, the plane landed safely on a 7,200 ft. runway at Gimli, a former Air Force base converted into a racing drag strip. The plane became known as the ""Gimli Glider.""  The TV movie Falling from the Sky: Flight 174 was made about this incident in 1995."
"August 17, 1983",1227,"Grand Canyon, Arizona",Las Vegas Airlines,?,"Las Vegas, NV  - Grand Canyon, AZ",Piper PA-31-350 Chieftain,N88LV,31-7752118,10   (passengers:9  crew:1),10   (passengers:9  crew:1),0,Crashed into a cliff in the Grand Canyon on a sightseeing flight.
"August 30, 1983",2317,"Near Alma-Ata, Kazakastan, USSR",Aeroflot,5463,Kazan - Chelyabinsk - Alma-Ata,Tupolev TU-134A,CCCP-65129,60630,90   (passengers:84  crew:6),90   (passengers:84  crew:6),0,Crashed an burned after striking mountain  while attempting to land. Procedural errors.
"September 01, 1983",1826,"Near Sakhalin Island, Russia",Korean Airlines,007,Anchorage - Seoul,Boeing B-747-230B,HL-7442,20559/186,269   (passengers:246  crew:23),269   (passengers:246  crew:23),0,"On a flight from Alaska to South Korea, the airliner drifted off course and twice penetrated Soviet airspace.  During the second penetration, the airliner was shot down by a Russian Su-15 Air Force fighter with air-to-air missiles. The aircraft crashed into international waters in the Sea of Japan. U.S. Representative from Georgia Lawrence McDonald killed. Because of an improper navigational setting the plane drifted off course. There was a U.S. spy plane in the vacinity of the 007 flight. The 007 plane was mistaken for the spy plane. The fighter pilot was ordered by Soviet command to shoot down the plane. Two air-to-air missiles were launched by the  fighter and struck the Boeing 747. Cabin pressure was lost and the aircraft suffered control problems, causing the plane to go into a dive and break up, crashing into the ocean."
"September 02, 1983",?,"Near Smithers, British Columbia, Canada",Central Mountain Air Services,?,Campbell River - Smithers,Britten-Norman BN-2A-21 Islander,C-GIPF,0274,9   (passengers:?  crew:?),9   (passengers:?  crew:?),0,"Crashed en route. NY industrialist Georgel Cogar, 51, among those killed."
"September 14, 1983",0934,"Guilin, China",CAAC,?,Guilin - Beijing,Hawker Siddeley Trident 2E /  II-28,B-264 / ?,2169 / ?,106   (passengers:100  crew:6),11   (passengers:11  crew:0),0,Collided with a Chinese Air Force aircraft while taxing.
"September 23, 1983",1530,"Near Mina Jebel Ali, UAE",Gulf Air,771,Karachi - Abu Dhabi,Boeing B-737-2P6,A40-BK,21734/566,112   (passengers:107  crew:5),112   (passengers:107  crew:5),0,Crashed  into the desert after a distress message and during an emergency landing attempt. Detonation of an explosive device in the baggage compartment.
"September 28, 1983",?,"Off Lanyu Island, Taiwan",Taiwan Airlines,?,Taitung-Lanyu Island,Britten-Norman BN-2A-26 Trislander,B-11109,0518,10   (passengers:9  crew:1),10   (passengers:9  crew:1),0,Crashed into the sea.
"October 07, 1983",?,"Aracatuba, Brazil",TAM Lineas Aéreas Regional,?,Campo Grande - Araçatuba,Embraer 110C Bandeirante,PP-SBH,110026,15   (passengers:13  crew:2),7   (passengers:5  crew:2),0,After two missed IFR approaches the aircraft struck the ground short of the runway threshold during a third VFR approach.
"October 08, 1983",?,"Near Lonkin, Myanmar",Burma Airways,?,Lonkin - Myitkyina,de Havilland Canada DHC-6 Twin Otter 300,XY-AEE,512,14   (passengers:11  crew:3),9   (passengers:6  crew:3),0,Struck trees on high ground after losing the No.1 engine during take off.
"October 11, 1983",2053,"Pinckneyville, Illinois",Air Illinois,701,"Springfield, Il - Carbondale, IL",Hawker Siddeley HS-748-FAA,N748LL,1716,10   (passengers:7  crew:3),10   (passengers:7  crew:3),0,"Two minutes out of Springfield, the left generator suffered a complete mechanical failure. The first officer mistakenly shut down the right generator and all attempts at bring it back to life failed. Although the plane could be flown safely on batteries for about 30 minutes the captain decided to continue on towards Carbondale, thirty-nine minutes away. The batteries lasted for thirty-one minutes. The aircraft lost all power, turned blindly 180 degrees and crashed in a rural area."
"October 28, 1983",1335,"Middletown, Pennsylvania",Pennsylvania Airlines,?,Middletown - Washington DC,Shorts 330-200,N26288,SH3074,30   (passengers:27  crew:3),1   (passengers:1  crew:0),0,"A passenger committed suicide by opening the right rear door and jumping out at 3,500 ft."
"November 08, 1983",1520,"Lubango, Huila, Angola",TAAG Angola Airlines,?,Lubango - Luanda,Boeing B-737-200,D2-TBN,22775,130   (passengers:126  crew:4),130   (passengers:126  crew:4),0,The airliner crashed immediately after takeoff.  Shot down by rebels with a surface to air missile.
"November 23, 1983",?,"Landsdowne House, Canada",Austin Airways,?,?,de Havilland Canada DHC-6 Twin Otter 300,C-GTLA,632,7   (passengers:5  crew:2),4   (passengers:4  crew:0),0,The aircraft touched down short of the runway while on a VFR approach in a snowstorm. The nosegear and one of the main landing gear legs broke away from the fuselage and the aircraft caught fire.
"November 27, 1983",1006,"Madrid-Barajas, Spain",AVIANCA,AV011,Paris - Madrid - Bogota,Boeing B-747-283B,HK-2910X,21381,192   (passengers:169  crew:23),181   (passengers:158  crew:23),0,"While attempting to land at Madrid, the crew intercepted the wrong ILS track which caused the pilot to initiate a right turn short of the VOR beacon. The aircraft impacted a series of hills during which the right wing broke off, the aircraft cartwheeled and broke into 5 pieces and came to rest upside down. Procedural errors by the crew including the pilot not knowing his precise position before descending, failure of the crew to take corrective action after a warning from the  ground proximity warning system and deficient teamwork on the flight deck.  The aircraft was named ""Magnus Viking,"" LN-RNA and dry-leased from SAS."
"November 28, 1983",1113,"Near Enugu, Nigeria",Nigeria Airways,?,Calabar-Enugu,Fokker F-28 Fellowship 2000,5N-ANF,11090,72   (passengers:66  crew:6),53   (passengers:51  crew:2),0,The aircraft crashed 18 nm short of the runway after attaining a nose-high attitude in poor visibility and caught fire. Crew may have been preoccupied with landing gear trouble.
"December 07, 1983",0940,"Near Madrid, Spain",Iberia Airlines / Aviaco,350/134,Madrid - Rome,Boeing B-727-200 / DC9-32,EC-CFJ/EC-CGS,20820 / 47645,135   (passengers:120  crew:15),93   (passengers:87  crew:6),0,"While taking off, the B-727 struck the DC-9 on the runway in poor visibility, fog and snow. Because of poor visibility and inadequate signs and markings the, DC-9 inadvertently wandered on the runway being used by the B-727 to take off. The airport had no ground radar. Fifty-one aboard the 727 and all 42 aboard the DC-9 were killed. Mexican actress,  María ""Fanny Cano"" Damián, 39, among those killed."
"December 14, 1983",1530,"Near Medellin, Colombia",TAMPA Colombia,?,Medellin - Miami,Boeing 707-373C,HK-2401,18707/349,3   (passengers:0  crew:3),3   (passengers:0  crew:3),22,"After liftoff, the aircraft entered a 90 degree bank, struck power lines and crashed into buildings. Failure of the No.3 engine during a climb out with the No.4 engine operating at idle."
"December 17, 1983",1310,"Paulatuk, Northwest Territory, Canada",Inuvik Coastal Airways,?,Inuvik - Paulatuk,de Havilland Canada DHC-6 Twin Otter 200,C-FGJK,213,12   (passengers:10  crew:2),2   (passengers:1  crew:1),0,The left wing contacted the ground after the pilot attempted a go-around. The plane cartwheeled and crashed. Runway is not oriented to correspond with the prevailing winds. The aircraft was overloaded by 840 lbs and was below that prescribed to take off. Lack of weather forcast.
"December 24, 1983",0853,"Leshukonskoye, Russia",Aeroflot,601,Arkhangelsk - Leshukonskoye,Antonov AN-24,CCCP-46617,37308704,49   (passengers:44  crew:5),44   (passengers:39  crew:5),0,"The airliner crashed on approach in adverse weather. Instead of a go-around the pilot put the plane in a tight turn to the right with a high slip angle, leading to a loss of airspeed. After descending through decision height the pilot attempted a go-around but the plane rolled to the left and lost altitude. After the bank angle reached 90 degrees the aircraft crashed short of  the runway."
