Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"April 08, 1968",?,"Near Coyhaique, Chile",Ladeco,?,Santiago - Coihaique,Douglas DC-3,CC-CBM,6330,36   (passengers:33  crew:3),36   (passengers:33  crew:3),0,Crashed while on approach 5 minutes from its destination. Failure of the right wing due to turbulence.
"April 08, 1968",1535,"Heathrow Airport, London, England",British Overseas Airways,712,London - Zurich,Boeing B-707-465,G-ARWE,18373,127   (passengers:116  crew:11),5   (passengers:4  crew:1),0,"Shortly after leaving the runway during takeoff the No. 2 engine caught fire. Through some confusion, the crew did not pull the fire shutoff handle. The fire continued to burn and while attempting to land, the No. 2 engine fell away. After the plane came to a stop, the wing tank exploded."
"April 10, 1968",?,"Near Mexico City, Mexico",Aerovias Rojas,?,Aguascalientes - Mexico City,Douglas DC-3,XA-GEV,7339,18   (passengers:14  crew:4),18   (passengers:14  crew:4),0,While operating on its inaugural flight the aircraft crashed into a mountain en route after getting lost.
"April 19, 1968",1045,"Near Cheo Reo, South Vietnam",Military - U.S. Army / Military - U.S. Army,?,?,Bell UH-1H / Bell UH-1H (helicopter),6616441/6717255,?,26   (passengers:?  crew:?),26   (passengers:?  crew:?),0,"A mid-air collision occurred between the two helicopters at about 1,000 ft. altitude."
"April 20, 1968",2050,"Near Windhoek, South-West  Africa (Namibia)",South African Airways,228/129,Windhoek - Luanda,Boeing B-707-344C,ZS-EUW,19705,128   (passengers:116  crew:12),123   (passengers:111  crew:12),0,"The aircraft took off from J. G. Strijdom Airport, climbed to an altitude of 600 ft. and then descended, crashing, about one minute after taking off 3 miles from the runway. Procedural errors during takeoff . Takeoff conditions in total darkness with no external visual reference. Stabilizer trim improperly set, spatial disorientation and preoccupation with after takeoff duties."
"April 30, 1968",?,"Near Chaklala, West Pakistan",Military - Pakistan Air Force,?,?,Lockheed Martin L-100-10,64145,?,22   (passengers:18  crew:4),22   (passengers:18  crew:4),0,"Crashed while en route after encountering turbulence, possibly leading to a break-up of the aircraft."
"May 03, 1968",1548,"Near Dawson, Texas",Braniff Airlines,352,Houston - Dallas-Fort Worth,Lockheed L188A Electra,N9707C,1099,85   (passengers:80  crew:5),85   (passengers:80  crew:5),0,"On a flight from Houston to Dallas the airliner flew into thunderstorms. While attempting to turn around by making a right hand turn, winds lifted the port wing, forcing the starboard wing down past 90 degrees.  A stall resulted from this unusual attitude, pitching the nose down. During the recovery maneuver, the starboard wing was over-stressed, separating from the aircraft followed by the the tail and engines. The aircraft crashed into a field. Pilot's decision to penetrate a line of thunderstorms and severe weather. Visual perception of the pilot may have been reduced by a near lightning strike."
"May 12, 1968",0720,"Kham Duc, Vietnam",Military - U.S. Air Force,?,Kham Duc  - Saigon,Lockheed C-130B Hercules,60-0297,3600,155   (passengers:149  crew:6),155   (passengers:149  crew:6),0,"Shot down by enemy fire while attempting to evacuate Kham Duc civilians.  The aircraft shook  violently, crashed and burst into flames in a ravine at the end of the airstrip."
"May 22, 1968",1651,"Paramount, California",Los Angeles Airways,841,Anaheim - LAX,Sikorsky S-61L helicopter,N303Y,?,23   (passengers:20  crew:3),23   (passengers:20  crew:3),0,The helicopter suddenly descended to the ground with an erratic action of the main rotor blades and burst into flames. A faulty main rotor blade damper caused one of the rotor blades to detach for reasons undetermined and strike the fuselage.
"May 28, 1968",0244,"Near Bombay, India",Garuda Indonesia Airlines,?,Jakarta - Bombay - Karachi - Cairo - Rome - Amsterdam,Convair CV-990-30A-5,PK-GJA,30-10-3,29   (passengers:15  crew:14),29   (passengers:15  crew:14),1,"The aircraft crashed in a nearly vertical attitude, 5 minutes after takeoff, 20 nm from the airport."
"June 12, 1968",0058,"Calcutta, India",Pan American World Airways,?,Bangkok - Karachi,Boeing B-707-321C,N798PA,18790/394,63   (passengers:53  crew:10),6   (passengers:5  crew:1),0,"Crashed  1,200 meters short of the runway and hit a tree and caught fire in heavy rain on a night approach. Improper IFR operation. Misused or failed to use flaps. Descended below decision height. The aircraft was named ""Clipper Caribbean."""
"June 18, 1968",1650,"San Sebastian, Spain",Rinaldo Piaggio,?,?,Piaggio PD-808,I-PIAI,503,6   (passengers:5  crew:1),6   (passengers:5  crew:1),0,The aircraft flew into the side of Mt. Jaiskibel after turning in the wrong direction.
"June 25, 1968",0730,"Near Bearcat, South Vietnam",Military - U.S. Army,?,?,Bell UH-1H / Bell UH-1H / Bell UH-1H,?,?,29   (passengers:?  crew:?),29   (passengers:?  crew:?),0,A mid-air collision between three helicopters at 900 ft. (66-16202) (66-16592) (66-16601).
"June 28, 1968",1246,"Vichy, Missouri",Purdue Airlines Inc.,?,"Kankakee,IL to Dallas, TX.",Douglas DC-3 (C-47-DL),N6898D,20082,27   (passengers:23  crew:4),1   (passengers:1  crew:0),0,"Passenger inadvertentlly opened air stair door in flight, safety chain failed and passenger fell out."
"July 03, 1968",1628,"London, England",BKS Air Transport,6845,"Deauville, France - London, England",Airspeed AS.57 Ambassador 2,G-AMAD,5211,8   (passengers:5  crew:3),6   (passengers:3  crew:3),0,"The aircraft was completing a cargo flight from Deauville to London-Heathrow Airport carrying 8 race horses. On final approach to runway 28R, the left wing dropped, causing the wing tip to strike the ground. Control was lost, the plane veered off the runway and struck two parked BEA Tridents before crashing in flames into a hangar. Six occupants were killed as well as all 8 horses."
"July 08, 1968",?,"Near Dhahran, Saudi Arabia",Saudi Arabian Airlines,?,?,Convair CV-340-68B,HZ-AAZ,219,11   (passengers:8  crew:3),11   (passengers:8  crew:3),0,Crashed after a third aborted landing attempt in poor visibility and blowing dust. Failure of the captain to maintain minimum altitude for reasons unknown. Poor judgement by the pilot in attempting a fourth landing.
"July 13, 1968",?,"Near Lagos, Nigeria",Sabena,?,Brussels - Lagos,Boeing 707-329C,OO-SJK,19211/518,7   (passengers:2  crew:5),7   (passengers:2  crew:5),0,The cargo plane descended below mimimum safe altitude and struck trees and crashed.
"July 15, 1968",?,"Gravata, Brazil",Varig,?,São Paulo - Recife,Curtiss C-46C,PP-VBJ,33481,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,Struck a mountain.
"July 18, 1968",?,Off Chili,Aerolineas Flecha Austral,?,?,Curtiss C-46D,CC-CDI,33445,5   (passengers:0  crew:5),5   (passengers:0  crew:5),0,Lost at sea.
"August 02, 1968",1406,"Near Milan, Italy",Alitalia,660,Rome - Milan - Montreal,McDonnell Douglas DC-8,I-DIWF,45630,95   (passengers:85  crew:10),13   (passengers:13  crew:0),0,"Crashed on approach, 7 miles north of the runway. Positioning for final approach by means of a non-standard procedure. Delayed detection of the VOR radial."
"August 04, 1968",0848,"Milwaukee, Wisconsin",North Central Airlines / Private,261,?,Convair CV-580 / Cessna 150,N4634S / N8742S,176 / ?,15   (passengers:10  crew:5),3   (passengers:2  crew:1),0,"Midair collision with the Cessna which became embedded in the forward baggage compartment.  Three person on the Cessna were killed none on the Convair.  Lack of VFR separation. Inability of the Convair crew to detect the Cessna in sufficient time to take evasive action despite having been provided with three radar traffic advisories. Visual detection capabalities were substantially reduced by heavy accumulation of insect smears on the windshield and by haze, smoke and sun glare."
"August 09, 1968",1305,"Pfaffenhofen, Germany",British Eagle International Airlines,?,London - Innsbruck,Vickers Viscount 739A,G-ATFN,394,48   (passengers:44  crew:4),48   (passengers:44  crew:4),0,"The aircraft broke up in-flight after plunging from 21,000 ft. Failure of the aircraft's electrical DC generator control system."
"August 10, 1968",0757,"Charleston, West Virginia",Piedmont Airlines,230,"Cincinnati - Charleston, WV",Fairchild-Hiller FH-227B,N712U,557,37   (passengers:34  crew:3),35   (passengers:32  crew:3),0,"Crashed on approach to Kanawha County Airport in poor visibility. The aircraft was being operated under VFR when it entered a shallow fog overlying the approach lights.  Unrecognized loss of altitude orientation during the final portion of the approach into shallow, dense fog. Disorientation caused by rapid reduction in the ground guidance segment available to the pilot at a point beyond which a go-around could not be initiated."
"August 14, 1968",0935,"Compton, California",Los Angeles Airways,417,?,Sikorsky S-61L helicopter,N300Y,?,21   (passengers:18  crew:3),21   (passengers:18  crew:3),0,The main rotor blade of the helicopter separated from the central hub. The aircraft spun to destruction as the tail cone sheared off. Metallurgical fault during manufacture of the main rotor blade spindle. Fatigue origin in area of substandard hardness and inadequate shot peening on main rotor blade spindle.
"August 18, 1968",0920,"Off Port Said, Egypt",United Arab Airlines,?,Cairo - Damascus,Antonov AN-24V,SU-AOL,67302806,40   (passengers:33  crew:7),40   (passengers:33  crew:7),0,Ditched into the Mediterranean sea. Cause unknown.
"August 20, 1968",0130,"Near Maturin, Venezuela",Linea Aeropostal Venezolana,?,Maturín - Tucupita,Hawker Siddeley HS-748-215-2,YV-C-AMY,1580,7   (passengers:4  crew:3),4   (passengers:2  crew:2),0,The plane crashed while returning to the airport for an emergency landing after the No. 1 engine failed on takeoff.
"August 31, 1968",?,"Near Odda, Norway",Westwing,?,?,de Havilland Canada DHC-3 Otter,LN-BFD,199,6   (passengers:5  crew:1),5   (passengers:4  crew:1),0,Crashed into a hill in poor weather conditons while flying raindeer hunters to a mountain location. One man survived by jumping from the plane seconds before it caught fire.
"September 03, 1968",2030,"Near Burgas, Bulgaria",Bulair TABSO,?,Berlin - Sofia - Burgas,Ilyushin IL-18,LZ-BEG,187009101,89   (passengers:82  crew:7),47   (passengers:42  crew:5),0,Crashed on approach descending into the ground short of the runway. Deviation from the prescribed flight rules to accomplish a visual approach in adverse weather conditions.
"September 06, 1968",1700,"Bradore Bay, Quebec, Canada",Northern Wings,?,Riviere St-Paul - Lourdes-de-Blanc-Sablon,De Havilland DHC-3 Otter,CF-RNP,164,9   (passengers:7  crew:2),9   (passengers:7  crew:2),0,"When fog at Lourdes-de-Blanc-Sablon was too heavy to land, the pilot declared his intent to return to Riviere St-Paul. In unknown circumstances, control of the aircraft was lost and the airplane crashed into the water in an uninhabited area located near Bradore Bay."
"September 08, 1968",1455,"Flushing, New York",Far Aviation - Air Taxi / Speeds Flying - Air Taxi,?,?,Cessna 402 / Piper PA-28,N8283F / N8828W,?,9   (passengers:7  crew:2),2   (passengers:1  crew:1),0,Midair collision. Pilot of Cessna failed to see and avoid other aircraft. Two aboard the Piper killed.
"September 11, 1968",1034,"Off Cap d'Antibes, France",Air France,1611,Ajaccio - Nice,Sud-Aviation Caravelle 3,F-BOHB,244,95   (passengers:89  crew:6),95   (passengers:89  crew:6),0,"The airliner crashed into the Mediterranean sea, 10 miles south of Nice Airport, while attempting an emergency landing 21 minutes after taking off. Prior to the crash a message was received that there was fire aboard in the rear of the cabin."
"September 20, 1968",1513,"Farnsborough, England",Marine Nationale,?,Farnborough - Farnborough,Breguet Bre 1150 Atllantic,43/F-XCVX,43,5   (passengers:0  crew:5),5   (passengers:0  crew:5),1,"During a demonstration flight the crew decided to make a low pass in front of the spectators with the left engine shut down and its propeller feathered. On final, while at an altitude of 300 feet and a speed of 140 knots with the flaps down to 10 degrees, the aircraft stalled and crashed in a explosion on a parking located few hundred yards short of runway."
"September 28, 1968",?,"Port Harcourt, Biafra, Nigeria",Pan African Airlines,?,Lagos - Port Harcourt,Douglas C-54B,N90427,10445,57   (passengers:55  crew:2),57   (passengers:55  crew:2),1,"While on final approach, the aircraft hit trees and crashed into a village and caught fire."
"October 08, 1968",0837,"Puerto Cortes, Costa Rica",Aerovias del Valle,?,San José - Paso Canoas,Britten-Norman BN-2 Islander,TI-1063C,14,10   (passengers:9  crew:1),10   (passengers:9  crew:1),0,"Crashed  into Rio Grande de Terraba, about 7 km west of the airfield. while attempting to land."
"October 11, 1968",1620,"Near Prague, Czechoslovakia",Ceskoslovenske Aerolinie,?,Praha - Kosice,Avia 14-40,OK-MCY,805120,40   (passengers:36  crew:4),11   (passengers:8  crew:3),0,After taking off he airplane went out of control and crashed in an open field located 7 km southwest from the airport. Engine failure.
"October 20, 1968",?,"Feijó, Brazil",Cruzeiro,?,?,Douglas C-47A-25,PP-SAD,13764,19   (passengers:16  crew:3),19   (passengers:16  crew:3),0,"Tried to return to the airport for an emergency landing after an engine failed. While completing a last turn to join the approach path, control was lost and the airplane crashed in a field located few km from the airport."
"October 21, 1968",0600,"Near Ban Me Thuot, South Vietnam",Military - U.S. Air Force,?,Saigon - Da Nang,Douglas C-47D,450934,16937/34196,23   (passengers:12  crew:11),23   (passengers:12  crew:11),0,The aircraft crashed en route after the pilot transmitted a Mayday reporting the failure of the No. 2 engine and inability to feather the propeller. It crashed 20 miles from the airfield it intended to make an emergency landing at.
"October 25, 1968",1717,"Hanover, New Hampshire",Northeast Airlines,946,"Boston, MA - Montpelier, VT - Lebanon, NH",Fairchild-Hiller FH227C,N380NE,517,42   (passengers:39  crew:3),32   (passengers:30  crew:2),0,The aircraft crashed into Moose Mountain during an approach. Execution of a non-standard approach.  Premature descent. The crew was not able to determine accurately its position because they had performed a non-standard instrument approach and there were no supplement navigational aids available for their use.
"November 22, 1968",0124,"Off San Francisco, California",Japan Air Lines,2,Tokyo - San Francisco,McDonnell Douglas DC-8-62,JA8032,45954/362,107   (passengers:96  crew:11),0   (passengers:0  crew:0),0,"The plane landed in the shallow waters of San Francisco Bay, 2.5 mile short of the Runway 28L. All 107 people aboard were safely evacuated off the plane without injury. According to the NTSB, the captain said he was making a coupled approach, but because of problems with his pressure altimeter, he was relying on the more accurate radio altimeter for verification of altitude. The captain looked up expecting to be 200 feet above the water but instead was nearly in the water. He applied power but it was too late. The captain did not cross-check the raw data glide-slope signals and didn't realize the ILS on-course position was far above where he was. The  improper application of the prescribed procedures to execute an automatic-coupled ILS approach. This deviation from the prescribed procedures was, in part, due t o a lack of familiarization and infrequent operation of the installed flight director and autopilot system.  As a result, Japan Air Lines changed their training procedures to stress command responsibilities, crew coordination and transition time for new type of aircraft. The aircraft was recovered from the San Francisco Bay 55 hours after the accident, repaired at a United Air Lines facility and eventually flow back to Japan where it was put  in service for many decades."
"November 23, 1968",1959,"Santa Ana, California",Cable Commuter,544,Los Angeles - Santa Ana,de Havilland Canada DHC-6 Twin Otter 200,N7666,148,9   (passengers:7  crew:2),9   (passengers:7  crew:2),0,"While on approach to the airport, in dense fog, the aircraft descended prematurely and its left wing clipped a 30 ft. light pole on the grounds of a fire station 1.8 miles northwest of the runway threshold. The plane then veered into the adjacent elevated western embankment of a freeway and broke up, spewing flaming wreckage across all six traffic lanes. Improper IFR operation. Misjudged altitude."
"November 25, 1968",1533,"Savannakhet, Laos",Air America,?,Savannakhét - Vientiane,Curtiss C-46D-20-CU,N1386N,22265,28   (passengers:25  crew:3),26   (passengers:23  crew:3),0,Crashed shortly after taking off after one of the engines failed.
"December 02, 1968",0936,"Pedro Bay, Alaska",Wien Consolidated Airlines,55,Anchorage - Iliamna,Fairchild F-27B,N4905,0049,39   (passengers:36  crew:3),39   (passengers:36  crew:3),0,"Broke up in severe turbulence at 11,500 feet. Failure of the right wing that was weakened by pre-existing fatigue cracks.  The turbulence was not forcast and not known to the flight crew.  Improper maintenance. Incorrect weather forcast."
"December 12, 1968",2202,"Near Caracas, Venezuela",Pan American World Airways,217,New York City - Caracas,Boeing B-707-321B,N494PA,19696/688,51   (passengers:42  crew:9),51   (passengers:42  crew:9),0,"En route from New York City, the airliner crashed in the Caribbean sea and exploded while descending for a landing  at Maiquetia Airport. Possible sensory illusion produced by the town lights on upslope. The aircraft was named ""Clipper Malay."""
"December 24, 1968",2012,"Bradford, Pennsylvania",Allegheny Airlines,736,Detroit - Erie - Bradford - Washington D.C.,Convair CV-580,N5802,410,47   (passengers:41  crew:6),20   (passengers:17  crew:3),0,"The aircraft crashed into trees in the snow, 2.5 miles short of the runway, during an instrument approach. Continuation of the descent below minimum descent altitude into obstructing terrain while both pilots were looking outside to establish visual reference to the ground. Improper IFR operation. Misread or failed to read instruments."
"December 24, 1968",0430,"Prudhoe Bay, Alaska",Interior Airways,?,Fairbanks - Prudhoe Bay,Lockheed L-100 Hercules,N760AL,4229,4   (passengers:0  crew:4),2   (passengers:0  crew:2),0,The cargo plane crashed after a go-around was attempted in a snowstorm. Pilot in command continued VFR flight into adverse weather conditions and delayed in initiating go around. Weather conditions - down and up drafts.
"December 26, 1968",0615,"Elmendorf Air Force Base, Alaska",Pan American World Airways,?,"San Francisco - Anchorage - Cam Ranh Bay, Vietnam",Boeing 707-321CF,N799PA,?,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"The stickshaker sounded shortly after VR. The aircraft rotated and climbed slowly.  The right wing contacted the snow covered ground 94 feet left of the extended centerline at a distance of 2,760 feet from the runway.  The aircraft rolled inverted and broke up.  The probable cause was an attempted takeoff with the flaps in a retracted position. This resulted from a combination of factors: a) inadequate cockpit checklist and procedures; b) a warning system inadequacy associated with cold weather operations; c) ineffective control practices regarding manufacturer's Service Bulletins; and d) stresses imposed upon the crew by their attempts to meet an air traffic control deadline."
"December 26, 1968",2320,"Ensenada, Mexico",Exportada De Sal S.A.,?,Tijuana - Guerrero Negro,Douglas DC-3,?,?,12   (passengers:10  crew:2),12   (passengers:10  crew:2),0,Crashed into a mountain after being blown off course by a storm while en route.
"December 27, 1968",2022,"Chicago, Illinois",North Central Airlines,458,Minneapolis - Chicago - Milwaukee,Convair CV-580,N2045,369,45   (passengers:41  crew:4),27   (passengers:24  crew:3),1,"The aircraft crashed during an instrument approach after a go-around, nearly inverted, into a hangar. Spacial disorientation of the crew precipitated by refraction of the landing or approach lights during transition from flying IFR to visual reference to the ground."
"December 31, 1968",?,"Near Ciudad Victoria, Mexico",Servicios Aéreos Especiales,?,Reynosa - Tampico,Douglas DC-3,XA-SAE,20554,26   (passengers:22  crew:4),26   (passengers:22  crew:4),0,"Struck the slope of a mountain west of Soto la Marina in marginal weather,"
"December 31, 1968",0830,"Port Hedland, WA, Australia",MacRobertson Miller Airlines,1750,Perth - Port Hedland,Vickers Viscount 720,VH-RMQ,045,26   (passengers:21  crew:5),26   (passengers:21  crew:5),0,"Last radio contact  from the aircraft was at 11:34 local 30 DME south of Port Hedland in moderate turbulence. The aircraft was seen descending rapidly. Wreckage was found 28 miles south of Port Hedland. The accident was caused by a crack originating at a bolt hole in the wing spar. Also, it was found that someone  had carried out an incorrect procedure on the spar, by forcing an oversize bush into the housing of the lower spar boom, resulting in damage which exacerbated the spread of the hairline fracture."
