Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"April 28, 1981",1231,"Batagay, Russia",Aeroflot,?,Batagay - 	Lazo,Antonov An-2TP,CCCP-92864,1G53-16,12   (passengers:10  crew:2),12   (passengers:10  crew:2),0,Crashed into a mountainside. Icing.
"May 06, 1981",1050,"Near Fredrick, Maryland",Military - U.S. Air Force,?,Training,Boeing EC-135N,61-0328,18235,21   (passengers:3  crew:18),21   (passengers:3  crew:18),0,"While cruising at FL 210, the pitch trim moved to the full nose-down position. Gravational forces from the resulting dive led to the break-up of the aircraft."
"May 07, 1981",1053,"Rio de la Plata, Argentina",Austral Lineas Aeras (Argentina),901,Tucuman - Buenos Aires,BAC One-Eleven 529FR,LV-LOX,212,31   (passengers:26  crew:5),31   (passengers:26  crew:5),0,The aircraft crashed into a river bed after two missed approaches and while in a holding pattern. Severe turbulence and thunderstorms where occurring in area. Loss of control of the aircraft and impact with the water by an error of the pilot in assessing the meteorological conditions on crossing through a zone of extremely violent cumulonimbus clouds. Windshear.
"May 16, 1981",?,"Near Menongue, Angola",TAAG Angola Airlines,?,?,Lockheed L-100-20 Hercules,D2-EAS,4830,4   (passengers:0  crew:4),4   (passengers:0  crew:4),0,Shot down by a surface-to-air missile.
"May 21, 1981",?,"Pinarete Mountain, Mexico",Lineas Aereas,?,Puerto Escondido-Oaxaca,Convair CV-440-11,XA-KEH,327,24   (passengers:21  crew:3),24   (passengers:21  crew:3),0,"Crashed into a mountain at 8,800 feet obscured by clouds."
"May 22, 1981",1500,"Near Zumba, Ecuador",TAME,?,Quito-Macara,de Havilland Canada DHC-6 Twin Otter 300,HC-BAX,457,18   (passengers:15  crew:3),18   (passengers:15  crew:3),0,Crashed into a mountain in fog.
"May 29, 1981",?,"Cairo, Egypt",Military - Egyptian Air Force,?,?,Lockheed C-130H Hercules,SU-BAH,4792,17   (passengers:11  crew:6),17   (passengers:11  crew:6),0,The aircraft hit the ground shortly after takeoff.
"June 14, 1981",1622,"Ust-Barguzin, Russia",Aeroflot,498,Ulan - Severomuysk,Ilyushin Il-14,CCCP-41838,147001141,48   (passengers:44  crew:4),48   (passengers:44  crew:4),0,The crew informed ATC they could see the field but crashed 30 km from the airport.
"June 26, 1981",1811,"Nailstone, England",Dan Air Services,?,London - East Midlands,Hawker Siddeley HS-748,G-ASPL,1560,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"The the right rear door  of the cargo plane detached and struck the horizontal tail plane and became lodged on the leading edge. Control was lost, and the aircraft entered a steep dive. During the dive, the wings and tail plane failed due to overstressing."
"July 18, 1981",1544,"Near Yerevan, Armenia",TAR,?,"Tehran, Iran - Larnaca, Cyprus",Canadair CL-44D4-6,LV-JTN,34,4   (passengers:1  crew:3),4   (passengers:1  crew:3),0,The cargo plane was brought down after a Soviet fighter jet crashed into the tail of the Canadair. The plane had strayed into Soviet airspace.
"July 20, 1981",?,"Mogadishu, Somalia",Somali Airlines,?,Mogadishu- Hargeisa,Fokker F-27 Friendship 600RF,6O-SAY,10557,50   (passengers:44  crew:6),50   (passengers:44  crew:6),0,Part of the right wing separated from the plane after the aircraft entered an area of heavy rain and severe turbulence and went into a spiral dive 8 minutes after takeoff.
"July 24, 1981",?,Madagascar,Air Madagascar,112,Toamasina-Andapa,de Havilland Canada DHC-6 Twin Otter 300,5R-MGB,327,19   (passengers:17  crew:2),19   (passengers:17  crew:2),0,Flew into a mountain. Controlled flight into terrain.
"July 25, 1981",?,"Caruru, Colombia",Transamazonica,?,?,Douglas C-53D-DO,HK- 772,11743,9   (passengers:5  crew:4),5   (passengers:5  crew:0),0,The aircraft crashed short of the runway while attempting to land after a severe vibration required the crew to shut down the engine and feather the propeller.
"July 27, 1981",?,"Chihuahua, Mexico",Aeromexico,230,Monterey - Chihuahua,McDonnell Douglas DC-9-32,XA-DEN,47621/729,66   (passengers:60  crew:6),32   (passengers:30  crew:2),0,"While landing in adverse weather conditions, the aircraft landed right of the runway, bounced and struck the ground. The fuselage broke in two and caught fire. Thunderstorms and strong turbulence in the area associated with a tropical air mass."
"August 22, 1981",1000,"Near Sanyi, Miao-li, Taiwan",Far Eastern Air Transport,103,Taipei - Kaohsiung,Boeing B-737-222,B-2603,19939/151,110   (passengers:104  crew:6),110   (passengers:104  crew:6),0,The aircraft experienced in-flight structural failure. Severe corrosion in belly of plane led to a pressure hull rupture and disintegration of the plane.
"August 24, 1981",0921,"Near Zavitinsk, Russia",Aeroflot / Military - Russian Air Force,811,Komsomol'sk-na-Amure - Blagoveshchensk,Antonov AN-24RV / Soviet Air Force TU-16,CCCP-46653,47309204,32   (passengers:27  crew:5),31   (passengers:26  crew:5),0,"Midair collision with a Soviet Air Force TU-16. The only surviving passenger, a 20 year old woman was found in a forest 3 days later. Poor communication between civilian and military ATCs."
"August 27, 1981",1545,"Mt. Elena, Colombia",Aeropesca Colombia,?,Florence - Neiva,Vickers Viscount 745D,HK-1320,112,50   (passengers:44  crew:6),50   (passengers:44  crew:6),0,Crashed in the jungle on a mountain peak. Flying VFR in meteorological conditions below minima.
"August 29, 1981",2030,"Zeya, Russia",Aeroflot,674,Chita - Zeya,Yakovlev YAK-40,CCCP-87346,9511539,34   (passengers:29  crew:5),3   (passengers:1  crew:2),0,"Flew into trees short and to the right of the runway, crashed and caught fire. Crew descended below minimums without visual contact with the ground."
"September 02, 1981",?,"Paipa, Colombia",Aereo el Venado,?,Paipa - Cartagena,Embraer 110P1 Bandeirante,HK-2651,110206,22   (passengers:19  crew:3),21   (passengers:18  crew:3),0,The aircraft was unable to gain altitude upon taking off. After turning left the plane struck a hill. Overloaded.
"September 18, 1981",0713,"Zeleznogorsk, Russian",Aeroflot /Military - Russian,V-652,Irkutsk - Zeleznogorsk,Yakovlev YAK-40 / Mil Mi-8,CCCP-87455,9431236,40   (passengers:29  crew:11),40   (passengers:29  crew:11),0,Midair collision with a military Mi-8 helicopter (CCCP-22268). Thirty-three killed aboard the Yak-40.
"September 21, 1981",?,"Nellis AFB, Nevada",Military - U.S. Air Force,USAF672,"Fort Lewis, WA - Indian springs, NV",Lockheed C-130H Hercules,74-1672,4623,70   (passengers:61  crew:9),7   (passengers:7  crew:0),0,Crashed short of the runway. The plane was carrying infantry troops.
"September 22, 1981",c 12:00,"Near Babaeski, Turkey",Military - Turkish Air Force,?,?,Northrop F-5A,?,?,0   (passengers:0  crew:0),0   (passengers:0  crew:0),40,The fighter crashed into a village after the pilot ejected from the plane.
"September 29, 1981",1900,"Tehran, Iran",Military - Iranian Air Force,IIAF552,Ahwaz - Tehran,Lockheed C-130H,5-158-8552,4594,80   (passengers:75  crew:5),60   (passengers:75  crew:5),20,Crashed into Tir Square while on approach to land. Killed were Iran's Defense Minister and other military officals.
"October 01, 1981",1500,"Casper, Wyoming",Sky Train Air,?,"Casper, WY - McAllen, TX",Learjet 24,N44CJ,24-146,3   (passengers:1  crew:2),3   (passengers:1  crew:2),0,"A loss of control, possibly initiated by an unexpected encounter with moderate to severe clear air turbulence, which caused the aircraft to depart the narrow flight envelope boundaries in which it was operating and from which recovery was not effected."
"October 06, 1981",1712,"Moerdijk, Netherlands",NLM (Nederlandse Luchtvaart Maatschappij),HN431,Rotterdam - Eindhoven - Hamburgh,Fokker F-28 Fellowship 4000,PH-CHI,11141,17   (passengers:13  crew:4),17   (passengers:13  crew:4),0,The aircraft entered an area of severe turbulence and a tornado which resulted in the separation of the right wing and in-flight break up.
"October 15, 1981",?,"Kufstein, Austria",Oefag Flugdienst,?,Salzbourg-Olbia,Cessna 404 Titan,OE-FCT,404-0680,9   (passengers:?  crew:?),9   (passengers:?  crew:?),0,Crashed into a mountain.
"October 26, 1981",1824,"St. Thomas, U.S. Virgin Islands",Aerolineas Argo,?,Saint Croix - Saint Thomas,Lockheed L-749A Constellation,HI-328,2607,5   (passengers:2  crew:3),5   (passengers:2  crew:3),0,After executing a turn to avoid traffic the cargo plane struck the ocean. Pilot misjudged the altitude and clearance.
"October 31, 1981",?,"Bafoussam, Cameroon",Cameroon Airlines,?,?,de Havilland Canada DHC-6 Twin Otter 300,TJ-CBC,416,24   (passengers:22  crew:2),1   (passengers:1  crew:0),0,"The aircraft took off, lost altitude, settled back on the runway and overshot the runway. The aircraft was overloaded. Other factors were the pilot misjudged the distance and speed during the takeoff and lack of proper pre-flight planning."
"November 08, 1981",?,"Sierra de Guerro, Mexico",Aeromexico,?,Acapulco - Guadalajara,McDonnell Douglas DC-9-32,XA-DEO,47622/753,18   (passengers:12  crew:6),18   (passengers:12  crew:6),0,The flight struck a mountain during an emergency descent due to explosive decompression. Crew's failure to follow approved emergency procedures.
"November 16, 1981",1930,"Norilsk, Russia",Aeroflot,?,Krasnoyarsk - Norilsk,Tupolev TU-154B-2,CCCP-85480,81A-480,167   (passengers:160  crew:7),99   (passengers:95  crew:4),0,The plane acquired excessive vertical speed and descended below the glideslope while attempting to land. The aircraft impacted terrain in an open field and slid across frozen ground for about 300 m. The high descent rate could not be countered by applying maximum elevator trim. Malfunctioning elevator.
"November 19, 1981",?,"Biratnagar, Nepal",Royal Nepal Airlines,?,Biratnagar-Katmandou,Pilatus PC-6/B2-H2 Turbo-Porter,9N-ABJ,746,10   (passengers:9  crew:1),10   (passengers:9  crew:1),0,Crashed after takeoff.
"November 30, 1981",?,"Castries, Saint Lucia Island",Guyana Airways,?,Castries-Miami,Douglas DC-6A,N3486F,43683/305,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,Engine failed during takeoff. The cargo plane crashed while returning to the field.
"December 01, 1981",0853,"Mt. San Pietro, near Ajaccio, Corsica, France",Inex Adria Aviopromet (Yugoslavia),JP1308,Ljubljana - Ajaccio,McDonnell Douglas MD-81,YU-ANA,48047/998,180   (passengers:173  crew:7),180   (passengers:173  crew:7),0,The aircraft crashed into a mountain during an approach to Camp dell Oro Airport in heavy fog. The crew was not properly prepared for the approach. The minimum altitude and maximum speed limits of the holding pattern were probably not retained. Imprecise language used by the crew and air traffic controller.
"December 05, 1981",1908,"Honolulu, Hawaii",Private - Parajump air show,?,"Haliive, HI  - Honolulu, HI",Beech C-45H,N8185H,AF-381,12   (passengers:11  crew:1),11   (passengers:10  crew:1),0,"Crashed into the water. Improperly loaded aircraft, weight and center of gravity."
"December 16, 1981",?,"Kuala Belait, Brunei",Bristow Helicopters,?,?,Aerospatiale Puma,9M-SSC,1481,12   (passengers:?  crew:?),12   (passengers:?  crew:?),0,Crashed into the sea.
"December 18, 1981",1306,"Near Covenas, Colombia",ACES Colombia,?,Medellin-Monteria-Covenas,de Havilland Canada DHC-6 Twin Otter 300,HK-2217,609,13   (passengers:11  crew:2),13   (passengers:11  crew:2),0,Struck high ground.
