Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"March 16, 1978",1300,"Vrastsa, Bulgaria",Balkan Bulgarian Airlines,?,Sofia - Warszawa,Tupolev TU-134,LZ-TUB,8350501,73   (passengers:66  crew:7),73   (passengers:66  crew:7),0,Crashed shortly after takeoff. An undetermined emergency of some kind occurred during the climb after takeoff resulting in loss of control of the aircraft.
"March 22, 1978",2042,"Near Riverside, California",Lake Havasu Air,?,"Santa Ana, CA - Lake Havasu, AZ",Cessna T207A,N7354U,?,6   (passengers:5  crew:1),6   (passengers:5  crew:1),0,Crashed into a mountain in fog.  Continued VFR flight into adverse weather conditions.
"March 25, 1978",06:55,"Okaraba, Burma",Burma Airways,?,Yangon - Myitkyina,Fokker F-27 Friendship 200,XY-ADK,10235,48   (passengers:44  crew:4),48   (passengers:44  crew:4),0,"After an explosion, the aircraft went spinning into the ground and crashed into a field."
"April 04, 1978",2320,"Off Galveston, Texas",Air Logistics,?,?,Bell 212,N140AL,?,6   (passengers:4  crew:2),3   (passengers:3  crew:0),0,The helicopter was attempting to land on an oil drilling platform. The co-pilot suffered spatial disorientation and stalled helicopter and crashed.
"April 05, 1978",1645,"St. Thomas, Virgin Islands",Antilles Air,?,"St. John, VI - St. Croix, VI",Grumman G-21,N877A,1152,9   (passengers:7  crew:2),2   (passengers:0  crew:2),0,Made a forced landing in water. Fuel starvation. Inattentiveness to fuel supply. Fuel selector positioned between tanks.
"April 20, 1978",2217,"Near Murmansk, Russia",Korean Airlines,902,Paris - Seoul,Boeing B-707-321B,HL-7429,19363/623,109   (passengers:97  crew:12),2   (passengers:2  crew:0),0,"The aircraft, which deviated off course, suffered rapid decompression after being fired upon by a Russian fighter. The aircraft made an emergency landing on a frozen lake."
"April 29, 1978",?,"Bogota, Colombia",LAC Colombia,?,Bogota - Barranquilla,Douglas C-118A,HK-1705,43565/243,12   (passengers:9  crew:3),8   (passengers:5  crew:3),0,Crashed on farmland six miles outside of Bogota shortly after taking off.
"May 08, 1978",2120,"Pensacola, Florida",National Airlines,193,"Miami, FL - Pensacola, FL - Mobile, AL",Boeing B-727-235,N4744,19464,58   (passengers:52  crew:6),3   (passengers:3  crew:0),0,"The aircraft crashed while attempting a non-precision instrument approach to Pensacola and landed in 12 feet of water, 3 nm short of the runway. Failure of the crew to monitor altitude and descent rate and the failure of the 1st officer to provide the captain with the required altitude and approach performance call-outs. Also the flight engineer disabled the GPWS alarm so the crew could hear one another better. In addition, the night flight had been diverted from its primary airport due to poor weather and was required to execute a compressed approach (descending and approaching more quickly and steeply than normal), and the crucial altimeter readout was an old drum-roll-counter type (due to be replaced), which could easily be misread, especially in  heavy workload situations. Three fatalities occurred when the frightened passengers grabbed their seat cushions and exited the plane from the rear. They drowned in part because their seat cushions were not flotation cushions. The airplane was not required to have floatation cushions because it was not flying over water."
"May 19, 1978",1332,"Pochinok, Russia",Aeroflot,6709,Baku - Leningrad,Tupolev TU-154B,CCCP-85169,76A-169,134   (passengers:126  crew:8),4   (passengers:4  crew:0),0,The flight engineer accidentally shut off the automatic transferring of fuel from the sump tank. Eventually all three engines stopped and the plane crashed. Fuel starvation.
"June 23, 1978",?,"Saint John's, Newfoundland",Gander Aviation,?,Saint John's - Saint Anthony,Beech Queen Air A80,C-GGAL,LD-233,10   (passengers:8  crew:2),10   (passengers:8  crew:2),0,Crashed in heavy fog while attempting to take off.
"June 26, 1978",?,"Off Bergen, Norway",Helikopter Service,?,Bergen - Stratjford-A,Sikorsky S-61N,LN-OQS,?,18   (passengers:16  crew:2),18   (passengers:16  crew:2),0,The helicopter crashed 87 miles northwest of Bergen on a ferry run to an oil drillilng platform.
"June 26, 1978",0808,"Toronto, Canada",Air Canada,189,Toronto - Winnipeg,McDonnell Douglas DC-9-32,C-FTLV,47179/289,107   (passengers:102  crew:5),2   (passengers:2  crew:0),0,"The aircraft overran the runway and crashed into a revine after an aborted takeoff due to a blown tire. The No. 3 tire failed on takeoff and debris damaged the right gear 'down and locked' switch, causing a gear unsafe indication in the cockpit. Debris was also ingested by the No. 2 engine causing a loss of reverse thrust during the rejected takeoff."
"August 14, 1978",?,"Sogamoso, Bolivia",Aeropeca,?,Bucaramanga-Leticia-La Paz,Curtiss C-46,HK-1350,22557,18   (passengers:15  crew:3),18   (passengers:15  crew:3),0,"The aircraft, flying VFR, collided with a mountain in deteriorating weather condtions after being blown off course which went unnoticed because of lacking navigational equipment."
"August 26, 1978",?,"Papun, Burma",Burma Airways,?,Papun-Rangoon,de Havilland Canada DHC-6 Twin Otter 300,XY-AEI,541,14   (passengers:11  crew:3),14   (passengers:11  crew:3),0,Crashed shortly after taking off from runway 18.
"August 30, 1978",0747,"Las Vegas, Nevada",Las Vegas Airlines,?,"Las Vegas, NV - Santa Ana, CA",Piper PA-31-350 Chieftain,N44LV,?,10   (passengers:9  crew:1),10   (passengers:9  crew:1),0,"Crashed on takeoff. Down elevator control stop backed out, limiting down elevator travel to 1 1/2 degrees of normal 20 degrees."
"September 03, 1978",?,"Conakry, Guinea",Air Guinee,?,Conakry - Bamako,Ilyushin IL-18,3X-GAX,187009803,17   (passengers:9  crew:8),15   (passengers:8  crew:7),0,Crashed in a swamp.
"September 03, 1978",?,"Coal Harbour, BC, Canada",AirWest Airlines,?,Victoria harbor - Victoria Harbor Water Aerodome,de havilland Canada Twin Otter 200,C-FAIV,215,13   (passengers:11  crew:2),11   (passengers:9  crew:2),0,"While on approach, the aircraft yawed to the left and plunged into the ocean in a left-wing and nose-down attitude and sank. In-flight failure of the left-hand inboard flap control rod that led to a sudden retraction of the complete left-hand flap system and sudden loss of control."
"September 03, 1978",1730,"Near Kariba, Rhodesia (Zimbabwe)",Air Rhodesia,825,Kariba - Salisbury,Vickers Viscount 782D,VP-WAS,297,56   (passengers:52  crew:4),38   (passengers:34  crew:4),0,"The aircraft took off from  from Kariba Airport at 17.10.  Shortly after departing Kariba, the starboard wing was hit by a SAM-7 missile.  The crew tried to make an emergency landing in a large clearing in the bush. The aircraft crash landed, striking an irrigation ditch, cart-wheeled, broke up and caught fire.  Soldiers from the Joshua Nkomo's Zimbabwe Peoples Revolution Army, who were responsible for shooting down the airliner, later killed 10 of the 18 survivors. The remaining survivors were rescued the next day."
"September 09, 1978",1447,"Wrangell, Alaska",Temesco Helicopter - Air Taxi,?,"Wrangell, AK - Return",Soloy 12EJ3,N5384V,?,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,The helicopter experienced rotor failure. Undersized threads on anti-node bar.
"September 09, 1978",?,"Near Mexico City, Mexico",Lineas Areas del Centro,?,Mexico City - Morelia,de Havilland Canada DHC-6 Twin Otter 100,XA-BOP,18,21   (passengers:19  crew:2),18   (passengers:17  crew:1),0,Flew into a mountain.
"September 13, 1978",1130,"Whittier, AK",Alaska Travel,?,"Anchorage, AK - Whittier, AK",de Havilland DHC-2,N37741,0269,6   (passengers:5  crew:1),6   (passengers:5  crew:1),0,The float plane flew into a blind canyon and crashed into water. Continued VFR flight into adverse weather conditions.
"September 14, 1978",1450,"Paranaque, Philippines",Philippine Air Force,?,Laoag - Paranaque,Fokker F-27 Friendship 200,PH-FKY,10328,28   (passengers:24  crew:4),21   (passengers:17  crew:4),12,The domestic flight crashed while attempting to land at Paranaque in thunderstorms with heavy rain and wind gusts. Possible lightning strike.
"September 25, 1978",0902,"San Diego, California",Pacific Southwest Airlines / Private,182,Los Angeles - San Diego,Boeing B-727-214 / Cessna 172,N533PS/N7711G,19688/589 / ?,137   (passengers:128  crew:9),137   (passengers:128  crew:9),7,"Midair collision. The PSA was descending and about to land at Lindbergh Field. The Cessna was climbing while engaged in practice approaches. The 727 overtook and struck the Cessna from the rear. The primary cause was the PSA crew lost sight of the Cessna and did not make that fact known to the ATC.  The ATC failed to realize from the PSA transmissions that they lost sight of the Cessna. One hundred thirty-five killed on the PSA, two on the Cessna and seven on the ground. Crew fatigue may have played a part in the accident as there are unofficial reports that the crew attended an all night party and had only 2 hours sleep from the night before."
"October 03, 1978",?,"Near Kuopio, Finland",Military - Finish Air Force,?,Kuopio - Helsinki,Douglas C-47A-1-DK,DO-10,12050,15   (passengers:12  crew:3),15   (passengers:12  crew:3),0,"After taking off, one of engines stalled due to a damaged #5 cylinder exhaust. The pilot attempted to return to to Kuopio. He turned  but the plane lost control and crashed into Lake Juurusvesi."
"October 03, 1978",?,"Near Mandalay, Myanmar",Burma Airways,?,?,Fokker F-27 Friendship 600,XY-ADY,10572,44   (passengers:40  crew:4),2   (passengers:1  crew:1),0,Lost both engines on climbout and made an emergency landing on a sandbank of the Irrawaddy River.
"October 06, 1978",?,"Santiago de Chile, Chile",Military - US Navy,?,Military exercises,Douglas R6D-1 (DC-6),131618,43721/375,18   (passengers:?  crew:?),18   (passengers:?  crew:?),?,"The military transport crashed into a fog-shrouded hill, 20 miles south of the city."
"October 07, 1978",?,"Sverdlovsk, Russia",Aeroflot,?,Sverdlovsk - 	Kustanai,Yakovlev YAK-40,CCCP-87437,9431335,38   (passengers:34  crew:4),38   (passengers:34  crew:4),0,Crashed after the left engine flamed out on takeoff.
"October 08, 1978",09:25,"Kenai, Alaska",Era Helicopter - Air Taxi,?,"Kenai, AK - Return",Bell 205-1,N2215W,?,7   (passengers:6  crew:1),2   (passengers:2  crew:0),0,The tail rotor pitch control system failed shortly after taking off. The helicopter tried to return and crashed.
"October 22, 1978",?,"Off Bellona, Solomon Islands",Solomon Islands Airlines,?,?,Britten Norman BN-2A Trislander,H4-AAC,0613,11   (passengers:?  crew:?),11   (passengers:?  crew:?),0,?
"October 23, 1978",1941,"Gulf of Sivash, USSR",Aeroflot,6515,Krasnodar - t:	Simferopol,Antonov AN-24B,CCCP-46327,97305504,26   (passengers:21  crew:5),26   (passengers:21  crew:5),0,Crashed following engine flame out in icing conditions.
"November 05, 1978",?,"Off Alexandria, Egypt",Nile Delta Air Services,?,?,Douglas DC-3,SU-AZM,?,18   (passengers:?  crew:?),18   (passengers:?  crew:?),0,Crashed into the ocean.
"November 15, 1978",2330,"Near Katunayake, Sri Lanka",Loftleidir Icelandic Airlines,001,Jeddah - Colombo,McDonnell Douglas DC-8-Super 63CF,TF-FLA,46020/415,262   (passengers:249  crew:13),183   (passengers:175  crew:8),0,The aircraft crashed short of the runway into a coconut plantation while attempting to land in heavy rain.  Windshear. Excessive sink rate. Crew's non-conformance with approach procedures. Incorrect information supplied by the radar controller. Lack of an approach lighting system at Bandaranaike.
"November 18, 1978",?,"Off Marie Galante Island, West Indies",Air Guadeloupe,?,?,de Havilland Canada DHC-6 Twin Otter 300,F-OGHD,469,20   (passengers:19  crew:1),15   (passengers:14  crew:1),0,The aircraft sank in the sea after the left wing tip struck the water in heavy rain and wind.
"November 19, 1978",1100,"Near Leh, India",Military - Indian Air Force,?,Chandigarh - Leh,Antonov An-12,?,?,77   (passengers:70  crew:7),77   (passengers:70  crew:7),1,Crashed into a mountain and burned short of the runway after experiencing engine failure.
"November 21, 1978",?,"Near Rubio, Venezuela",Aereo el Venado,?,Cucuta - Arauca,Douglas C-47A,HK-1393,19053,27   (passengers:24  crew:3),27   (passengers:24  crew:3),0,Crashed in the Rubio mountains.
"November 25, 1978",1555,"Hydaburg, Alaska",Tyee Airlines,?,Ketchikan - Hydaburg,de Havilland DHC-2,N37906,0600,5   (passengers:4  crew:1),5   (passengers:4  crew:1),0,"Crashed in rain, fog and low ceiling. Continued VFR flight into deteriorating weather conditions."
"December 04, 1978",1945,"Near Steamboat Springs, Coloado",Rocky Mountain Airways,217,Steamboat Springs - Denver,de Havilland Canada DHC-6 Twin Otter 300,N25RM,387,22   (passengers:20  crew:2),2   (passengers:1  crew:1),0,"Forced to return to Steamboat Springs due to severe icing, the plane crashed into a 10,530 ft. mountain.  Severe icing and strong downdraughts associated with a mountain wave which combined to exceed the aircraft's capability to maintain flight. Contributing to the accident was the Captain's decision to fly into probable icing conditions that exceeded the conditions authorized by company directives."
"December 16, 1978",?,"Selvapiana, Italy",Air 70,?,?,Cessna 421 Golden Eagle,I-ASON,?,10   (passengers:9  crew:1),10   (passengers:9  crew:1),0,?
"December 17, 1978",?,"Hyderabad, India",Indian Airlines,?,?,Boeing B-737-2A8,VT-EAL,20485/277,132   (passengers:126  crew:6),1   (passengers:1  crew:0),3,"Couldn't climb on takeoff due to non-availability of leading edge slats, overran the runway and killed one passenger and  3 maintenance workers on the ground cutting grass. Nonavailability of leading edge devices immediately after rotation during take off."
"December 23, 1978",0039,"Off Cinisi, Sicily, Italy",Alitalia,4128,Rome - Palermo,McDonnell Douglas DC-9-32,I-DIKQ,47227/334,129   (passengers:124  crew:5),108   (passengers:103  crew:5),0,The aircraft crashed into ocean during a landing approach. Poor monitoring of altitudes and too early a transition from ILS to visual flight procedures.
"December 28, 1978",1815,"Portland, Oregon",United Air Lines,173,Denver - Portland,McDonnell Douglas DC-8-61,N8082U,45972/357,189   (passengers:181  crew:8),10   (passengers:8  crew:2),0,"While on a flight from Denver to Portland, the aircraft ran out of fuel while the crew was distracted with a landing gear problem. Failure of the captain to monitor properly the aircraft's fuel state and to properly respond to the low fuel state as indicated by other crew members. Contributing to the accident was the failure of the other two flight crew members either to fully comprehend the criticality of the fuel state or to successfully communicate their concern to the captain."
