Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"July 09, 1934",?,"San Bernardino, California",United Air Services,?,San Bernardion - Los Angeles,Lockheed Vega,NC32E,033,4   (passengers:3  crew:1),3   (passengers:2  crew:1),0,Failed to gain altitude and struck a grove of trees while attempting to take off. The plane came to rest in a watermelon patch.
"July 27, 1934",0950,"Near Tuttlingen, Germany",Swissair,?,Zurich - Stuttgart - Leipzig - Berlin,Curtiss AT-32C Condor,CH-170,53,12   (passengers:9  crew:3),12   (passengers:9  crew:3),0,"The aircraft crashed during a violent storm near the Swiss - Germany border. The plane fell from a height of 3,000 feet, bursting into flames. Failure of the right wing caused by fractures in the structure which occurred because of  oscillations in the wing."
"August 05, 1934",?,"Bahia, Brazil",Air France,?,?,Latecoere 26,F-AILK,662,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,The crew lost control of the aircraft and crashed while taking off from Bahia while on a mail flight.
"August 10, 1934",?,"Ningbo, China",China National Aviation Corporation,?,?,Sikorsky S-38B,?,?,?   (passengers:?  crew:?),?   (passengers:?  crew:?),?,?
"August 31, 1934",2245,"Amazonia, Missouri",Rapid Air Transport,6,Kansas City - Saint Joseph - Omaha,Stinson  SM-6000B,NC11118,5004,5   (passengers:4  crew:1),5   (passengers:4  crew:1),0,The plane crashed about 11 miles from St. Joseph in heavy fog. Pilot error in taking off in dangerous weather conditions and turning too close the the ground in a fog-bound area. Inaccurate weather conditions reported to the pilot.
"October 02, 1934",1050,English Channel,Hillman's Airways,?,Croydon - Paris,de havilland 89 Dragon Rapide,G-ACPM,?,7   (passengers:6  crew:1),7   (passengers:6  crew:1),0,"While overflying The Channel, the pilot encountered poor weather conditions with light rain and fog. He decided to return but due to low visibility and while cruising VFR, he was unable to distinguish the water surface and eventually lost control of the aircraft that crashed into the sea some five km off Folkestone. The pilot""s lack of skill and knowledge in matters of navigation ."
"October 03, 1934",?,"Near Winton, Australia",Qantas,?,?,de Havilland DH-50A,VH-UHE,4,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,"Crashed after in-flight loss of control, possibly stalled at low altitude in dusty low-visibility conditions."
"October 19, 1934",?,"Bass Strait, Australia",Holymans Airways,?,"Launceston, Tasmania - Melbourne, Australia",de Havilland DH-86,VH-URN,2301,11   (passengers:9  crew:2),11   (passengers:9  crew:2),0,Crashed 10 miles off the coast under unknown circumstances
"November 02, 1934",?,"Kiapit, Australia",Holdens Air Transport Service,?,Rabaul - Kaiapit,De Havilland DH-61,VH-UHW,330,4   (passengers:2  crew:2),2   (passengers:2  crew:0),0,"On final approach to Kaiapit, the aircraft was too low and hit a house short of runway and caught fir. The aircraft was named ""Canberra."""
"November 15, 1934",2342,"Amazonia, Montana",Rapid Air Transport,?,Omaha - Kansas City,Stinson SM-6000-B,NC10809,5031,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"While flying at night in marginal weather conditions, the pilot flew too close to the ground  hit trees and crashed in flames in a wooded area.  The pilot committed an error in judgment in turning too close to the ground in a fog bound area."
"November 15, 1934",?,"Near Longreach, Australia",Qantas,?,London - Sydney,de Havilland DH-86,VH-USG,2311,4   (passengers:3  crew:1),4   (passengers:3  crew:1),0,The aircraft suddenly went out of control and crashed to the ground on its delivery flight from England to Brisbane. Improper loading of parts resulting in an aft center of gravity.
"December 07, 1934",?,"Salchau, Germany",Deutsche Lufthansa,?,Berlin - Hanover,Junkers F-13,D-OMAS,2008,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,Crashed under unknown circumstances
"December 08, 1934",0530,"Columbia, Missouri",Braniff Airlines,?,"Kansas City, MO - Chicago, IL",Lockheed Vega 5C,NC106W,123,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,The mail plane crashed to the ground from a low altitude. Icing.
"December 10, 1934",0730,"Palma Soriano, Cuba",Cubana de Aviacion,?,Havana - Santiago de Cuba,Ford 4-AT-E Tri-motor,NM-7,4-AT-63,8   (passengers:5  crew:3),4   (passengers:2  crew:2),0,Crashed into a mountain in poor weater condtions and low visiblity while en route.
"December 20, 1934",0333,"Rutbah Wells, Syria",KLM Royal Dutch Airlines,?,"Amsterdam - Batavia, Java",Douglas DC-2-115A,PH-AJU,1317,7   (passengers:3  crew:4),7   (passengers:3  crew:4),0,"While flying over the Iraqi Desert at night, the crew encountered poor weather conditions and decided to divert to Rutbah Wells. On approach, the aircraft impacted the ground and exploded.16 km from Rutbah Wells airfield. The aircraft was named ""Uiver"" (Dutch word for stork)."
"December 22, 1934",0252,"Sunbright, Tennessee",American Airlines,?,"Louisville, KY - Nashville, TN",Lockheed Orion 9D,NC12286,198,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,"Crashed into Big Pilot mountain, 50 feet from the top of the summit, four miles from Sunbright, in poor visibility. The battery-generator system failed, thus causing an error in the ship's compass and probably affecting other essential navigation instruments."
"December 31, 1934",?,?,Aeroflot,?,?,Tupolev ANT-9,?,?,10   (passengers:8  crew:2),10   (passengers:8  crew:2),0,Crashed under unknown circumstances.
