Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"July 12, 1993",1455,"Talladega, Alabama",Private,?,Birmingham - Talladega,"Helicopter, Hughes 369HS",N9116F,720396S,2   (passengers:1  crew:1),1   (passengers:1  crew:0),0,"The helicopter crashed while attempting to land in a confined area of the infield of the Talladega Super Speedway. The pilot of the helicopter, NASCAR race car driver Davey Allison, 30, killed. The pilot's poor in-flight decision to land downwind in a confined area that was surrounded by high obstructions, and his failure to properly compensate for the tailwind condition."
"July 23, 1993",1540,"Yinchuan, China",China Northwest Airlines,2119,Yinchuan - Beijing,British Aerospace 146-300,B-2716,E-3215,113   (passengers:108  crew:5),55   (passengers:54  crew:1),0,The aircraft crashed into a lake after it was unable to get airborne while attempting to takeoff. Mechanical failure. Flaps selected but did not extend.
"July 26, 1993",1548,"Haenam, South Korea",Asiana Airlines,733,Seoul - Mokpo,Boeing B-737-5L9,HL-7229,24805/1878,110   (passengers:104  crew:6),68   (passengers:64  crew:4),0,The aircraft hit Mt. Ungeo at 800 ft. while on approach after two missed landing attempts in high winds and heavy rain. Captain's decision to land in weather that had fallen below minima.
"July 30, 1993",?,"Serawak, Malaysia",Hornbill Airways,?,Ba Kelalan - Marudi,Shorts SC-7 Skyvan 3-100,9M-AXM,SH-1967,17   (passengers:15  crew:2),1   (passengers:1  crew:0),0,The aircraft ran low of fuel while en route and crashed during the subsequent attempted forced landing on open ground in the jungle. The aircraft strayed off course after encountering poor weather conditions.
"July 31, 1993",1300,"Devghat, Nepal",Everest Air,?,Kathmandu - Bharatpur,Dornier Do-228-101,9N-ACL,7029,19   (passengers:16  crew:3),19   (passengers:16  crew:3),0,"The aircraft flew into a hillside during a visual approach to Bharatpur. The accident happened in daylight and good weather, however,  the mountains were shrouded in clouds."
"August 18, 1993",1656,"Leeward Point Airfield, Guantanamo Bay, Cuba",American International Airways,808,"Norfolk, VA - Guantanamo, Cuba",McDonnell Douglas DC-8-61,N814CK,46127,3   (passengers:0  crew:3),0   (passengers:0  crew:0),0,"The cargo plane crashed 1/4 of a mile short of the runway, while on approach. the captain had decided, for no particular reason, to  land from the west, requiring a sharp turn just before the runway to stay within the US-controlled military base. He then became fixated on sighting the strobe light marking the border, not having
   been informed that it was not working. Primary cause was impaired judgment, decision-making, and flying abilities of the captain and flight crew due to the effects of fatigue."
"August 26, 1993",?,"Near Aldan, Russia",Sakha Airlines,301,Uchur - Aldan,Let 410UVP-E,RA-67656,902509,24   (passengers:22  crew:2),24   (passengers:22  crew:2),0,A sudden pitch-up during approach led the crew to go-around.  The pitch-up continued until the plane stalled and crashed.  Improperly loaded baggage shifted the center of gravity beyond the acceptable limit.
"August 28, 1993",1045,"Khorag, Tajikistan",Tajikistan Airlines,?,Khorag - Dushanbe,Yakovlev YAK-40,CCCP-87995,9541944,86   (passengers:81  crew:5),82   (passengers:77  crew:5),0,"While taking off, the aircraft, overloaded by 3 times the number of people the plane was designed for, never got airborne, overran the runway and crashed into the Pyanj river. The crew was coerced into taking off by armed men who commandeered the plane."
"September 14, 1993",16:43,"Warsaw, Poland",Lufthansa,LH2904,Frankfurt - Warszawa,Airbus A320-211,D-AIPN,105,70   (passengers:64  crew:6),2   (passengers:1  crew:1),0,"The aircraft skidded off  the end of the runway while landing. The crew was made aware of windshear at approach end of runway but not of poor water drainage on the runway nor a change in wind direction. A very light touch of the runway surface with the landing gear and lack of compression of the left landing gear leg to the extent understood by the aircraft computer as the actual landing, resulted in delayed deployment of spoilers and thrust reversers. The delay was about 9 seconds. Thus, the braking commenced with delay and in a condition of heavy rain and strong tailwind the aircraft did not stop on the runway. The aircraft was named ""Kulbach."""
"September 21, 1993",1625,"Sukhumi, Georgia",Transair Georgia Airlines,?,Sochi - Sukhumi,Tupolev TU-134A,CCCP-65893,5340120,27   (passengers:22  crew:5),27   (passengers:22  crew:5),0,Crashed into the sea. Shot down with a missile by Abkhazi separatist rebels.
"September 22, 1993",1830,"Sukhumi, Georgia",Transair Georgia Airlines,?,Tbilisi - Sukhumi,Tupolev TU-154B,CCCP-85163,76A163,132   (passengers:120  crew:12),108   (passengers:100  crew:8),0,The aircraft was hit by a missile then crash landed on the runway. Terrorist act  by Abkhazian rebels.
"October 04, 1993",?,"Near Svanetia, Georgia",Military - Georgian Air Force,?,?,Mil Mi-8 (helicopter),?,?,60   (passengers:?  crew:?),60   (passengers:?  crew:?),0,?
"October 25, 1993",?,"Franz Josef Glacier, New Zealand",Hibiscus Air,?,Glentanner - Queenstown,GAF Nomad N-22,ZK-NOM,4,9   (passengers:6  crew:3),9   (passengers:6  crew:3),0,"The plane was on a senic flight of the Mt. Cook area and impacted Franz Josef Glacier at 4,500 ft. The aircraft became trapped in a narrow valley and as the pilot attempted to turn around within the valley the aircraft stalled while it was in a steep bank."
"October 26, 1993",1304,"Fuzhou, China",China Eastern Airlines,5398,Shenzen - Fuzhou,McDonnell Douglas MD-82,B-2103,49355,80   (passengers:71  crew:9),2   (passengers:2  crew:0),0,"While landing during a rainstorm, the aircraft went off the end of the runway, into a swamp, collapsing the landing gear and breaking the fuselage into three sections."
"October 27, 1993",1930,"Near Namsos, Norway",Wideroe's Flyveselksap,?,Trondheim - Namsos,de Havilland Canada DHC-6 Twin Otter 300,LN-BNM,408,20   (passengers:17  crew:3),7   (passengers:4  crew:3),0,"The aircraft descended below minima during a localizer approach, without a glideslope, struck the top of trees and crashed into a swamp in heavy rain showers and strong winds."
"November 10, 1993",1805,"Sandy Lake, Canada",Air Manitoba,205,Winnipeg - Sandy Lake,Hawker Siddeley HS-748-234 Srs. 2A,C-GQTH,1617,7   (passengers:4  crew:3),7   (passengers:4  crew:3),0,"The aircraft took off and made a low right turn, struck trees and crashed. The crew most likely lost situational awareness and as a result did not detect the increasing deviation from their intended flight path. Contributing factor was the loss of AC power to some of the flight instruments the reason for which could not be determined."
"November 13, 1993",1455,"Urumqi, China",China Northern Airlines,6901,Beijing - Urumqi,McDonnell Douglas MD-82,B-2141,49849/1772,102   (passengers:92  crew:10),12   (passengers:8  crew:4),0,"The plane crashed short of the runway while landing in dense fog, hitting power lines and a wall. The autopilot disconnected during approach and re-engaged with the vertical speed mode at 800ft/min."
"November 15, 1993",1907,"Near Kerman, Iran",Magistralnye Avialinii,?,Dubai - Kerman,Antonov AN-124,RA-82071,07-04,17   (passengers:14  crew:3),17   (passengers:14  crew:3),0,Crashed while in a holding pattern and after running out of fuel. The crew did not follow a standard holding pattern.
"November 20, 1993",2330,"Near Ohrid, Macedonia",Aviaimpex (Macedonia),110,Genèva- Skopje,Yakovlev YAK-42D,RA-42390,4016557,116   (passengers:108  crew:8),116   (passengers:108  crew:8),0,The airliner crashed and exploded after an aborted landing at Ohrid Airport. The aircraft was diverted to Ohrid because of bad weather. Violation of airport traffic pattern. The flight had earlier carried out a missed approach but the crew had reportedly failed to follow the normal procedure and as a result lost situational awareness. The VOR beacon not working. Misunderstanding because air traffic controller spoke Macedonian while the crew used Russian and English in their transmissions.
"December 01, 1993",1950,"Hibbing, Minnesota",Express Airlines - Northwest Airlink,5719,Minneapolis/St. Paul - Hibbing,British Aerospace Jetstream BA-3100,N334PX,706,18   (passengers:16  crew:2),18   (passengers:16  crew:2),0,"While on approach, the aircraft collided with trees and terrain 3 miles from the runway threshold in fog and freezing drizzle. Delay by the captain to start the descent which led to a breakdown in crew coordination and the loss of altitude awareness by the flightcrew during an unstabilized approach in night instrument meteorological conditions."
"December 03, 1993",?,"Tuktoyaktuk, NWT, Canada",Arctic Wings & Rotors,?,Tuktoyaktuk - Inuvik,Britten Norman BN-2A Trislander7,C-GMOP,0398,7   (passengers:6  crew:1),7   (passengers:6  crew:1),0,"Four minutes after taking off the pilot reported he was having engine problems and was returning. The aircraft subsequently crashed onto a frozen lake, 7.7nm from the airfield in darkness."
"December 09, 1993",?,"Off Dakar, Senegal",Air Senegal / Gambia Airways,?,?,DHC-6 Twin Otter 300 / NAMC YS-11,6V-ADE / C5-GAA,393 / 2030,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,"Midair collision. The Twin Otter, which was descending inbound to Dakar, collided with a Gambia Airways aircraft which had just taken off. The Twin Otter crashed into the sea. Failure to maintain assigned altitude. Three killed aboard the Twin Otter. The YS-11 was able to land safely."
"December 13, 1993",0920,"Phonesavanh, Laos",Lao Aviation,?,Vientiane - Phonesavahn,Yunshuji Y-12-II,RDPL-34117,0042,18   (passengers:16  crew:2),18   (passengers:16  crew:2),0,Crashed on approach to Phongsavanh Airport after striking trees in heavy fog.
"December 15, 1993",1400,"Near Naga, Philippines",Military - Philippine Air Force,?,Manila - Naga,Lockheed C-130H,4761,4761,29   (passengers:23  crew:6),29   (passengers:23  crew:6),0,"Flew into the side of Mt. Manase at 2,000 ft., 21nm from the airport  during a VOR approach to Naga. The pilot descended too low in heavy rain and zero visibility."
"December 26, 1993",2057,"Gyumri, Armenia",Kuban Airlines,5719,Krasnadar - Gyumri,Antonov AN-26,RA-26141,12903,36   (passengers:31  crew:5),36   (passengers:31  crew:5),0,The aircraft stalled and crashed in fog when the tail struck the runway as the pilot attempted a go-around as it landed at Gyumri.
