Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"March 18, 1994",0156,"Spokane, Washington",Salair,?,Spokane - Portland,Douglas DC-3C,N3433Y,43089,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The cargo plane lost a right engine during takeoff. The plane tried to return to the airport but crashed. The failure of the pilot-in-command to maintain airspeed. Factors to the accident were: cylinder fatigue, dark night and stall encountered."
"March 21, 1994",1754,"Weipa, Australia",Aurukun Air Services,?,Weipa - Aurukun,Britten-Norman BN-2A-21 Trislander,VH-JUU,0632,6   (passengers:5  crew:1),6   (passengers:5  crew:1),0,"Lost an engine while taking off and then lost a second engine and crashed 1,300 ft. beyond the runway."
"March 23, 1994",0057,"Near Mezhdurechensk, Russia",Aeroflot Russian International Airways,593,Moscow - Hong Kong,Airbus A310-304,F-OGQS,596,75   (passengers:63  crew:12),75   (passengers:63  crew:12),0,"The aircraft crashed after a captain allowed his child to manipulate the controls of the plane. The pilot's 11 year old daughter and 16 year old son were taking turns in the pilot's seat. While the boy was flying, he inadvertently disengaged the autopilot linkage to the ailerons and put the airliner in a bank of 90 degrees which caused the nose to drop sharply. The co-pilot pulled back on the yoke to obtain level flight but the plane stalled. With his seat pulled all the way back, the co-pilot in the right hand seat could not properly control the aircraft. After several stalls and rapid pull-ups the plane went into a spiral descent. In the end the co-pilot initiated a 4.8g pull-up and nearly regained a stable flight path but the aircraft struck the ground in an almost level attitude killing all aboard. The aircraft was named Glinka, after Mikhail Glinka, the father of Russian music."
"April 03, 1994",1636,"Lamoille, Nevada",Air Taxi - El Aero Services Inc.,?,?,Bell 206B3,N27736,2773,5   (passengers:4  crew:1),5   (passengers:4  crew:1),0,"The helicopter crashed shortly after takeoff. The ingestion of foreign material (snow) in the engine, which resulted in a flameout (loss of engine power). Factors related to the accident were: the adverse weather conditions (snow falling & high density altitude), the lack of snow covers to protect the engine intakes while parked and awaiting for the weather conditions to improve, improper planning/decision by the pilot and the company/operator management, inadequate information in the flight manual, and the lack of suitable terrain for an emergency landing."
"April 04, 1994",1446,"Amsterdam, Netherlands",KLM Cityhopper,433,Amsterdam - Cardiff,Saab 340B,PH-KSH,195,24   (passengers:21  crew:3),3   (passengers:2  crew:1),0,"Shortly after taking off, due to a false warning light, the captain idled one engine (contrary to the checklist) and  assumed they had an engine problem and returned to the airport. While attempting to land, the aircraft rolled to the right, pitched up, stalled and crashed. Inadequate use of the flight controls during an asymmetric go-around resulting in loss of control. Contributing factors were insufficient understanding of the flightcrew of the SAAB 340B engine oil system, lack of awareness of the consequences of an aircraft configuration with one engine in flight idle and poor crew resource management."
"April 06, 1994",?,"Ambato, Ecuador",TAME,?,Taura - Latacunga,de Havilland Canada DHC-6 Twin Otter 300,FAE450,436,17   (passengers:14  crew:3),17   (passengers:14  crew:3),0,"Struck Mt. Lozan, at 13,400 ft. which was obscured by clouds 47 minutes after taking off. Controlled flight into terrain."
"April 06, 1994",2020,"Kigali, Rwanda",Rwanda Government,?,"Tanzania - Kigali, Rwanda",Dassault Falcon 50,9XR-NN,006,12   (passengers:9  crew:3),12   (passengers:9  crew:3),0,"Shot down by a missile. President of Burundi, Cyprien Ntaryamira and president of Rwanda, Juvenal Habyarimana were killed."
"April 14, 1994",0925,Northern Iraq,Military - U.S. Army / Military U.S. Army,?,?,Sikorsky UH-60 / Sikorsky UH-60,8726000/8826060,?,26   (passengers:?  crew:?),26   (passengers:?  crew:?),0,Shot down by friendly fire during the Gulf War. Thirteen killed on each helicopter.
"April 25, 1994",?,"Nanga Pinoh, Indonesia",Dirgantara Air Services,?,Pontianak - Nanga Pinoh,Britten Norman BN-2A-21 Trislander,PK-ZAA,0730,11   (passengers:10  crew:1),11   (passengers:10  crew:1),0,Crashed into Mt. Saran 30 minutes before it was scheduled to land in poor weather condtions.
"April 26, 1994",2016,"Near Komaki, Aichi, Japan",China Airlines (Taiwan),140,Taipei - Nagoya,Airbus A300B4-622R,B-1816,580,271   (passengers:256  crew:15),264   (passengers:249  crew:15),0,"While on ILS approach to Nagoya Airport, at an altitude of 1,000 feet, the first officer inadvertently triggered the TOGA (take-off-go-around) lever. The crew tried to override this situation by turning off the autothrottle and reducing air speed. The aircraft stalled, hit the runway tail first and burst into flames. The plane crashed because of an extreme out of trim configuration brought about by the fact that the tailplane setting had moved automatically and undetected to a maximum nose-up position. The plane climbed at a steep angle until it stalled. The crew could have saved the aircraft even in the final seconds had they reverted to basic flight procedures and switched off the autopilot."
"May 07, 1994",?,"Sao Gabriel, Brazil",Rico Taxi Aero,?,Sao Paulo - Sao Gabriel,Embraer 110 Bandeirante,PT-GJW,110-072,16   (passengers:14  crew:2),8   (passengers:6  crew:2),0,The aircraft was destroyed when it undershot the runway during a visual approach to Sao Gabriel and stuck trees.
"May 23, 1994",1055,"Loma Linda, Colombia",Arall,?,San Jose - Villavicencio,Pilatus Britten-Norman BN-2B-27 Islander,HK-2890,2111,11   (passengers:9  crew:2),4   (passengers:3  crew:1),0,Crashed while making an emergency landing following engine trouble.
"May 28, 1994",0738,"Near Villavicencio, Colombia",Transoriente Colombia,?,Villavicencio - La Primavera - Puerto Carreno,Douglas DC-3 (C-53D-DO),HK-2213,11752,29   (passengers:26  crew:3),7   (passengers:4  crew:3),0,Crashed shortly after taking off after double engine failure.
"June 02, 1994",1800,"Near Campbeltown, Scotland",Military - Royal Air Force,?,Aldergrove AB - Fort George,Boeing Vertol Chinook HC-2 (helicopter),ZD576,MA036,29   (passengers:25  crew:4),29   (passengers:25  crew:4),0,The helicopter crashed into The Mountain of the Stone Slab at an elevation of 800 ft. Pilot error in proceeding towards high ground in heavy fog below a safe altitude.
"June 06, 1994",0820,"Near Xi'an, China",China Northwest Airlines,2303,Xian - Guangzhou,Tupolev TU-154M,B-2610,86A-740,160   (passengers:146  crew:14),160   (passengers:146  crew:14),0,The plane broke-up in flight 10 minutes after taking off. Auto-pilot induced oscillations caused the aircraft to shake violently. The autopilot yaw-channel was accidentally connected to the bank control and the bank-channel to the yaw controls.
"June 13, 1994",1850,"Near Uruapan, Mexico",Aerolineas Cuahonte,?,Lazaro - Cardenas - Michoacan,Swearingen SA.226TC Metro II,XA-SLU,TC-401,9   (passengers:7  crew:2),9   (passengers:7  crew:2),0,The aircraft flew into high ground during a go-around. The accident happened in darkness and in poor weather with rain and heavy clouds. The accident was attributed to the pilot's failure to follow the established go-around procedure correctly.
"June 18, 1994",1220,"Mt.  Kalora, Indonesia",Merpati Nusantara Airlines,?,Balikpapan - Palu,Fokker F-27 Friendship 500F,PK-MFI,10597,12   (passengers:7  crew:5),12   (passengers:7  crew:5),0,"The aircraft struck Mt. Kalora at 2,300 feet while on a visual approach to Palu. The accident happened in generally good weather but with reduced visibility in clouds and haze at the mountain."
"June 18, 1994",0625,"Chantilly, Virginia",TAESA,?,Mexico City - Washington D.C.,Learjet 25D,XA-BBA,25D223,12   (passengers:10  crew:2),12   (passengers:10  crew:2),0,The aircraft crashed in poor weather conditions 0.8 nm south of the threshold of runway 1R at Dulles International Airport while attempting a ILS landing. Poor airmanship and relative inexperience of the captain in initiating and continuing an unstabilized instrument approach that led to a descent below the authorized altitude without visual contact with the runway environment. Contributing to the cause of the accident was the lack of a GPWS on the airplane.
"June 26, 1994",1935,"Abidjan, Ivory Coast",Air Ivorie,777,San Pedro - Abidjan,Fokker F-27 Friendship 400M,TU-TIP,10577,17   (passengers:14  crew:3),17   (passengers:14  crew:3),0,Crashed on approach 3 miles short of the runway into a wooded area with flaps and landing gear still retracted.
"June 29, 1994",?,"Near Logar, Afghanistan",Military - Dostum-Galboddin Militia,?,?,Antonov AN-32,?,?,70   (passengers:?  crew:?),50   (passengers:?  crew:?),0,Shot down by Afghan troops.
"June 30, 1994",1741,"Toulouse-Blagnac, France",Airbus Industrie,129,Toulouse - Toulouse,Airbus A330-321,F-WWKH,042,7   (passengers:4  crew:3),7   (passengers:4  crew:3),0,"The plane crashed after demonstrating a simulated engine failure on takeoff. Caused by a number of factors relating to the test and actions of the crew none of which singley would have caused the crash. Unexpected mode transition to altitude acquire mode during a simulated  engine failure resulted in excessive pitch, loss of airspeed, and loss of control. Pitch attitude protection not provided in altitude acquire mode."
"July 01, 1994",0830,"Near Tidjika, Mauritania",Air Mauritanie,625,Nouakchott - Tidjikja,Fokker F-28 Fellowship 4000,5T-CLF,11092,93   (passengers:89  crew:4),80   (passengers:76  crew:4),0,"The plane crash landed on the runway in adverse weather, after a second landing attempt, breaking the landing gear and sliding off the side of the runway."
"July 02, 1994",1843,"Charlotte, North Carolina",USAir,1016,"Columbia, SC - Charlotte, NC",McDonnell Douglas DC-9-30,N954VJ,47590,57   (passengers:52  crew:5),37   (passengers:37  crew:0),0,The aircraft crashed into trees and a private residence after a  missed approach during adverse weather conditions. Microburst induced windshear. Crew's inability to recognize windshear and microburst conditions.  The flightcrew's decision to continue an approach into severe convective activity that was conducive to a microburst. The flightcrew's failure to recognize a windshear situation in a timely manner. The flightcrew's failure to establish and maintain the proper airplane attitude and thrust setting necessary to escape the windshear. The lack of real-time adverse weather and windshear hazard information dissemination from air traffic control.
"July 14, 1994",1536,"Hanalei, Hawaii",Air Taxi - Papillion Helicopters Ltd.,?,"Lihue, HI - Lihue, HI",Aerospatiale AS350D,N151BH,?,7   (passengers:6  crew:1),3   (passengers:3  crew:0),0,"The helicopter crashed into the water. All survived but were not equipped with life vests and 3 passengers drowned. Failure of the engine-driven fuel pump, which resulted in the loss of power, and the lack of aircraft flotation equipment. Factors related to the accident were: flight over water adjacent to terrain that afforded no suitable forced landing site, and the lack of a passenger briefing by the operator on the location and operation of life preservers"
"July 17, 1994",2145,"Near Fort de France, Martinique",Air Martinique,?,Bridgetown - Fort de France,Britten-Norman BN-2B-26 Islander,8P-TAD,2152,6   (passengers:5  crew:1),6   (passengers:5  crew:1),0,Crashed into high ground while on approach to land.
"July 17, 1994",?,"Boma, Democratic Republic Congo",Sankuru Air Service,?,Training,Yakovlev 40D,RA-87256,9311326,9   (passengers:5  crew:4),5   (passengers:3  crew:2),0,Ran off the end of the runway and crashed. The crew used the normal and emergency brake systems at the same time which resulted in the aircraft having no brakes at all.
"July 19, 1994",1630,"Colon, Panama",Alas Chiricanas,?,Colon - Panama City,Embraer 110P1 Bandeirante,HP-1202AC,110-375,21   (passengers:18  crew:3),21   (passengers:18  crew:3),0,Crashed on a wooded hillside shortly after taking off from Colon after a bomb exploded aboard.
"July 26, 1994",?,"East Kalimantan, Indonesia",Airfast Services,?,Kilo Lima - Kelawit,Sikorsky S-58ET,PK-OBT,58-1098,18   (passengers:16  crew:2),18   (passengers:16  crew:2),0,The helicopter crashed 5 minutes after taking off from Kilo Lima.
"August 05, 1994",0850,"Near Boda, Russia",Military - Russian Air Force,?,Dzhida - Boda,Antonov AN-12,?,?,47   (passengers:41  crew:6),47   (passengers:41  crew:6),0,Crashed and burned while attempting to land with an engine fire in poor visibility and heavy rain.
"August 07, 1994",1355,"Kodiak, Alaska",Air Taxi - Uyak Air Services Inc.,?,Sightseeing,de Havilland DHC-2,N126UA,?,7   (passengers:6  crew:1),6   (passengers:5  crew:1),0,Continued VFR flight into IMC.
"August 10, 1994",1122,"Cheju, South Korea",Korean Airlines,2033,Seoul - Cheju,Airbus A300B4-622R,HL-7296,583,160   (passengers:152  crew:8),0   (passengers:0  crew:0),0,The aircraft overran the runway and caught fire while landing during adverse weather conditions.  The approach was flown with slats/flaps at 15/20 degrees due to suspected windshear. Crew error. There was a struggle and argument between the captain and co-pilot during the last seconds of the landing as to whether they should go-around.
"August 11, 1994",1700,"Alsworth, Alaska",Air Taxi - Talon Air Services Inc.,?,"Caribou Lake, AK - Nikiski, AK",de Havilland DHC-2,N17394,495,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,The pilot flew into a blind box canyon and crashed while attempting to turn around. Improper in-flight planning /decision by the pilot and his failure to remain clear of mountainous terrain. The box canyon and proximity of mountains were related factors.
"August 12, 1994",2105,"Whiting, New Jersey",Air Taxi - National Helicopters,?,"New York, NY - Atlantic City, NJ",Bell 206L-4,N124NH,52089,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,The non-instrument rated commercial pilot was en route at 2000 feet msl on a night VFR flight when he reported an inadvertent encounter with instrument meteorological conditions. The helicopter (N124NH) subsequently crashed in a wooded area while in a steep descent. Continued VFR flight into IMC.
"August 21, 1994",?,"Near Agadir, Morocco",Royal Air Maroc,630,Agadir - Casablanca,Aerospatiale ATR-42-300,CN-CDT,127,44   (passengers:40  crew:4),44   (passengers:40  crew:4),0,"The aircraft entered a steep dive from 16,000 ft. and crashed 10 minutes after taking off from Agadir. The pilot was blamed for disconnecting the autopilot and deliberately causing the crash and committing suicide. This was challenged by the Moroccan Pilot's Union."
"September 08, 1994",1903,"Near Aliquippa, Pennsylvania",USAir,427,Chicago - Pittsburgh,Boeing B-737-3B7,N513AU,23699/1452,132   (passengers:127  crew:5),132   (passengers:127  crew:5),0,"While on approach, the aircraft went into a sudden nose dive from 6,000 ft. and crashed into a wooded ravine 6 miles northwest of Pittsburgh International Airport. The accident was caused by a loss of control of the aircraft resulting from the movement of the rudder surface to its blowdown limit or an uncommanded rudder reversal. The rudder surface deflected in a direction opposite to that commanded by the pilots as a result of a jam of the main rudder PCU servo valve secondary slide to the servo valve housing offset from its neutral position and overtravel of the  primary slide. The most likely sequence of events that led up to the accident included the jamming of the PCU servo valve, the application of light left rudder followed by hard right rudder which caused the rudder to reverse in the opposite direction the pilot commanded it to go.  The application of hard right rudder was possibly initiated because the plane flew into the wake vortex of a B-727 which rolled the plane to the left.  Rudder hardover is normally corrected with the stick (ailerons) but because the plane was flying at the crossover speed of 190 knots with flaps 1, using the stick would not correct the situation. When the right rudder was applied the rudder went to its fullblown left position causing the plane to roll further left, stall and go into a dive. Some speculate if the pilot-in-command pushed forward on the yoke to gain some speed rather than pull back, the accident possibly could have been avoided. Blame was not placed on the crew because there was no mention of this type of recovery by the manufacturer nor was there any training for such an occurrence."
"September 13, 1994",1205,"Near Abuja, Nigeria",Aerocontroctors - Charter,?,Lagos - Abuja,de Havilland Canada DHC-6 Twin Otter 300,5N-ATQ,538,5   (passengers:3  crew:2),3   (passengers:2  crew:1),0,"The aircraft few into the side of a hill during heavy rain, high winds and severe turbulence."
"September 17, 1994",1148,"Fish Egg Inlet, Canada",Pacific Coastal Airlines,?,Fish Egg Inlet - Pruth Bay,de Havilland Canada DHC-6 Twin Otter 100,C-FDMR,36,4   (passengers:2  crew:2),3   (passengers:2  crew:1),0,Just as the plane took off there was a pitch-up and stall resulting in the plane crashing into the water. The down elevator control cable failed at station 367 due to corrosion. The failure resulted from salt water induced corrosion. The aircraft had recently undergone a periodic inspection but the damage had apparently not been discovered.
"September 18, 1994",0807,"Tamanrasset, Algeria",Oriental Airlines,?,Tunis - Tamanrasset,BAC One-Eleven 515FB,5N-IMO,229,39   (passengers:32  crew:7),5   (passengers:3  crew:2),0,"After circling for almost an hour and a half and aborting four landing attempts in adverse weather conditions, the aircraft ran out of fuel and crashed."
"September 23, 1994",1915,"Kowloon Bay, Hong Kong",Heavylift Cargo Airlines,?,Hong Kong - Jakarta,Lockheed L-100-30 Hercules,PK-PLV,4826,12   (passengers:6  crew:6),6   (passengers:3  crew:3),0,"The cargo plane lost control shortly after becoming airborne, began losing altitude and ditched 500 meters from the runway. The No. 4 prop pitch control system failed."
"September 26, 1994",1737,"Near Vanavera, Russia",Cheremshanka Airlines,?,Krasnoyarsk - Tura,Yakovlev YAK-40,RA-87468,9441337,28   (passengers:24  crew:4),28   (passengers:24  crew:4),0,"After three landing attempts at Tura, the crew diverted to Vanavarva because of bad weather. The aircraft ran out of fuel and crashed on a river bank about 40 km from Vanavera."
"September 28, 1994",?,"Bahia Negra, Paraguay",TAM Paraguay,?,Bahia Negra - Asuncion,Douglas C-47D,FAP2009,34346,27   (passengers:25  crew:2),1   (passengers:0  crew:1),0,Crashed after experiencing engine failure.
"September 30, 1994",1110,"Chaibukha, Russia",Arsenyev Aviation Production Association,?,Chaibukha - Provedenia,Antonov AN-8,RA-27209,OA-3460,20   (passengers:13  crew:7),8   (passengers:3  crew:5),0,"The cargo plane failed to gain altitude, overran the runway and crashed. Crew error."
"October 08, 1994",1545,"Mitu, Colombia",SELVA,?,Villavicencio - Mitu,Antonov AN-32B,HK3929X,3301,10   (passengers:5  crew:5),10   (passengers:5  crew:5),0,"The cargo plane landed short of the runway bounced, collapsed the landing gear, veered off the runway and crashed into another plane and vehicles."
"October 12, 1994",2250,"Krakas Mountains, near Natanz , Iran",Iran Asseman Airlines,746,Isfahan - Terhan,Fokker F-28 Fellowship 1000,EP-PAV,11070,66   (passengers:59  crew:7),66   (passengers:59  crew:7),0,"Thirty-five minutes after taking off from Isfahan, the aircraft made an uncontrolled descent after losing power in both engines and crashed into a mountain."
"October 14, 1994",2200,"Near Formoso do Aragala, Brazil",Military - Brazilian Air Force,?,Rio de Janeiro - Belem,Lockheed C-130E,C-130-2460,4293,21   (passengers:15  crew:6),21   (passengers:15  crew:6),0,"Exploded in mid air while en route, 60 km northeast of Brasilia. A load of munitions being carried on the aircraft exploded."
"October 26, 1994",?,"Near Cuito, Angola",Military - Angolan Air Force,?,?,Mil Mi-8MTV (helicopter),H534,?,22   (passengers:?  crew:?),22   (passengers:?  crew:?),0,Shot down by rebel forces.
"October 29, 1994",1032,"Batagaj, Russia",Yakutavia,?,?,Antonov AN-2,RA-33008,1G217-55,19   (passengers:17  crew:2),7   (passengers:7  crew:0),0,Pitched up and crashed on takeoff. Overweight and improperly loaded.
"October 29, 1994",2130,"Near Ust'-Ilimsk, Russia",Aeronica,?,Yushno - Ust Ilimsk,Antonov AN-12A,RA-11790,1340302,23   (passengers:16  crew:7),23   (passengers:16  crew:7),0,The cargo plane suddenly pitched down and collided with a hill. Icing.
"October 31, 1994",1559,"Roselawn, Indiana",American Eagle,4184,Indianapolis - Chicago,ATR-72-212,N401AM,401,68   (passengers:64  crew:4),68   (passengers:64  crew:4),0,"The aircraft was in a holding pattern and was descending to a newly assigned altitude of 8,000 feet when it experienced an uncommanded roll and excursion and crashed during a rapid descent. Icing. The design of the rubber de-icing boot was insufficient to deal with icing on the wings. Sudden and unexpected aileron hinge movement reversal, that occurred after a ridge of ice accreted beyond the deice boots while the airplane was in a holding pattern during which it intermittently encountered supercooled cloud and drizzle/rain drops, the size and water content of which exceeded those described in the icing certificication envelope. The airplane was susceptible to this loss of control and the crew was unable to recover. Contributing factor was the French Directorate General for Civil Aviation's inadequate oversight of the ATR42 and ATR 72, and its failure to take the necessary corrective action to ensure continued airworthiness in icing conditions and failure to provide the FAA with timely airworthiness information developed from previous ATR incidents and accidents in icing conditions."
"November 01, 1994",?,"Off Cozumel, Mexico",Transportes Aereos Pegaso,?,Cozumel - Chichen Itza,Bell 212,XA-SVS,30824,14   (passengers:13  crew:1),14   (passengers:13  crew:1),0,Crashed into the sea off of Cozumel while en route in poor weather condtions.  Fuel exhaustion.
"November 04, 1994",?,"Near Nabire, Indonesia",Trigana Air Service,?,Nabire - Obano,de Havilland Canada DHC-6 Twin Otter 100,PK-YNM,55,4   (passengers:2  crew:2),4   (passengers:2  crew:2),0,"The cargo plane crashed into a mountain a 4,000 ft."
"November 05, 1994",?,"Saposa, Peru",SA Amazonica,?,Trujillo - Saposa,Yakovlev YAK-40,OB-1569,9140220,30   (passengers:26  crew:4),6   (passengers:5  crew:1),0,"The pilot delayed landing to avoid a pedestrian on the runway, overran the runway and crashed into Saposoa River breaking up."
"November 16, 1994",0240,"Avenal, California",Ameriflight,?,Burbank - Oakland,Beechcraft C99,N63995,U-178,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,"While en route, the cargo plane made an uncontrolled descent and crashed. Loss of aircraft control at night by the pilot for unknown reasons."
"November 22, 1994",1140,Papua New Guinea,Southwest Air,?,Selbang - Bolvovip,Britten Norman BN-2A Trislander,P2-SWC,0835,7   (passengers:6  crew:1),7   (passengers:6  crew:1),0,Crashed into a mountain in poor weather conditions.
"November 22, 1994",2203,"Bridgeton, Missouri",Trans World Airlines / Private,?,?,McDonnell Douglas DC-9-82 / Cessna 441,N954U/N411KM,49426 / 0196,142   (passengers:132  crew:10),2   (passengers:0  crew:2),0,"During its takeoff roll, the DC-9 collided with the Cessna, which was waiting for clearance to take off.  The ground collision took place in the fog. The Cessna pilot mistakenly thought he had clearance to enter the runway. Two aboard the Cessna were killed, none were killed aboard the DC-9."
"November 25, 1994",?,"Near Cuito, Angola",Military - Angolan Air Force,?,?,Mil Mi-17 (helicopter),H584,?,22   (passengers:?  crew:?),22   (passengers:?  crew:?),0,Shot down by UNITA rebel forces.
"December 10, 1994",1130,Pacific Ocean,Philippine Air Lines,434,Manila - Cebu - Tokyo,Boeing B-747-200,EI-BWF,21575,293   (passengers:273  crew:20),1   (passengers:1  crew:0),0,"An explosive device detonated at FL 300 under a seat in the passenger cabin blowing a two square foot hole in the cabin floor and killing one passenger in seat 26K. The bomb was placed on the plane by Ramzi Yousef, an Al-Qaeda terrorist, on the flight from Manila to Cebu. The explosion occurred on the second journey of the flight from Cebu to Tokyo. The plane made a safe emergency landing at Okinawa in spite of damage to the flight controls."
"December 13, 1994",1834,"Morrisville, North Carolina",American Eagle,3379,Greensboro - Raleigh,British Aerospace Jetstream 3201,N918AE,918,20   (passengers:18  crew:2),15   (passengers:13  crew:2),0,"The aircraft crashed 4 miles SW of runway 5L while on an ILS approach. The captain associated the illumination of the left engine ignition light with an engine failure, suspected an engine flame out and decided to execute a missed approach. This eventually led to a stall and the plane crashed 4 miles SW of the runway threshold. The captain's improper assumption that an engine had failed. The captain's subsequent failure to follow approved procedures for engine failure, single-engine approach, go-around, and stall recovery. Contributing to the cause of the accident was the failure of American Eagle management to identify, document, monitor and remedy deficiencies in pilot performance and training."
"December 15, 1994",0615,"Lobito, Angola",SL Aviation Services,?,?,Douglas DC-3,N96BF,13321,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The cargo plane lifted off the runway, stalled and hit tail first back on the runway breaking apart."
"December 17, 1994",1030,"Cerro Aicha, Venezuela",Servivensa,?,?,Douglas C-47A-10-DK,YV-761C,12476,9   (passengers:6  crew:3),7   (passengers:4  crew:3),0,The cargo plane hit trees and crashed short of the runway while attempting to land.
"December 17, 1994",1320,"Papua, New Guinea",Missionary Aviation Fellowship,?,Tabubil - Selbang,de Havilland Canada DHC-6 Twin Otter 200,P2-MFS,187,28   (passengers:26  crew:2),28   (passengers:26  crew:2),0,"The chartered flight struck a cliff at 6,400 ft. during a flight from a copper and gold mine."
"December 21, 1994",0953,"Coventry, England",Phoenix Aviation,702,East Midlands - Coventry,Boeing 737-2D6C,7T-VEE,20758/322,5   (passengers:0  crew:5),5   (passengers:0  crew:5),0,After a go-around the plane struck a transmission tower and crashed. The crew allowed the aircraft to descend significantly below the normal approach glide path  in conditions of patchyfog.
"December 26, 1994",1700,"Algiers Airport, Algeria",Air France,8969,Alger - Paris,Airbus A300B2-1C,F-GBEC,104,239   (passengers:227  crew:12),3   (passengers:3  crew:0),3,"While at Algiers Airport, the aircraft was hijacked by terrorists who intended to blow up the plane over Paris, but it was prevented from taking off until after the terrorists had killed three passengers. Fuel consumption during the long standoff put Paris out of range, so the plane flew to Marseille, France, where French forces stormed the plane and killed the four hijackers.They charged the plane by riding three sets of airstairs to the doors."
