Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"June 19, 1987",1122,"Berdiansk, USSR",Aeroflot,H-528,Odessa - 	Berdyansk,Yakovlev YAK-40,CCCP-87826,9241824,29   (passengers:24  crew:5),8   (passengers:6  crew:2),0,"The aircraft landed at a high rate of speed and a go-around was initiated but then aborted. The aircraft overran the runway, crashed into trees and caught fire."
"June 21, 1987",?,"Heho, Burma",Burma Airways,?,Heho - Mong Hsat,Fokker F-27 Friendship 200,XY-ADP,10357,45   (passengers:41  crew:4),45   (passengers:41  crew:4),0,"Crashed into mountains at 8,200 ft. 20 minutes after leaving Heho."
"June 26, 1987",1103,"Near Baguio, Philippines",Philippine Air Lines,?,Manila - Baguio,Hawker Siddeley HS-748-209 Srs. 2,RP-C1015,1637,50   (passengers:46  crew:4),50   (passengers:46  crew:4),0,The aircraft crashed into Mt. Ugu in monsoon rains and heavy fog while preparing to land at Baguio.
"July 01, 1987",?,"Fort Bragg AFB, North Carolina",Military - U.S. Air Force,?,?,Lockheed C-130E Hercules,68-10945,4325,6   (passengers:0  crew:6),4   (passengers:0  crew:4),1,"The aircraft was doing a drop and pulled up too late. The airplane skidded 1,000 yards down a dirt runway and struck a military vehicle, killing an Army soldier. The plane then impacted trees and broke up."
"July 24, 1987",?,"Geneva, Switzerland",Air Afrique,56,Brazzaville - Paris,McDonnell Douglas DC-10-30,?,?,163   (passengers:?  crew:?),1   (passengers:?  crew:?),0,"Hijacked while en route from Rome, Italy to Paris, France. The hijacker killed one male passenger when the plane landed at Cointrin Airport in Switzerland to refuel, after which the plane was stormed by security personnel."
"July 30, 1987",1703,"Mexico City, Mexico",Belize Air International Ltd.,?,Mexico City - Miami,Boeing B-377 Stratofreighter,HI-481,16687,12   (passengers:10  crew:2),5   (passengers:4  crew:1),44,The cargo plane crashed on a roadway into a restaurant after taking off  in adverse weather conditions. Overloaded. Cargo shifted on takeoff.
"August 04, 1987",?,"Calama, Chile",LAN,?,Santiago - Calama,Boeing B-737-2A1,CC-CHJ,22602,33   (passengers:30  crew:3),2   (passengers:2  crew:0),0,"The landing gear failed after the aircraft touched down 520 meters short of the runway, broke in two and caught fire."
"August 16, 1987",2046,"Romulus, Michigan",Northwest Airlines,255,"Detroit, MI - Phoenix, AZ",McDonnell Douglas MD-82,N312RC,48090/1040,155   (passengers:149  crew:6),154   (passengers:148  crew:6),2,"The aircraft stalled and crashed during takeoff from Detroit Metropolitan Wayne County Airport. After liftoff, the wings of the airplane rolled to the left and right  and then the aircraft collided with obsticales northeast of the runway when the left wing struck light poles and the roof of a rental car agency. A 4-year-old girl, Cecilia Cichan, was the only survivor. Slats and flaps not extended. Crew's failure to use taxi checklist to ensure flaps and slats were extended. Lack of electrical power to the aircraft takeoff warning system. The unit may have been turned off by pilot due to nuisance alarms.Cecelia is now married and earned a Psychology degree from the University of Alabama. Although she has made no public statements or attended annual memorial services regarding the tragic crash, she corresponds with some of the crash victims’ loved ones."
"August 31, 1987",1536,"Off Ko Phuket, Thailand",Thai Airways,365,Hat Yai - Phuket,Boeing B-737-2P5,HS-TBC,22267/685,83   (passengers:74  crew:9),83   (passengers:74  crew:9),0,The aircraft stalled and crashed into the ocean after the crew's attention was diverted to concern over another aircraft. Failure of the crew to monitor their airspeed. The pilot added power and raised the gear after the stick shaker activated but did not execute a recovery before hitting the sea.
"September 08, 1987",?,"Carajas, Brazil",Military - Brazilian Air Force,?,?,Hawker Siddeley HS-125-403B,FAB2129,25290,9   (passengers:7  crew:2),9   (passengers:7  crew:2),0,Crashed during takeoff.
"September 13, 1987",?,"Kunduz, Afghanistan",Aeroflot,?,Kaboul-Kunduz,Antonov AN-26,?,?,15   (passengers:13  crew:2),15   (passengers:13  crew:2),0,Shot down by Afghan rebels on approach.
"September 21, 1987",0905,"Luxor, Egypt",EgyptAir,?,Training,Airbus A.300B4-203,SU-BCA,115,5   (passengers:0  crew:5),5   (passengers:0  crew:5),0,"The plane landed too far down the runway, overran the runway, struck runway lights went through a fence and broke up."
"October 11, 1987",?,"El Poleo, Colombia",Aeroejecutivos Colombia,?,?,de Havilland Canada DHC-6 Twin Otter 310,HK-2920,419,9   (passengers:7  crew:2),2   (passengers:0  crew:2),0,The aircraft crashed while attempting to make an emergency landing.
"October 11, 1987",?,"Near Pagan, Myanmar",Burma Airways,?,Rangoon - Nyaung-U,Fokker F-27 Friendship 500,XY-AEL,10689,49   (passengers:45  crew:4),49   (passengers:45  crew:4),0,"The aircraft crashed into a ridge at 1, 500 ft. in heavy rain while attempting to land at Nyaung-U Airport ."
"October 15, 1987",1828,"Mt. Crezzo, Italy",Aero Transporti Italiani,460,Milan - Koln,Aerospatiale Alenia ATR-42-312,I-ATRH,046,37   (passengers:34  crew:3),37   (passengers:34  crew:3),0,"Shortly after taking off from Milan and passing through FL147, the aircraft nosed down and crashed into a mountain, in icing conditions. Icing of the wings."
"October 19, 1987",?,"Komsomolsk-on-Amur, Russia",MAP,?,?,Antonov An-12B,CCCP-12162,9346702,9   (passengers:2  crew:7),9   (passengers:2  crew:7),0,The plane overran the runway while attempting to take off crashed into a building and was destroyed.
"October 20, 1987",0815,"Indianapolis, Indiana",Military - U.S. Air Force,?,"Pittsburg, PA - Nellis AFB",A-7D Corsair,?,?,11   (passengers:0  crew:11),10   (passengers:0  crew:10),10,"The military plane attempted to make an emergency landing at Indianapolis International Airport after having a flameout 30 miles east of Indianapolis. The controller apparently gave bad directions which led to the pilot attempting to circle the airport. He couldn't make a landing and ejected at 500 ft,. The Corsair hit the top of a Bank One building about one mile from the runway, went airborne again for 250 ft.' and hit the front of a 7-story Airport Ramada Inn. The engine and cockpit went into the lobby, the wings into the next floor above. Twenty thousand pounds of fuel ignited killing nine people in the hotel's lobby (a 10th died later). The pilot survived."
"November 06, 1987",0830,"Ulongue, Malawi",Air Malawi,?,Blantyre - Lilongwe,Shorts SC-7 Skyvan 3-100,7Q-YMB,SH-1971,10   (passengers:8  crew:2),10   (passengers:8  crew:2),0,Shot down by rebels.
"November 15, 1987",1415,"Denver, Colorado",Continental Airlines,1713,"Denver, CO - Boise, ID",McDonnell Douglas DC-9-14,N626TX,45726/36,82   (passengers:77  crew:5),28   (passengers:25  crew:3),0,"Crashed while taking off in a snowstorm. Failure to obtain taxi clearance, confused the ground controller when the plane reached the runway. The plane was not cleared to take off until 27 minutes after de-icing. During takeoff, the first officer overrotated and with the icing, the plane stalled, crashed, and overturned. Both captain and first officer were inexperienced in their respective jobs."
"November 23, 1987",1825,"Homer, Alaska",Ryan Air Services,103,Kodiak - Homer,Beechcraft 1900C,N401RA,UB-58,21   (passengers:19  crew:2),18   (passengers:16  crew:2),0,The aircraft crash landed 200 yards short of the runway while attempting to land at Homer Airport. Failure of the crew to supervise the loading of the aircraft which resulted in a shift of the center of gravity which caused the plane to lose control when the flaps were lowered for landing.
"November 28, 1987",0400,"Off Mauritius, Indian Ocean",South African Airways,295,"Taipei, Taiwan -  Mauritius - Johannesburg, South Africa",Boeing B-747-244B Combi,ZS-SAS,22171/488,159   (passengers:140  crew:19),159   (passengers:140  crew:19),0,"While over the Indian Ocean the crew contacted Mauritius approach control and reporting fire and smoke aboard. Three minutes after the last transmission the plane the plunged into the ocean 150 miles northeast of Mauritius. The fire caused incapacitation and disorientation of the crew, in-flight break-up and loss of control of the aircraft.  The fire originated in a front pallet on the right side in the upper deck cargo hold. The fire of unknown origin possibly (1) incapacitated the crew; (2) caused disorientation of the crew due to thick smoke; (3) caused crew distraction; (4) weakened the aircraft structure, causing an in-flight break-up; (5) burned through control cables or ; (6) caused loss of control due to deformation of the aircraft fuselage. It has been rumored that an unstable substance, not listed on the manifest, was illigally being shipped and started the fire though this has never been proven."
"November 29, 1987",1130,Over the Andaman Sea,Korean Airlines,858,Abu Dhabi - Bangkok,Boeing B-707-3B5C,HL-7406,20522/855,115   (passengers:104  crew:11),115   (passengers:104  crew:11),0,"The plane crashed while on a flight from Abu Dhabi to Bangkok. Detonation of an explosive device in the passenger cabin left by two passengers who exited  the plane at Abu Dhabi. A 75 year old man and Korean woman were arrested as they tried to use fake passports to fly to Rome. While under guard, the man bit into a cyanide capsule and died. The woman, a North Korean agent, confessed to the crime."
"December 03, 1987",1600,"Near Kishwati, Rwanda",Cooper Skybird Air Charters,?,Goma-Nairobi,Cessna 404 Titan,5Y-EJS,?,14   (passengers:13  crew:1),14   (passengers:13  crew:1),0,"The aircraft crashed  into a top of a tree 10 km from the airport, about 18 minutes after taking off,"
"December 07, 1987",1616,"San Luis Obispo, California",Pacific Southwest Airlines,1771,Los Angeles - San Fransisco,British Aerospace BAe-146-200A,N350PS,E-2027,43   (passengers:38  crew:5),43   (passengers:38  crew:5),0,"A fired USAir employee, David Burke, after leaving a goodbye message to friends, shot both pilots with a .44 Magnum pistol. While the aircraft was cruising at 22,000 feet over the central California coast, the cockpit crew heard two shots in the passenger cabin and radioed a frantic message to air traffic controllers: ""There’s gunfire aboard."" Moments later, the plane entered a high-speed nosedive and smashed onto the ground at 700 mph at 5,000 g's . Investigators sifting through the wreckage were able to retrieve the plane’s cockpit voice recorder, which subsequently revealed the sounds of a commotion in the cockpit, three more shots, the groan of the pilot or co-pilot, and then a final shot."
"December 08, 1987",2015,"Off Lima, Peru",Peruvian Naval Aviation,?,Pucallpa - Lima,Fokker F-27 Friendship 400M,AE-560,10548,43   (passengers:37  crew:6),42   (passengers:37  crew:5),0,The plane was observed during a fly-by to check that the landing gear was down. After attempting another approach the aircraft crashed into the sea. All members of the Alianza Lima soccer team killed. The pilots' lack of experience flying at night and misreading the manual for procedures in emergency situations.
"December 13, 1987",0720,"Near Iligan, Philippines",Philippine Air Lines,443,Cebu - Iligan,Shorts 360-300,EI-BTJ,SH-3719,15   (passengers:11  crew:4),15   (passengers:11  crew:4),0,"Crashed into Mt. Munay at 5,000 ft. while approaching Maria Cristina for landing."
"December 14, 1987",2130,"Off Vila dos Remidos, Brazil",Military - Brazilian Air Force,?,Recife - Fernando de Noronha,Lockheed C-130H,FAB2468,4998,29   (passengers:23  crew:6),29   (passengers:23  crew:6),0,Crashed into the Atlantic Ocean while en route for reasons unknown.
"December 21, 1987",1510,"Bordeaux, France",Air Littoral,?,Brussels - Bordeaux,Embraer 120 Brasilia,F-GEGH,120-033,16   (passengers:13  crew:3),16   (passengers:13  crew:3),0,Crashed short of the runway and struck trees in fog after being diverted due to the weather.
"December 21, 1987",?,Eugene Island,Air Taxi - Petroleum Helicopters Inc.,?,?,Aerospatiale SA-330J,N3596N,1588,15   (passengers:13  crew:2),15   (passengers:13  crew:2),0,The helicopter crashed while attempting to land on an oil rig. Improper planned approach. Clearance not maintained.
"December 30, 1987",?,Pacific Ocean,Merpati Nasantara Airlines,?,Samarinda - Berau,de Havilland Canada DHC-6 Twin Otter 300,PK-NUY,459,17   (passengers:14  crew:3),17   (passengers:14  crew:3),0,"Disappeared between Samarinda and Berau, Indonesia."
