Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"February 12, 1963",1348,"Near Miami, Florida",Northwest Orient Airlines,705,Miami - Chicago,Boeing B-720-051B,N724US,18354/224,43   (passengers:35  crew:8),43   (passengers:35  crew:8),0,"The aircraft crashed 37 miles west-southwest of Miami after penetrating a thunderstorm and encountering severe turbulence. The aircraft initially entered an area of updrafts followed by downdrafts which put the aircraft into a high speed dive. While trying to pull out of the dive, the aircraft broke apart from excessive g forces. The crew is believed to have concentrated on maintaining a given airspeed in an extreme turbulence condition instead of flying attitude. In doing so, excessive stress was applied to the wings which separated from the fuselage. The weather was considerably worse than forecast."
"February 25, 1963",?,"Porcupine Hills area, Alberta, Canada",Trans Aircraft (Western) Ltd.,?,?,Twin Apache,?,?,4   (passengers:3  crew:1),4   (passengers:3  crew:1),0,"Chartered by CBC-TV for filming a wilderness documentary for ""Camera Canada"", the plane apparently went too low and collided with treetops. Producer Norman Caton was among those killed."
"February 28, 1963",2129,"Boston, Massachusetts",Eastern Air Lines,?,?,Douglas DC-7,N842D,454448/944,26   (passengers:21  crew:5),0   (passengers:0  crew:0),1,"With engines idling, a girl ran into the No. 2 propeller despite warnings of ramp personnel. Suicide."
"March 02, 1963",1002,"Near Davao City, Philippines",Philippine Air Lines,984,Cotabato - Davao,Douglas DC-3,PI-C489,16115/32863,27   (passengers:24  crew:3),27   (passengers:24  crew:3),0,"Crashed into Mt. Boca during descent for landing. Limited visibility, crosswinds contributing to navigational error."
"March 05, 1963",1935,"Ashgabat, Turkmenistan",Aeroflot,191,Krasnovodsk - Ashgabat,Ilyushin IL-18V,CCCP-75765,181003404,54   (passengers:43  crew:11),12   (passengers:4  crew:8),0,Crashed 200 m short of the runway threshold in a dust storm.  The plane broke apart and caught fire. Crew error. Attempted to land below weather minimums.
"March 05, 1963",1820,"Camden, Tennesee",Private,-,Kansas City - Dyersburg - Nashville,Piper PA-24-250 Comanche,N7000P,24-2144,4   (passengers:3  crew:1),4   (passengers:3  crew:1),0,"The plane took off from Dyersburg and flew into a storm. The pilot, Randy Hughes, was not instrument rated, lost control and crashed. The plane was at full throttle in a 45 degree downward attitude when it struck the ground. Singer, Patsy Cline, 30, killed. Also killed were Hawkshaw Hawkins, 39,, Cowboy Copas, 49, and Cline's manager, Randy Hughes, 35. Cline’s friend, Dottie West, offered a ride to Cline. They were to travel  from Kansas City, Kansas, to Nashville. West tried to persuade Cline to ride in the car, believing it was safer. Cline was eager to return home to her children and wanted to take her flight. She refused to ride with West. Cline allegedly told West she was ready if it was her time to leave. Noninstrument pilot attempted visual flight in adverse weather conditions, resulting in a loss of control. Judgment of the pilot in initiating flight in the existing weather conditions."
"March 15, 1963",0540,"Near Karai, Iran",Middle East Airlines,?,Tehran - Beirut,Avro 685 York C1,OD-ACZ,1218,4   (passengers:0  crew:4),4   (passengers:0  crew:4),0,The cargo plane crashed after experiencing engine trouble.
"March 15, 1963",1355,"Near Tacora, Volcano, Peru",Lloyd Aereo Boliviano,915,Arica - La Paz,Douglas DC-6B,CP-707,43547/204,39   (passengers:36  crew:3),39   (passengers:36  crew:3),0,"Struck 14,250 ft. Chachacomani Peak. Flight under VFR in IFR conditions in marginal weather conditions with severe turbulence."
"March 20, 1963",0323,"Monte Matto, Italy",Saudi Arabian Royal Flight,?,Geneva - Nice,de Havilland Comet 4C,SA-R-7,06461,18   (passengers:9  crew:9),18   (passengers:9  crew:9),0,Tthe airplane struck the slope of Mt Matto located 28 km southwest of Cuneo.
"March 23, 1963",1100,"Misaki Mountain, Japan",Military - Japan Air Self Defense Force,?,?,H-21B,?,?,10   (passengers:0  crew:10),10   (passengers:0  crew:10),0,?
"March 30, 1963",1837,"Near Sora, Italy",Itavia,703,Pescara - Rome,Douglas DC-3,I-TAVI,16477/33225,11   (passengers:8  crew:3),11   (passengers:8  crew:3),0,"Crashed into Monte Vale Rotonote, 53 miles southeast of Rome, where the plane was scheduled to land.  Navigation error. Descending too low in order to maintain visual contact with the ground. Poor weather conditions. Failure to notify ATC of the changes made during the flight."
"April 04, 1963",0430,"Tatarstan, Russia",Aeroflot,25,Moscow - :	Krasnoyarsk,Ilyushin IL-18,CCCP-75866,183005901,67   (passengers:59  crew:8),67   (passengers:59  crew:8),0,"Crashed in a snow covered field whille en route. The pitch control mechanism of the No. 4 prop failed, creating a severe drag. As the crew was not able to establish under these conditions which one of the right props had caused the problem both were feathered. The airplane entered a high speed descent from which the crew was unable to recover. Control was regained and the crew pulled up when breaking through the low clouds at 150-200 metres but elevators broke off. Control was lost and the airplane crashed."
"April 14, 1963",1218,"Oslo, Norway",Icelandair,?,Copenhagen - Oslo,Vickers Viscount 759D,TF-ISU,149,12   (passengers:7  crew:5),12   (passengers:7  crew:5),0,"Crashed on approach, 6 km west of the runway. Possible icing of the stabilizer."
"May 03, 1963",1940,"Sao Paulo, Brazil",Cruzeiro,?,Sao Paulo - Rio de Janeiro,Convair CV-340-59,PP-CDW,159,50   (passengers:45  crew:5),37   (passengers:33  crew:4),0,"The aircraft returned to airport after the No. 2 caught fire. The crew feathered the prop, made a left turn, stalled and crashed into a house. Improper feathering procedure."
"May 03, 1963",1427,"Near Buca, Cameroon",Air Afrique,?,Douala - Lagos,Douglas DC-6B,F-BIAO,45479/996,55   (passengers:48  crew:7),55   (passengers:48  crew:7),0,"The aircraft flew into a mountain at 6,500 ft. Navigation error. Crew choose to fly a prohibited route at too low an altitude."
"May 12, 1963",?,"Near Ayayda, Egypt",United Arab Airlines,?,Cairo - Alexandria,Douglas DC-3,SU-AJX,?,34   (passengers:30  crew:4),34   (passengers:30  crew:4),0,Crashed into an orange grove while climbing in a sand storm.
"June 03, 1963",1016,"Pacific Ocean, 116 miles WSW of Annette Island, Alaska",Northwest Orient Airlines,293,McChord AFB - Elmendorf AFB,Douglas DC-7CF,N290,45209/861,101   (passengers:95  crew:6),101   (passengers:95  crew:6),0,"The aircraft was being flown under contract to the military. While en route, the aircraft crashed into the sea.  The last known message was a request to ascend from 14,000 ft. to 18,000 ft. The last known position was 54 degrees 14 minutes N, 134 degrees 41 minutes W. Unable to determine the probable cause due to lack of evidence."
"June 03, 1963",1130,"Pathankot, India",Indian Airlines,?,Amritsar - Srinagar,Douglas C-47,VT-AUL,20265,29   (passengers:26  crew:3),29   (passengers:26  crew:3),0,"Cashed 25 miles from Amritsar. Structural failure of the aircraft in the air, following overstressing, as a result of loss of control. The loss of control was caused by improper rigging of the rudder bungee system."
"June 10, 1963",?,"Mt. Kaolokung, Burma",Union of Burma Airways,?,Rangoon - Putao,Douglas DC-3,XY-ACS,9877,20   (passengers:15  crew:5),20   (passengers:15  crew:5),0,Crashed  into Mt. Kaolokung while attempting to land.
"June 16, 1963",1500,"Near Aysen, Chile",Military - Chilean Air Force,?,Coihaique - Pueto Aysén,Douglas C-47A,FAC-953,19461,20   (passengers:17  crew:3),19   (passengers:16  crew:3),0,"While descending, the aircraft struck the slope of Mt Pérez located 42 km from the airport."
"June 16, 1963",?,"Bekkessamson, Hungary",Tarom,?,Munchen - Constanta,VEB 14P,YR-ILL,14803072,31   (passengers:27  crew:4),31   (passengers:27  crew:4),0,Crashed between Totkomlos Bekessamson while en route.
"June 23, 1963",1200,"Near Augustdorf, West Germany",Military - Royal Belgian Air Force,?,Brussels - Gütersloh,Fairchild C-119,CP-45,246,47   (passengers:42  crew:5),38   (passengers:33  crew:5),0,The aircraft was accidentally hit in the wing by a phosphorus mortar shell fired by a British Army unit setting the aircraft on fire. Nine paratroopers were able to jump to safety before the plane crashed.
"July 01, 1963",?,"Passo Fundo, Brazil",Varig,?,Carazinbo - Passo Fundo,Douglas DC-3,PP-VBV,15444/26889,18   (passengers:15  crew:3),15   (passengers:13  crew:2),0,Crashed into trees during initial approach in heavy fog. Error in judgment by the pilot in attempting to fly visually in unfavorable weather conditions during twilight.
"July 02, 1963",1549,"Rochester, New York",Mohawk Airlines,112,Rochester - Newark,Martin 404,N449A,14140,43   (passengers:40  crew:3),7   (passengers:5  crew:2),0,The pilot lost control of the aircraft while attempting to take off in a thunderstorm and crashed.  Poor decision by pilot-in-command  to take off during a severe thunderstorm.
"July 03, 1963",0909,"Mt. Ngatamahinerua, New Zealand",New Zealand National Airways,441,Auckland - Whenuapai - Tauranga,Douglas DC-3,ZK-AYZ,15204/26889,23   (passengers:20  crew:3),23   (passengers:20  crew:3),0,"Crashed  while on a descent to Tauranga the aircraft experienced heavy rain, turbulence and extreme downdrafts on the lee side of a mountain. The plane crashed into the Kaimai Range at 2,460 ft., just 300 feet below the nearest summit. Premature descent by the pilot-in-command. Misleading forcast. Lack of DME equipment at the airport."
"July 13, 1963",0506,"Near Irkutsk, Russia",Aeroflot,12,Moscow - Irkutsk,Tupolev TU-104B,CCCP42492,021605,32   (passengers:24  crew:8),32   (passengers:24  crew:8),0,Crashed 2 miles short of the runway during approach. Premature descent.
"July 15, 1963",?,"Farafangana, Madagascar",Air Madagascar,?,?,Douglas C-47,5R-MAJ,12813,12   (passengers:8  crew:4),6   (passengers:2  crew:4),0,Crashed while taking off.
"July 17, 1963",?,"Pak Tha, Laos",Air America,?,?,Curtiss C-46F,B-148,22510,6   (passengers:0  crew:6),6   (passengers:0  crew:6),0,The cargo plane crashed into a fog shrouded mountain.
"July 27, 1963",0150,"Off Bandra, Maharashtra, India",United Arab Airlines,869,Bangkok - Bombay,de Havilland Comet 4C,SU-ALD,06441,63   (passengers:55  crew:8),63   (passengers:55  crew:8),0,"The aircraft crashed into the Arabian Sea while on a flight from Tokyo, Japan to Egypt while preparing to land in rain and turbulence. The pilot may have lost control while turning into an area of severe turbulence and heavy rain."
"August 04, 1963",?,"Ibicaré, Brazil",Sadai,?,Joaçaba - Videira,Douglas DC-3,PP-SLL,01500,10   (passengers:7  crew:3),10   (passengers:7  crew:3),0,"While flying under VFR rules, the airplane struck the slope of a mountain located near Ibicaré, 25 km southwest of Videira."
"August 10, 1963",1636,"Cape Desolation, Greenland",Danish Air Force,?,"Narsarsuaq - Grønnedal,",Catalina Flying Boat,L-865,?,13   (passengers:7  crew:6),13   (passengers:7  crew:6),0,While cruising in foggy conditions the seaplane struck the slope of a mountain and was destroyed upon impact. The wreckage was found few hours later a region of desolation.
"August 12, 1963",1419,"Lyon, France",Air Inter,2611,Lille - Lyon,Vickers Viscount 708,F-BGNV,039,20   (passengers:16  crew:4),20   (passengers:16  crew:4),1,Struck by lightning while on initial approach in a thunderstorm. The accident resulted from exceptionally bad weather conditions in the area where the aircraft was holding at the request of Lyon Approach. The Board did not rule out the possibility of a flash of lightning dazzling the crew and causing temporary blindness or appreciably incapacitating both crew members.
"August 14, 1963",1500,"Near Great Falls, Montana",American Air  Export & Import Co.,1814,?,Curtiss C-46F-1-CU,N67941,22391,2   (passengers:0  crew:2),1   (passengers:0  crew:1),0,"The aircraft lost an engine during takeoff and could not gain sufficient altitude, entered a canyon which forced a landing in a field causing the aircraft to strike a small earth dam. The failure of the captain to effect a proper and timely assessment of a power plant malfunction, followed by improper judgment and technique during a single-engine emergency operation."
"August 17, 1963",1411,"Hachijo-Jima Island, Japan",Fujita Koku Kabushki Kai,?,Hachijo-jima - Tokyo,de Havilland DH-114 Heron,JA6155,14026,19   (passengers:16  crew:3),19   (passengers:16  crew:3),0,Crashed into mountains shortly after taking off from Hachijo. Navigation error. Followed wrong departure route.
"August 21, 1963",1215,"Near Leningrad , Russia",Aeroflot,?,Tallinn - Moscow,Tupolev Tu-124,CCCP-45021,2350701,52   (passengers:45  crew:7),0   (passengers:0  crew:0),0,After the landing gear did not retract  after takeoff the flight was diverted to Leningrad because of fog.  After circling for a long time the plane began to lose it's engines because of fuel starvation and a ditch was carried out in River Neva.
"August 24, 1963",1053,"Near Kutaisa, Russia",Aeroflot,663,Kutaisi - 	Sukhumi,Ilyushin Il-14P,CCCP-61617,014 602107,32   (passengers:27  crew:5),32   (passengers:27  crew:5),0,"Shortly after taking off the aircraft crashed in 	a wooded hillside, 32 km northwes of Kutaisa. Crew error. VFR flight into IMC."
"August 28, 1963",1230,"Off Miami, Florida",Military - U.S. Air Force / Military -  U.S. Air Force,?,?,Boeing KC-135A / Boeing KC-135A,61-0319/61-0322,18226/18229,11   (passengers:0  crew:11),11   (passengers:0  crew:11),0,"A mid-air collision occurred approximately 700 miles east of Miami, Florida."
"September 02, 1963",?,Northeast Laos,?,?,?,Curtiss C-46 Commando,?,?,16   (passengers:13  crew:3),15   (passengers:12  crew:3),?,Refugee flight.
"September 04, 1963",0622,"Durrenasch, Aargau, Switzerland",Swissair,306,Zurich - Geneva,Sud-Aviation Caravelle III,HG-ICV,147,80   (passengers:74  crew:6),80   (passengers:74  crew:6),0,"Prior to departure from Zurich Airport, the pilot,, without authorization, taxied half way down the runway in order to clear fog. The aircraft then went back to the beginning of the runway and took off only to crash 10 minutes later, 18 miles WSW of Zurich. Braking done during the fog clearing procedure overheated the brakes which led to the wheel flange splitting and a burst tire which damaged a hydraulic line which caused a fire to start which ultimately led to the loss of control of the aircraft. Forty-three people, one fifth the population of the small town of Humilikon died in the accident."
"September 11, 1963",0400,"Near Patti, India",Indian Airlines,?,Madras - Nagpur - Delhi.,Vickers Viscount 768D,VT-DIO,192,18   (passengers:13  crew:5),18   (passengers:13  crew:5),0,Went into a steep dive and crashed into a field. Cause unknown.
"September 12, 1963",0030,"Perpignan, France",Air Nautic,?,London - Perpignan,Vickers Viking 1B,F-BJER,216,40   (passengers:36  crew:4),40   (passengers:36  crew:4),0,"Crashed into Pic de la Roquette while descending for an approach to Perpignan. Navigational error. It was noted that the crew continued to the south at an altitude of 6,000 feet without knowing his real position. It is possible that fatigue may contribute to the accident."
"September 22, 1963",?,"Off Dover, Deleware",Military - U.S. Air Force,?,"Dover AFB - Lajes, Azores",Douglas C-133A,56-2002,45167,10   (passengers:0  crew:10),10   (passengers:0  crew:10),0,"About 57 minutes after its departure from Dover AFB, the crew informed ground about its position flying at an altitude of 14,000 feet. In unknown circumstances, the airplane went out of control and crashed into the ocean about 1,440 km east of the coast of New Jersey. SAR operations were initiated but eventually suspended a few days later as no trace of the aircraft nor the 10 crew members was found. Due to lack of evidences, the exact cause of the accident could not be determined with certainty."
"October 09, 1963",?,"Near Marseilles, France",Aeronaves de Panama,?,"Marseilles, France - Dhah, Saudi Arabia",Douglas C-74,HP-385,13915,6   (passengers:0  crew:6),6   (passengers:0  crew:6),0,Crashed shortly after taking off with a cargo of 30 dairy cows.
"October 14, 1963",1133,"Jamaica, New York",New York Airways,600,Idlewild - Newark,Boeing Vetrol 107 II helicopter,N6673D,3,6   (passengers:3  crew:3),6   (passengers:3  crew:3),0,The helicopter crashed to the ground and burned. Fatigue failure of the drive quill shaft due to contamination of the lubrication system in the aft transmission assembly.
"October 18, 1963",?,"Near Aswan, Egypt",Military - Soviet Air Force,?,Cairo - Aswan,Antonov AN-12,?,?,31   (passengers:25  crew:6),31   (passengers:25  crew:6),0,Crashed and  burned in a sandstorm while attempting to land at Aswan.
"October 20, 1963",?,"Hayes Island, Russia",Aeroflot,?,Survey flight,Ilyushin IL-14,CCCP-04188,6341301,7   (passengers:5  crew:2),7   (passengers:5  crew:2),0,Failure of the crew to follow the published procedure while cruising at an insufficient altitude in limited visibility.
"October 22, 1963",1040,"Near Tisbury, England",British Aircraft Corporation,?,Test flight,BAC One-Eleven 200AB,G-ASHG,4,7   (passengers:0  crew:7),7   (passengers:0  crew:7),0,During a stalling test the aircraft entered a stable stalled condition from which recovery was not possible.
"November 08, 1963",1759,"Mariehamn, Aaland Island, Finland",Finnair,217,Turku - Mariehamn,Douglas DC-3,OH-LCA,9799,24   (passengers:21  crew:3),22   (passengers:19  crew:3),0,The aircraft flew below the safe flying altitude and hit trees on the approach line in fog. Wrong indication of the pilot's altimeter during the instrument approach. Landing carried out in below minimum conditions.
"November 29, 1963",1833,"Ste. Therese de Blainville, Canada",Trans Canada Air Lines,831,Montreal - Toronto,McDonnell Douglas DC-8F-54F,CF-TJN,45654/179,118   (passengers:111  crew:7),118   (passengers:111  crew:7),0,The aircraft crashed about 5 minutes after leaving Dorval Airport in Montreal. Icing of the pitot system or failure of the vertical gyro or an unprogrammed and unnoticed extension of the Pitch Trim Compensator.
"December 07, 1963",1919,"Near Nederland, Colorado",Zantop Air Transport,?,Lowery AFB - Ogden Hill AFB,Curtis C-46A-20-CU,N609,26571,3   (passengers:1  crew:2),3   (passengers:1  crew:2),0,"The cargo plane impacted a vertical rock face at 12,500 ft. Pilot in command executed improper in-flight decisions and planning and exercised poor judgment."
"December 08, 1963",2059,"Elkton, Maryland",Pan American World Airways,214,Washington - Baltimore - Philadelphia,Boeing B-707-121,N709PA,17588/3,81   (passengers:73  crew:8),81   (passengers:73  crew:8),0,"The airliner was on a flight from Baltimore to Philadelphia. The aircraft was in a holding pattern along with 5 other planes when the control tower received a Mayday message. The plane was seen going down in flames and crashed 10 miles southwest of New Castle, Delaware. The aircraft was struck by lightning.  Lightning induced ignition of fuel tank vapors. Within two weeks after the accident, the FAA ordered lightning discharge wicks to be installed on all commercial jet airliners. The aircraft was named Clipper Tradewind."
"December 12, 1963",1445,"Gazni, Afghanistan",Trans Mediterranean Airways,?,Kawait - Kabul,Douglas C-54A,OD-AEB,10424,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"The cargo plane struck a mountain while en route. A wrong estimation of the wind speed and direction resulted in a navigation error which brought the aircraft 42 nm from the approved air route. Possible contributing factors were: lack of weather forecast prior to takeoff, personal worries, fatigue and lack of oxygen, inadequate charts and maps."
"December 15, 1963",?,"Cairo, Egypt",Misrair,?,Cairo - Luxor,Vickers 634 Viking 1B,SU-AFK,213,6   (passengers:1  crew:5),6   (passengers:1  crew:5),0,Crashed shortly after taking off.
"December 17, 1963",2341,"Los Angeles, California",Western Airlines,?,?,Douglas DC-6B,N93131,45536,46   (passengers:40  crew:6),0   (passengers:0  crew:0),0,The  No 1. and No2. Engine propellers touched the runway after an attempted go-around during landing.  A safe landing was made at Lockheed Air Terminal in Burbank.  Failure of the pilot to maintain a positive rate of climb and the premature retraction of the landing gear during a go-around in the fog.
