Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"July 12, 2004",0715,"Off Beef Island, British Virgin Islands",Dodita Air Cargo,?,San Juan - Saint Martten,Convair CV-440,N4826C,391,2   (passengers:0  crew:2),1   (passengers:0  crew:1),0,"While en route the cargo plane experienced a fire in the right engine which led to a ditching of the plane. The plane sank in 1,000 ft. of water the copilot was rescued but the captain was never found."
"July 22, 2004",0830,"Off  Macaé , Rio de Janeiro , Brazil",BHS - Brazilian Helicopter Service  Air Taxi,?,"Campos, Brazil  -  Off-shore oil rig",Sikorsky S 76,PP-MYM,?,11   (passengers:9  crew:2),6   (passengers:6  crew:0),0,"During the approach to P-31 oil rig, at an altitude of 500 ft, an alarm sounded for the left turbine after which there was a loud noise. Then the main rotor and right turbine lost rotation and the helicopter crashed in the sea."
"July 29, 2004",1030,"Ononge, Papua New Guinea",Airlines of PNG,?,Port Moresby - Ononge,de Havilland DHC-6 Twin Otter 300,P2-MBA,353,3   (passengers:0  crew:3),2   (passengers:0  crew:2),0,The cargo plane diverted to Yongai airport because of bad weather but collided with trees and crashed.The loadmaster was rescued a day later.
"August 13, 2004",0050,"Cincinnati, Ohio",Air Taroma,185,Memphis - Cincinnati,Convair CV-580,N586P,68,2   (passengers:0  crew:2),1   (passengers:0  crew:1),0,"While on approach at night,, the crew reported engine trouble. Shortly after the aircraft crashed on a golf course short of Runway 36R. Fuel starvation resulting from the captain's decision not to follow approved fuel crossfeed procedures. Contributing to the accident were the captain's inadequate preflight planning, his subsequent distraction during the flight, and contributing to the accident was the flightcrew's failure to monitor the fuel gauges and to recognize that the airplane's changing handling characteristics were caused by a fuel imbalance."
"August 21, 2004",1628,"Near Maracay, Venezuela",Military - Venezuelan Air Force,?,La Orchila Air Base - Maracay,Shorts 360,FAV-1652,SH3123,25   (passengers:22  crew:3),25   (passengers:22  crew:3),0,"Air traffic controllers lost contact with the plane as it was returning from the Caribbean island of La Orchila and descending through 9,500 ft. The plane crashed in a mountainous region of northeastern Venezuela in thunderstorms. The plane was carrying a mixture of military and civilian passengers."
"August 24, 2004",2259,"Near Rostov-on-Don, Russia",Sibir Airlines,1047,Moscow - Sochi,Tupolev 154B-2,RA-85556,82A-556,46   (passengers:38  crew:8),46   (passengers:38  crew:8),0,The plane crashed 19 minutes after taking off from Moscow. It crashed almost simultaneously with a Volga-Avia Express Tupolov134 which crashed at 22:56. Detonation of an exposive device aboard.
"August 24, 2004",2256,"Near Toula, Russia",Volga-Avia Express,1303,Moscow - Volograd,Tupolev 134A-3,RA-65080,60065,41   (passengers:34  crew:7),41   (passengers:34  crew:7),0,The plane crashed 26 minutes after taking off from Moscow. Witnesses stated they saw the plane explode in midair before crashing. It crashed almost simultaneously with a Sibir Tupolov154 which crashed at 22:59. Detonation of an exposive device aboard.
"August 27, 2004",1630,"Near Mc Grath, Alaska",Mavrik Aire Transport,?,Kenai - McGrath - Kotzebue,de Havilland DHC-3 Otter,N197TT,197,3   (passengers:2  crew:1),1   (passengers:1  crew:0),0,"Thirty minutes after departure from McGrath, the pilot encountered low visibility due to smoke and fog. After deciding to fly at a lower altitude, the aircraft struck trees and crashed into a forest. Rescue teams found the bodies and the survivors 2 days later. The pilot's inadequate in-flight planning/decision making, his continued VFR flight into instrument meteorological conditions, and his failure to maintain obstacle clearance. Factors contributing to the accident were low ceilings due to smoke, rain, and mist."
"September 09, 2004",0650,"Villahermosa, Mexico",Jett Paqueteria SA,?,Mexico City - Villahermosa,Rockwell CT-39A Sabreliner,XA-TFD,265-10,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,On final approach the cargo flight crashed in a wooded area 3 km from the runway and was destroyed.
"September 11, 2004",1110,"Off Mount Athos, Greece",Military - Greek Army,?,Athens - Mount Athos,CH-47D Chinook,?,?,17   (passengers:13  crew:4),17   (passengers:13  crew:4),0,"The helicopter crashed into the Aegean Sea, 5.5 nautical miles off Halkidiki peninsula.  Patriarch Petros VII of Alexandria , Egypt, spiritual leader of orthodox Christians throughout Africa, killed along with other clergy."
"September 29, 2004",1859,"Tortuguero lagoon, Puerto Rico",Air Flamence,?,Mayaguez - San Juan,Pilatus-Britten Norman BN-2A-27 Islander,N902GD,905,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,"The cargo plane hit a heavy rain shower before losing control and crashing into Toruuguero lagoon. The pilot's improper inflight planning which resulted in an inflight encounter with weather (low ceilings and thunderstorms), his loss of aircraft control, and an inflight collision with the ocean during uncontrolled descent."
"October 05, 2004",1237,"Kaduqli, Sudan",Sarit Airlines,?,El Obeid - Juba,Antonov AN-12,ST-SAF,00347606,4   (passengers:0  crew:4),4   (passengers:0  crew:4),0,The cargo plane reported an engine failure and tried to divert to the nearest airport but crashed and burned in a wooded area about 50 km from Kaduqli.
"October 14, 2004",0356,"Halifax, Nova Scotia, Canada",MK Airlines,1602,"Windsor Locks - Halifax - Zaragoza, Spain",Boeing 747-244B-SF,9G-MKJ,22170,7   (passengers:0  crew:7),7   (passengers:0  crew:7),0,"The cargo plane did not gain altitude and ran off the end of the runway and crashed into a forest. The aircraft's lower aft fuselage struck a berm supporting a localizer antenna, resulting in the tail separating from the aircraft, rendering the aircraft uncontrollable. The incorrect V speeds and thrust setting were too low to enable the aircraft to take off safely for the actual weight of the aircraft. The pilots of MKA1602 did not carry out the gross error check in accordance with the company's standard operating procedures (SOPs), and the incorrect take-off performance data were not detected. Crew fatigue."
"October 14, 2004",2215,"Jefferson City, Missouri",Pinnacle Airlines/Northwest Airlink,3701,Little Rock - Minneapolis,Canadair CRJ200LR RegionalJet,N8396A,10161,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"On a night repositioning flight, while en route, the stick shaker activated several times before the plane entered a aerodynamic stall. Almost simultaneously both engines stopped. The crew declared an emergency but the plane did not make the airport, crashed and broke up. PC:  The pilots' unprofessional behavior, deviation from standard operating procedures, and poor airmanship, which resulted in an in-flight emergency from which they were unable to recover, in part because of the pilots' inadequate training The pilots' failure to prepare for an emergency landing in a timely manner, including communicating with air traffic controllers immediately after the emergency about the loss of both engines and the availability of landing sites and the pilots' failure to achieve and maintain the target airspeed in the double engine failure checklist, which caused the engine cores to stop rotating and resulted in the core lock engine condition. Contributing to this accident was the engine core lock condition, which prevented at least one engine from being restarted, and the airplane flight manuals that did not communicate to pilots the importance of maintaining a minimum airspeed to keep the engine cores rotating."
"October 15, 2004",0746,"Near Medellin, Colombia",Aerovanguardia,?,Villavicencio - Medellin,Douglas DC-3C,HK-1503,34331,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"During descent in poor weather, the cargo plane struck a mountain near the airport."
"October 16, 2004",1500,"Coron Island, Philippines",Pacific Air,?,Coron Island - Manila,Pilatus Britten-Norman BN-2A-21 Islander,RP-C1325,593,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"A few minutes after takeoff, the cargo plane struck the side Tagbao mountain a few  kilometers from the airport."
"October 19, 2004",0745,"Near Kirksville, Missouri",Corporate Airlines (American Connection),5966,"St. Louis, MO - Kirkville, MO",Bae Jetstream 3201,N875JX,875,15   (passengers:13  crew:2),13   (passengers:11  crew:2),0,"The turboprop crashed 4 miles south of Kirksville while on approach to Kirksville Municipal Airport. The plane clipped tree tops before crashing on its belly into a wooded area. Data show the plane descending then climbing slightly in the last four seconds before impact. The plane lacked a modern terrain warning system which would have been required equipment the next year. The pilots' failure to follow established procedures and properly conduct a nonprecision instrument approach at night in instrument meteorological conditions, including their descent below the minimum descent altitude before required visual cues were available (which continued unmoderated until the airplane struck the trees) and their failure to adhere to the established division of duties between the flying and nonflying pilots. Contributing to the accident were the pilots' failure to make standard callouts and the current Federal Aviation Regulations that allow pilots to descend below the MDA into a region in which safe obstacle clearance is not assured based upon seeing the airport approach lights. The pilots' failure to establish and maintain a professional demeanor during the flight and their fatigue likely contributed to their degraded performance."
"October 24, 2004",0030,"San Diego, California",Med Flight Air Ambulance - Private,?,"San Diego, CA - Albuquerque, NM",Learjet 35A,N30DK,35A-345,5   (passengers:4  crew:1),5   (passengers:4  crew:1),0,"Two minutes after taking off, the air ambulance crashed into Otay peak,  in an isolated area of mountains, 8 miles east of Brown Field Municipal Airport. Dark night visual conditions prevailed. The controller's Minimum Safe Altitude Warning System issued and alert during the last two radar returns. The air traffic controller failed to alert the crew to altitude warnings as the plane was on track to fly into a mountain. The controller identified the airplane on the radar screen and instructed crew members to expect clearance above 5,000 feet, but then issued a heading that resulted in a flight track directly into the mountains. The mountain is at 3,556 feet altitude. Also, the flight crew did not follow the recommended departure procedures for taking off at night and in mountainous terrain. Failure of the flightcrew to maintain terrain clearance during a VFR departure, which resulted in controlled flight into terrain, and the air traffic controller's issuance of a clearance that transferred the responsibility for terrain clearance from the fllightcrew to the controller. The controller's failure to provide terrain clearance instructions to the flightcrew, and failure to advise the flightcrew of minimum safe altitude warning alerts. Contributing to the accident was the pilots' fatigue which likely contributed to their degraded decision making."
"October 24, 2004",1630,"Martinsville, Virginia",Private - Hendrick Motorsports Inc.,?,"Concord, NC - Martinsville, VA",Beech 200 Super King Air,N501RH,BB-805,10   (passengers:8  crew:2),10   (passengers:8  crew:2),0,"The plane struck a steep incline in the Bull Mountain area seven miles from the Blue Ridge Regional Airport in heavy fog. Wreckage was confined to an area of approximately 200 ft. long. Killed in the crash were members of the Hendrick Motorsports racing team including the son, brother and two nieces of owner Rick Hendrick. Failure of the crew to properly execute the published instrument approach procedure. A contributing cause was the crew's failure to use all navigational aids to confirm and monitor their position during the approach."
"November 18, 2004",1302,"Caracas, Venezuela",Venezolana,213,El Vigia - Caracas,BAe 3101 Jetstream 31,YV-1083C,762,21   (passengers:19  crew:2),3   (passengers:3  crew:0),0,"The aircraft was arriving on runway 09 at Simon Bolivar Airport when it departed the right side of the runway and cashed into the airport fire house. Weather at the time of the accident was poor, with low ceiling and torrential rain."
"November 21, 2004",0820,"Baotou, Inner Mongolia, China",China Eastern Airlines,?,Baotou - Shanghai,Bombardier CRJ200,B-3072,7697,53   (passengers:47  crew:6),53   (passengers:47  crew:6),0,"The aircraft crashed into a frozen lake in Nanhai Park, 10 seconds after taking off. Ice pollution of the wings of the aircraft led to the accident. Failure to deice the plane."
"November 22, 2004",0615,"Houston, Texas",Business Jet Services,?,Dallas - Houston,Grumman Gulfstream G3,N85VT,449,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"While on final approach, the aircraft struck a light pole located 1.5 mile short of Runway 04 in thick fog and crashed in a nearby field. The flight crew's failure to adequately monitor and cross check the flight instruments during the approach. Contributing to the accident was the flight crew's failure to select the instrument landing system frequency in a timely manner and to adhere to approved company approach procedures, including the stabilized approach criteria."
"November 27, 2004",0820,"Near Bagram, Afghanstan",Presidental Airways Inc. - Air Taxi,?,"Bagram - Farah, Afghanstan",CASA 212-CC,N960BW,231,6   (passengers:3  crew:3),6   (passengers:3  crew:3),0,"Crashed into a mountain 80 miles west of Bagram while en route. The wreckage site was located a the 14,000 ft. level of a 16,739 ft. mountain. The crew deliberately avoided the standard route and took a joy ride in another direction, eventually becoming trapped in a canyon and slamming into a mountainside."
"November 28, 2004",0955,"Montrose, Colorado",Glow Air/Air Castle - Charter,73,"Montrose, CO - South Bend, IN",Canadair CL-601-2A12 Challenger,N873G,3009,6   (passengers:3  crew:3),3   (passengers:1  crew:2),0,"While attempting to take off from R31, the aircraft skidded sideways off the runway and went through a perimeter fence, ripping the cockpit from the fuselage and bursting into flames. There was light snow falling with fog and reduced visibility at the time of the accident.  Also, the pilot chose to take off from a 7,500 ft. runway rather than wait for the 10,000 ft. runway to be plowed. The youngest son of NBC sports chairman Dick Ebersol and actress Susan Saint James killed. St. James had just exited the accident vehicle before it took off. The flightcrew's failure to ensure that the airplane's wings were free of ice or snow contamination that accumulated while the airplane was on the ground, which resulted in an attempted takeoff with upper wing contamination that induced the a subsequent stall and collision with the ground. A factor contributing to the accident was the pilots' lack of experience flying during winter weather conditions."
"November 30, 2004",1814,"Solo, Indonesia",Lion Air,583,"Jakarta, Indonesia - Solo, Indonesia",McDonnell-Douglas MD-82,PK-LMN,49189/1173,163   (passengers:156  crew:7),25   (passengers:23  crew:2),0,"While attempting to land, the plane overran the runway and crashed through the airport barrier fence, into a rice field, broke in two and  came to rest at a cemetery, 300 meters beyond the runway. Bad weather and a malfunctioning spoiler may have caused the crash."
"December 10, 2004",?,"El Junquito, Venezuela",Guardia Nacional de Venezuela,?,Puerto Ayacucho - La Carlota,PZL-Mielec M28,GN-97121,AJE001-15,16   (passengers:13  crew:3),16   (passengers:13  crew:3),0,Crashed while en route in mountainous terrain.
"December 11, 2004",?,"Near Jeddah, Saudi Arabia",Airline Transport,?,Baku - Kabul,Ilyushin II-76TD,ER-IBW,0033448390,7   (passengers:0  crew:7),1   (passengers:0  crew:1),0,A forward emergency exit opened in flight causing one of the crew members to be sucked out. An emergency landing was made in Jeddah.
"December 11, 2004",05:30,"Uberaba, Brazil",NHR Táxi-Aéreo,?,Sao Paulo - Uberaba,Embraer EMB-110 Bandeirante,PT-WAK,110071,2   (passengers:0  crew:2),2   (passengers:0  crew:2),1,"The crew was performing a mail flight under Total Linhas Aéreas from Sao Paulo-Guarulhos airport to Uberaba. While on final approach at night, the cargo plane crashed into houses located short of runway and burned."
