Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"March 17, 2000",0930,"Near Kuna Yala, Panama",Aeroperlas,?,Panama City - Puerto Obaldia,de Havilland Canada DHC-6 Twin Otter 300,HP-1267APP,624,10   (passengers:8  crew:2),10   (passengers:8  crew:2),0,"Crashed into a jungle mountainside 15 miles short of its destination while en route. The wreckage was found at the 2,500 ft. level of a 2,790 ft. mountain.  Weather was poor at the time."
"March 17, 2000",1231,"Ennadai Lake, Canada",Points North Air Services,?,"Points North Landing, SK - Ennadai Lake",Douglas C-47A-5-DK,C-FNTF,12344,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"After lifting off the cargo plane entered a steep, nose-up attitude, banked to the left, and crashed. The pilot lost control of the aircraft while conducting a go-around from a aborted landing on the ice strip.  The aircraft's center of gravity on the accident flight was beyond the aft C of G limit. The crew did not recalculate the aircraft's weight and balance for the second flight. Leaks in the heater shroud allowed carbon monoxide gas to contaminate cockpit and cabin air."
"March 22, 2000",1745,"Herreira, Spain",Military - Ejército del Aire,?,Sevilla - Herreira,CASA 212-DE Aviocar 200,TM-12D-73,314,7   (passengers:0  crew:7),7   (passengers:0  crew:7),0,Crashed while attempting to land in poor weather.
"March 24, 2000",1804,"Kadirana, Sri Lanka",Sky Cabs,?,Bangkok - Colombo,Antonov AN-12 (freighter),RA-11302,8346004,8   (passengers:0  crew:8),6   (passengers:0  crew:6),2,"The pilot -in-command made two requests to land because he was low on fuel. While attempting to land, he ran out of fuel and crashed short of the runway. The Cargo plane broke into four parts and crashed into houses."
"March 25, 2000",?,"Huambo, Angola",Uralex,?,Huambo - Luanda,Antonov AN-32,D2-MAJ,ZZX3201,33   (passengers:29  crew:4),3   (passengers:3  crew:0),0,"The aircraft, leased from a Ukrainian company, overran they runway and crashed into a ditch after an aborted takeoff. Brake failure as the pilot attempted to avoid a hole in the runway."
"March 30, 2000",?,"Near Anuradhapura, Sri Lanka",Military - Sri Lankan Air Force,?,Jaffna/Palaly AFB - Anuradhapura AFB,Antonov An-26,UR-79170,13410,40   (passengers:36  crew:4),40   (passengers:36  crew:4),0,The crew reported engine trouble 10 minutes before it crashed while en route. Members of the Liberation Tigers confessed to firing missiles at the plane.
"April 05, 2000",0930,"Marianna, Florida",Bankair,?,Opa-Locka - Marianna,Learjet 35A,N86BE,35-194,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"While on finals the training flight pitched up, the right wing dropped, and the airplane struck trees, struck wires, caught fire on a road. The pilot's failure to maintain control of the airplane while on final approach resulting in the airplane striking trees. Factors in this accident were: improper planning of the approach, and not obtaining the proper alignment with the runway."
"April 19, 2000",0702,"Samal Island, Philippines",Air Philippines,541,Manila - Davao,Boeing B-737-2H4,RP-C3010,21447/508,131   (passengers:124  crew:7),131   (passengers:124  crew:7),0,"The aircraft circled Davao airport in an attempt to land but crashed onto a coconut plantation on the mountainous Samal Island. The plane aborted a previous landing attempt because another plane was on the runway. Weather and visibility were good in the area but the landing attempt may have been hampered by low-lying clouds. The last message from the crew was that they were 7 miles from the airport on final approach. Nothing more was heard from the plane. The aircraft disintegrated upon impact near Mt. Kalangan. The elevation of the accident site was about 500 feet above sea level but the plane should have been at a altitude of 1,500 feet."
"April 19, 2000",?,"Pepa ,Congo",Military - Centrafricain Airlines,?,"Pepa, Congo - Kigali, Rwanda",Antonov AN-8,TL-ACM,9340706,24   (passengers:20  crew:4),24   (passengers:20  crew:4),0,"The military flight crashed after losing its engines after striking birds,unable to return to land."
"April 29, 2000",?,"Bapi, Papua New Guinea",North Coast Aviation,?,?,Britten-Norman BN-2A-20 Islander,P2-ISA,703,4   (passengers:1  crew:3),4   (passengers:1  crew:3),0,"While taking off the plane struck trees at the end of the runway, crashed and burned."
"May 02, 2000",1439,"Lyon Satolas, France",Northern Executive Aviation,4B,?,Learjet 35A,G-MURI,35-646,5   (passengers:3  crew:2),2   (passengers:0  crew:2),0,"During a landing attempt the crew shut down No. 1 engine and declared an emergency. The plane was told to divert to Lyon Satolas. Power was applied to the remaining engine and the plane banked to the left causing the wing to touch the ground, crash and catch fire. Loss of yaw and roll control which appears to be due to the failure to monitor flight symmetry at the time of the thrust increase on the right engine."
"May 03, 2000",?,"Kurupung, Guyana",Trans Guyana Airways,?,?,Britten-Norman BN-2A-9 Islander,8R-GAC,694,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,The cargo plane crashed into a cloud covered mountain.
"May 10, 2000",2030,"Kaunakakai, Hawaii",Price Aircraft Company,?,Kahului - Hoolehua,Rockwell Sabreliner 65,N241H,465-5,6   (passengers:4  crew:2),6   (passengers:4  crew:2),0,While on approach the charter flight hit the ridge of a mountain. Inadequate crew coordination led to the captain's decision to discontinue the instrument approach procedure and initiate a maneuvering descent solely by visual references at night in an area of mountainous terrain. The crew failed to review the instrument approach procedure and the copilot failed to provide accurate information regarding terrain clearance and let down procedures during the instrument approach.
"May 17, 2000",0947,"Moanda, Gabon",Avirex,?,Libreville - Moanda,Beechcraft 1900C-1,TR-LFK,UC-133,10   (passengers:8  crew:2),3   (passengers:2  crew:1),0,The charter flight crashed while on approach in fog and mist.
"May 21, 2000",1128,"Near Wilkes-Barre, Pennsylvania",Executive Airlines,Charter,Atlantic City - Wilkes-Barre,BAe Jetstream 3101-31,N16EJ,834,19   (passengers:17  crew:2),19   (passengers:17  crew:2),0,"The plane crashed into a heavily wood area  as it was making a second approach to Wilkes-Barre/Scranton International Airport. Visibility was poor in wind, low clouds and light rain.  While attempting the second approach, the pilot reported both engines had quit but restarted one of them before the plane crashed. Investigation revealed indications of rotation on the left engine at the time of impact but the power level was not known. The right engine and propellers exhibited little or no rotation at the time of impact. Failure of the crew to ensure an adequate supply of fuel for the flight, which led to the stoppage of the right engine due to fuel exhaustion and the intermittent stoppage of the left engine.  Failure of the crew to monitor the plane's fuel state and the flightcrews failure to maintain directional control after the initial stoppage."
"May 25, 2000",?,"Near Manila, Philippines",Philippine Air Lines,812,Davao - Manila,Airbus A.330-301,F-OHZN,?,298   (passengers:284  crew:14),1   (passengers:1  crew:0),0,"A hijacker robbed passengers, jumped out of the plane with a homemade parachute and was killed in the jump."
"May 31, 2000",1905,"Off Whyalla, Australia",Whyalla Airlines,904,Adelaide - Whyalla,Piper PA-31-350 Navajo,VH-MZK,31-8152180,8   (passengers:1  crew:7),8   (passengers:1  crew:7),0,"En route and descending at Whyalla,  at 6,000 ft., the pilot transmitted a MAYDAY, reporting that both engines of the aircraft had failed, that there were eight persons on board and that he was going to have to ditch the aircraft, but was trying to reach Whyalla. Three minutes later he reported his position 15 nm off the coast of Whyalla. No further transmissions were heard from the plane and the wreckage was found in Spencer Gulf the next morning. Malfunction of both engines due to the failure of components of the engines. A fractured connecting rod in the left engine led the pilot to increase the power setting in the right engine, leading to the No. 6 piston being holed in the right engine."
"June 05, 2000",1135,"Accra, Ghana",Ghana Airlink,200,Tamale - Accra,Fokker F-27 Friendship 600,G-524,10535,52   (passengers:48  crew:4),7   (passengers:7  crew:0),0,"The plane made a hard landing, short of the runway and broke in two during a heavy rainstorm."
"June 22, 2000",0116,"Shitai, China",Wuhan Airlines,343,Enshi - Wuhan,Xian Yunshuji Y-7-100C,B-3479,06708,44   (passengers:40  crew:4),44   (passengers:40  crew:4),7,"The plane was attempting to land at Whuan's Wanjiatun Airport in thunderstorms and heavy rain when it was struck by lightning causing it to explode and crash. Half of the plane crashed into a farmhouse and the other half crashed near a dike on the Hanjiang River near the village of Shitai, 15 miles from Wuhan. Seven people aboard a boat on the southern bank of the river were killed when they were swept into the river by the impact of the crash."
"June 23, 2000",1141,"Boca Raton, Florida",Universal Jet Aviation,?,Boca Raton - Fort Pierce,Learjet 55,N220JC,55-050,3   (passengers:1  crew:2),3   (passengers:1  crew:2),0,Shortly after takeoff the aircraft impacted another plane and crashed to the ground. The failure of the pilot's of both airplanes to maintain a visual lookout while climbing and maneuvering resulting in an in-flight collision and subsequent collision with residences and terrain.
"June 27, 2000",?,"Off Shimano, Japan",Military - Japanese Air Self-Defence Force,?,Training,Kawasaki C-1A,88-1027,8027,5   (passengers:0  crew:5),5   (passengers:0  crew:5),0,Crashed into the sea during a test flight.
"July 02, 2000",1050,"Off Cagayancillo, Philippines",Military - Philippine Air Force,?,Cagayancillo - Puerto Princesa,GAF Nomad N-22C,N286,86,15   (passengers:11  crew:4),14   (passengers:10  crew:4),0,"Engine problems forced the pilot to return to the airport. However, he overshot the runway and crashed into the sea. One passenger was rescued by fishermen. Major General Santiago Madrid, chief of the southwestern military command, killed."
"July 08, 2000",1950,"Near Villahermosa, Mexico",Aerocaribe,7831,Tuxtla Gutierrez - Villahermosa,British Aerospace  BAe Jetstream 32EP,N912FJ,912,19   (passengers:17  crew:2),19   (passengers:17  crew:2),0,"The plane crashed into a heavily forested area 42 miles southeast of Villahermosa. There was fog and rain in the area  at the time.  Flying VFR, deviation to avoid weather resulted in spatial disorientation of the crew which led to descending below a safe flying altitude to clear high ground."
"July 09, 2000",0837,"Villavicencio, Colombia",CORAL Colombia,?,Villavicencio - Mitu,Curtiss C-46A-60-CS,HK-851P,383,19   (passengers:15  crew:4),13   (passengers:9  crew:4),0,"The cargo plane had 19 people aboard when it crashed into a farm after losing the No. 2 engine, two minutes after taking off from Villavicencio."
"July 13, 2000",0034,"Raleigh, North Carolina",Win Win Aviation,?,"Hinckley, IL - Louisburg, NC",de Havilland Canada DHC-6 Twin Otter 200,N201RH,163,3   (passengers:2  crew:1),1   (passengers:0  crew:1),0,"The plane, on a positioning flight crashed into rugged woods during an approach to land. The pilot's continued VFR flight into IMC conditions, by failing to maintain altitude, and descending from VFR conditions into IMC, which resulted in him subsequently impacting with trees. Factors in this accident were: reduced visibility due to dark night and fog. An additional factor was the pilot was not certified for instrument flight."
"July 17, 2000",0734,"Patna, India",Indian Airlines/Alliance Airlines,7412,Calcutta - Patna - Lucknow - New Delhi,Boeing B-737-2A8 Advanced,VT-EGD,22280/671,58   (passengers:52  crew:6),55   (passengers:49  crew:6),5,"While attempting to land at Patna, the aircraft was too high and the crew attempted a go-around. During the second landing attempt, the aircraft was again high, veered to left and lost altitude until it crashed into houses in the Gardanibagh district and burst into flames. The cause of the accident was loss of control of the aircraft due to crew error. The crew did not followed the correct approach procedure, which resulted in the aircraft being high on approach. The crew then initiated a ""go-around procedure"" instead of an ""approach to stall recovery procedure"" resulting in an actual stall of the aircraft, loss of control and subsequent impact with the ground."
"July 19, 2000",0030,"Linneus, Maine",Airwave Transport,9807,Moncton - Montreal,Grumman G-159 Gulfstream I,C-GNAK,154,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"After declaring an emergency the cargo plane crew requested the nearest airport. The aircraft soon after descended out of control and crashed on the eastern side of the Meduxnekeag River. The pilot-in-command's failure to maintain minimum control airspeed, which resulted in a loss of control. Factors in this accident were clouds, and a loss of engine power for undetermined reasons, while in cruise flight above the airplane's single engine service ceiling."
"July 20, 2000",1312,"Nassau, Bahamas",Allied Air Freight,?,Nassau - Freeport,Douglas C-47A-10-DK,N54AA,12475,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,The cargo plane lost an engine on takeoff lost altitude and crashed 2 miles east of the airport.
"July 21, 2000",1020,"Maui, Hawaii",Blue Hawaiian Helicopters,?,Sight seeing,Aerospatiale AS355-F1,N510TG,5168,7   (passengers:6  crew:1),7   (passengers:6  crew:1),0,"The helicopter, on a sightseeing tour, crashed into mountains on the western slopes of Maui at an elevation of 2,850 feet inclement weather."
"July 25, 2000",1644,"Gonesse, France",Air France,4590,Paris - New York City,Aerospatiale BAe Concorde 101,F-BTSC,203,109   (passengers:100  crew:9),109   (passengers:100  crew:9),4,"The aircraft struggled to gain altitude after taking off from Charles de Gaulle airport. The pilot reported the No. 2 engine failed and struggled to steer towards Le Bourget airfield as smoke and fire trailed the jet's left wing.   The plane was unable to gain altitude, went nose high, stalled and crashed into a small hotel complex.  A metal strip left on the runway by another plane gashed one of the Concorde's tires which blew out sending a piece of rubber into the underside of the wing which sent a shockwave which ruptured a seam in the fuel tank. An electrical severed by another piece of rubber sparked which ignited leaking fuel ignited and started an uncontrollable fire. Power was lost to the No. 1 and No. 2 engines which led to loss of control of the aircraft and subsequent crash. Investigation revealed the metal strip was probably a thrust reverser part from Continental Airlines DC-10-30 , registered N13067 which departed Paris as Flight 055 to Newark. This is the first crash of a Concorde in aviation history. The French government convicted Continental and a Continental mechanic of a crime but an appeals court reversed the decision."
"July 26, 2000",0600,"Mafraq, Jordan",Military - Royal Jordanian Air Force,?,?,Lockheed C-130H Hercules,348,4073,13   (passengers:?  crew:?),13   (passengers:?  crew:?),0,Crashed on a training flight.
"July 27, 2000",1031,"Jodhura, Nepal",Royal Nepal Airlines,?,Bajhang - Dhangadhi,de Havilland Canada DHC-6 Twin Otter 300,9N-ABP,654,25   (passengers:22  crew:3),25   (passengers:22  crew:3),0,"The aircraft crashed into the Churia mountain range at 4,300 ft., 20 minutes into a 30 minute flight to Dhangadhi in rain and fog."
"August 02, 2000",0845,"Cubatao, Brazil",Air taxi - Lider Air Taxi,?,Cubatao - Navegantes,Sikorsky S-76,PT-HRD,?,6   (passengers:5  crew:1),6   (passengers:5  crew:1),0,"The helicopter exploded and crashed from a height of 1,000 ft."
"August 06, 2000",1555,"Puerto Montt, Chile",Military - Fuerza Aérea de Chile,-,Santiago - Coihaique,Casa 212-AB10 Aviocar,230,AB10-454,14   (passengers:10  crew:4),14   (passengers:10  crew:4),0,The aircraft crashed into a volcano after the pilot reported he was diverting to Puerto Montt because of ice formation on the wings. The wreckage was found 15 days later.
"August 09, 2000",0800,"Burlington Township, New Jersey",Patuxent Airways / Private,?,"Lakehurst, NY - Patuxent River, MD",Piper Navajo PA-31/ Piper Seminole PA-44,N27944 / N2225G,7952056/79951271,11   (passengers:8  crew:3),11   (passengers:8  crew:3),0,"The two aircraft collided over a central New Jersey subdivision, scattering debris over a wide area. The Navajo had taken off from Lakehurst Naval Air Station and the Seminole from Northeast Philadelphia Airport.  The Navajo crashed into a two-story house while the Seminole fell into a soybean field. Two pilots and seven passenger were killed on the Navajo as were a pilot instructor and his student on the Seminole. Failure of the pilots of the two airplanes to see and avoid each other and maintain proper airspace separation during visual flight rules."
"August 12, 2000",?,"Near Tshikapa, Congo",Staer Air,?,Kinshasa - Tshikapa,Antonov AN-26B,9Q-CJI,6004,27   (passengers:21  crew:6),27   (passengers:21  crew:6),0,The plane was approaching Tshikapa and the pilot informed the tower that it was having difficulties with its landing gear. The tower told the pilot to do a low fly-by for an evaluation and then make an emergency landing but the pilot refused and attempted to return to Kinshasa. The plane crashed 40 miles north of Tshikapa.
"August 23, 2000",1930,"Off Manama, Bahrain",Gulf Air,072,Cairo - Manama,Airbus A320-212,A4O-EK,0481,143   (passengers:135  crew:8),143   (passengers:135  crew:8),0,"The aircraft crashed into the Persian Gulf and exploded in flames while attempting to land at Bahrain International Airport. The crew decided to perform a missed approach after it was determined the aircraft was coming in too high and fast. Instructions were given for a 180 degree turn and climb to 2,500 feet. While performing the missed approach the plane suddenly descended rapidly from an altitude of 1,000 feet and crashed into the shallow waters of the gulf approximately 1 mile from the airport. The accident was a result of a fatal combination of factors, including the captain's failure to comply with standard operating procedures and the copilot's actions in not drawing the captain's attention to the deviations of the aircraft from the standard flight parameters. The captain may have suffered a ""spatial disorientation"" to ground warning systems, which could have made him falsely perceive the aircraft was pitching up. He responded by making a nose down input, resulting in the aircraft starting to descend, when aircraft warning systems were saying he should increase altitude."
"September 02, 2000",?,"Mount Montezuma, Colombia",Military - Fuerza Aérea Colombiana,?,?,Douglas C-47,FAC1659,32984,7   (passengers:0  crew:7),7   (passengers:0  crew:7),0,Flew into Mt. Montezuma.
"September 04, 2000",1510,"Near Burketown, Australia",Charter - Central Air,?,Perth - ?,Beechcraft SKA 200,VH-SKC,BB-47,8   (passengers:7  crew:1),8   (passengers:7  crew:1),0,"Shortly after departing Perth and after the aircraft had climbed through its assigned altitude, the pilot’s speech became significantly impaired and he appeared unable to respond to ATS instructions. Open microphone transmissions over the next 8-minutes revealed the progressive deterioration of the pilot towards unconsciousness and the absence of any sounds of passenger activity in the aircraft. No human response of any kind was detected for the remainder of the flight. Five hours after taking off from Perth, the aircraft impacted the ground 65 km ESE of Burketown, Queensland, and was destroyed. Incapacitation of the pilot and passengers a result of hypobaric hypoxia due to the aircraft being fully or partially unpressurised and their not receiving supplemental oxygen. The investigation could not determine the reason for the aircraft being unpressurised, or why the pilot and passengers did not receive supplemental oxygen."
"September 16, 2000",0925,"Kumarapura, Sri Lanka",Military - Sri Lanka Air Force,?,Colombo - Kalmunai,Mil Mi-17,?,?,14   (passengers:12  crew:2),14   (passengers:12  crew:2),0,"The Air Force helicopter was on a domestic flight when it cashed into mountainous terrain 75 km from Colombo. The helicopter’s pilot had contacted air traffic controllers saying he had problems with visibility and was lowering his altitude. Sri Lanka, Muslim Congress leader M. H. M. Ashraff, 52, along with members of his entourage were killed."
"October 06, 2000",1655,"Reynosa, Mexico",Aeromexico,250,Mexico City - Reynosa - Matamoros,McDonnell Douglas DC-9-31,N936ML,47501/571,88   (passengers:83  crew:5),0   (passengers:0  crew:0),4,"The aircraft overshot the runway near Reynosa, Mexico and crashed into vehicles and houses coming to rest in a canal. The accident happened during a heavy rainstorm. The lights at the airport were out due to the storm and contact with the tower was lost. No passengers were killed aboard the aircraft but four people were killed on the ground."
"October 08, 2000",1520,"Port Radium, Northwest Territories, Canada",Summit Air Charters,?,Kuglluktuk - Yellowknife,Shorts SC.7 Skyvan 3-100,C-FSDZ,SH-1953,3   (passengers:1  crew:2),3   (passengers:1  crew:2),0,"The chartered cargo plane hit tree tops and discintegrated while attempting to land. Although the pilot and the aircraft were certified for instrument flight, the pilot apparently continued to fly in accordance with visual flight rules after encountering marginal weather conditions and reduced visibility. For undetermined reasons, the pilot descended below the elevation of the terrain surrounding the airstrip, resulting in a controlled-flight-into-terrain accident."
"October 10, 2000",1452,"Wichita, Kansas",Bombardier Aerospace,?,Test flight,Canadair CL-600-2B16 Challenger 604,C-FTBZ,5991,3   (passengers:0  crew:3),2   (passengers:0  crew:2),0,"The cause of this accident was the pilot's excessive takeoff rotation, during an aft center of gravity takeoff, a rearward migration of fuel during acceleration and takeoff and consequent shift in the airplane's aft c.g. to aft of the aft c.g. limit, which caused the airplane to stall at an altitude too low for recovery. Contributing to the accident were Bombardier's inadequate flight planning procedures for the Challenger flight test program and the lack of direct, on-site operational oversight by Transport Canada and the Federal Aviation Administration."
"October 16, 2000",1733,"Hillsboro, Missouri",Private,?,St. Louis - New Madrid,Cessna 335,N8354N,335-0064,3   (passengers:2  crew:1),3   (passengers:2  crew:1),0,"The twin engine Cessna crashed into a densely wooded area, 30 miles south of St. Louis, 25 minutes after taking off from Parks Airport. The plane was flying in rain and fog when the pilot reported he was at 6,500 feet and having problems with the artificial horizon. Radar contact was soon lost with the aircraft.  Witnesses reported hearing a plane in a dive followed by an explosion.  Wreckage was scattered over a wide area.  Mel Carnahan, 66, Governor of Missouri was killed in the accident along with a campaign aide and his son, Roger, who was piloting the plane."
"October 19, 2000",1212,"Near Sam Neua, Laos",Lao Aviation,703,Vientiane - Sam Neua,Harbin Yunshuji Y-12-II,RDPL-34130,86,17   (passengers:15  crew:2),8   (passengers:8  crew:0),0,"The aircraft crashed into a mountain at 4,800 ft., in poor weather, while making an apporach to Sam Neua."
"October 25, 2000",1815,"Near Batumi, Republic of Georgia",Military - Russian Air Force,?,Moscow - Batumi,Ilyushin IL-18D,RA-74295,187010602,86   (passengers:75  crew:11),86   (passengers:75  crew:11),0,"Communications were lost with the aircraft as it approached Mt. Tirina at 4,250 feet, preparing to land at Batumi. The aircraft was seen rapidly descending into mountainous terrain. A large explosion followed as the plane crashed somewhere between the towns of  Batumi and Kabuleti in heavy rain. Navigation error made by the crew in the final stage of the landing approach. Error by the Batumi ATC who failed to locate the plane and conform it to the crew. Erroneous data shown by ground radio-technical facilities at Batumi airport."
"October 31, 2000",2317,"Taipei, Taiwan",Singapore Airlines,006,Taipei - Los Angeles,Boeing B-747-412,9V-SPK,28023/1099,179   (passengers:159  crew:20),83   (passengers:79  crew:4),0,"Weather conditions at the time were extremely poor due to typhoon Xiang Sane. A NOTAM issued on Aug 31, 2000 indicated that Runway 05R was closed due to construction between Sep 13 and Nov 22. After reaching the end of Taxiway NP, the plane turned onto Taxiway N1 and then made a 180-degree turn onto Runway 05R and began its takeoff roll. Approximately 3.5 seconds after reaching V1, the aircraft hit construction equipment on the runway, crashed back to the ground, broke up and burst into flames. The pilot attempted to take off from a closed runway. The following factors contributed to the accident. Of three lights used to guide the aircraft onto the correct runway, one was not working and another dim. The airport lacked ""guard lights"" used to help pilots navigate from the taxiway to the correct runway during times of poor visibility. International regulations require that a large white X be placed on the tarmac at the entrance to a closed runway, but there was none at the entrance of runway 5R. Whether there should have been, in this case, however, is itself a contentious matter as the runway remained open for taxiing."
"October 31, 2000",1127,"Near Monaquimbundo, Angola",Aca-Ancargo,?,Saurimo - Luanda,Antonov AN-26,D2-FDI,27312009,44   (passengers:39  crew:5),44   (passengers:39  crew:5),0,The aircraft exploded in midair 20 minutes after taking off from Saurimo. UNITA rebels claimed they shot down the plane.
"November 07, 2000",?,"Luabo, Democratic Republic Congo",Malu Aviation,?,?,Antonov 32B,ER-AFA,3406,11   (passengers:5  crew:6),2   (passengers:1  crew:1),0,"Due to a blown tire on takeoff the pilot aborted the takeoff, overran the runway, came to rest in a cemetery and caught fire."
