Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"May 24, 2007",1745,"Near Pampa Hermosa, Peru",Military - Peruvian Air Force,?,Iquitos - Pucallpa,de Havilland Canada DHC-6 Twin Otter 300,FAP-303,483,20   (passengers:17  crew:3),13   (passengers:10  crew:3),0,Crashed into dense jungle shortly after taking off from Pampa Hermosa. The plane hit a hill and split in two.
"June 03, 2007",2030,"Freetown, Sierra Leone",Paramount Airlilnes,?,Shuttle,Mi-8,?,?,22   (passengers:20  crew:2),21   (passengers:20  crew:1),0,The helicopter crashed and burned on the airport runway while attempting to land. It was shuttling passengers between Sierra Leone's coastal capital of Freetown and Lungi Airport.
"June 04, 2007",1604,"Near Milwaukee, Wisconson",University of Michigan Health System,?,"Milwaukee, WI - Detroit, MI",Cessna 550 Citation II,N550BP,550-0246,6   (passengers:4  crew:2),6   (passengers:4  crew:2),0,"The pilot issued a distress signal within five minutes of taking off from General Mitchell International Airport in Milwaukee, requesting an emergency return to the airport. The plane then crashed into Lake Michigan two miles off shore. The plane was carrying an organ transplant team. The pilot reported to ATC he had runaway trim prior to the accident. The pilot's mismanagement of an abnormal flight control situation through improper actions including lack of crew coordination and failing to control airspeed and to prioritize control of the airplane. The event was controllable if the captain had not allowed the airspeed and resulting control forces to increase while he tried to troubleshoot the problem. By allowing their airplane's speed to increase while engaging in poorly coordinated troubleshooting efforts, the pilots allowed and abnormal situation to escalate to an emergency."
"June 13, 2007",?,"Selenge province, Mongolia",Mongolian Defense Ministry,?,?,Mi-8,?,?,22   (passengers:19  crew:3),15   (passengers:12  crew:3),0,"While en route to a forest fire, the helicopter crashed into dense forest on a mountain at an altitude of 6,100 feet."
"June 21, 2007",?,"Near Kamina, Congo",Karibu Airways,?,Kamina - Lubumbashi,Let 410UVP,9Q-CEU,841217,25   (passengers:22  crew:3),1   (passengers:1  crew:0),0,The plane crashed shortly after taking off into a swamp coming to rest upside down. A parliment member of the Democratic Republic of Congo was killed.
"June 25, 2007",1040,"Near Sihanoukville, Cambodia",PMT Air,241,Siem Reap - Sihanoukville,Antonov AN-24V,XU-U4A,99901908,22   (passengers:16  crew:6),22   (passengers:16  crew:6),0,"The aircraft crashed into Phnom Damrey Mountain at an elevation of 1,640 feet, about 5 minutes from its destination of Sihanoukville."
"June 28, 2007",1340,"M'Banza Congo, Angola",TAAG Angola Airlines,?,Luanda - M'Banza,Boeing 737-2M2,D2-TBP,23220/1084,78   (passengers:69  crew:9),5   (passengers:4  crew:1),0,"The crew undershot the runway and blew two tires on landing, causing the landing gear to collapse and one wing to dip and touch the runway. The plane then veered out of control, overran the runway and crashed into cars and a building."
"July 05, 2007",0930,"Culiacan, Mexico",Jett Paqueteria SA,?,?,North American CT-39A Sabreline,XA-TFL,265-48,3   (passengers:0  crew:3),3   (passengers:0  crew:3),6,"The small cargo jet blew a tire and failed to take off, barreling onto the Culiacán-Navolato highway and crashing into cars, coming to a stop after hitting a building."
"July 08, 2007",1300,"Muncho Lake, British Columbia, Canada",Liard Air,?,Muncho Lake - Vancouver,de Havilland DHC-6 Twim Otter 100,C-FAWC,108,5   (passengers:3  crew:2),1   (passengers:1  crew:0),0,The twin engine plane crashed shortly after taking off from a gravel airstrip at Muncho Lake. One passenger was killed.
"July 17, 2007",1852,"Sao Paulo, Brazil",TAM (Brazil),3054,Porto Alegre - Sao Paulo,Airbus A-320-233,PR-MBK,789,187   (passengers:181  crew:6),187   (passengers:181  crew:6),12,"The jet airliner crashed while attempting to land in heavy rain at Congonhas airport. The plane skidded off the end of the runway across a major roadway and struck a gas station and building, bursting into flames.  The right engine had a malfunctioning reverser. In this situation, the correct procedure was for the pilot to retard both throttles to idle and then advance both throttles to reverse, as if he had no problem with the reversers. The former procedure, which was changed by Airbus, was to take both throttles to idle, and then advance just the throttle corresponding to the engine with the operating reverser. It was changed by Airbus because there had been several incidents where the pilot forgot to bring both throttles back to idle, leaving one engine reversed and the other thrusting forward. The downside to this change was it would lengthen the stopping distance. The pilot was so concerned about the short and slippery runway that he chose to switch to the old procedure and got it wrong. A contributing factor was the heavy rain and wind and the fact that the newly resurfaced runway had not had grooves installed yet."
"July 23, 2007",1300,"Near Shinile, Ethiopia",Djibouti Airlines,?,Dire Dawa - Djibouti,Antonov AN-26V,EX-030,7306103,9   (passengers:3  crew:6),1   (passengers:1  crew:0),0,The cargo plane crashed shortly after taking off after an engine failed. The pilot was trying to return for an emergency landing.
"July 24, 2007",1405,"Rudyerd Bay, Alaska",Taquan Air Service,?,Sightseeing,de Havilland DHC-2 MK.1 Beaver,N995WA,1100,5   (passengers:4  crew:1),5   (passengers:4  crew:1),0,"The single engine aircraft crashed onto a heavily forested mountain, 30 miles east of Ketchican while on a sightseeing trip over Misty Fiords. The pilot's decision to continue under visual flight rules into an area of instrument meteorological conditions. Contributing to the accident was the pilot's inadequate weather evaluation and the FAA's inadequate surveillance of the commercial air tour operator."
"July 29, 2007",0417,"Moscow, Russia",Atran,9655,Sightseeing,Antonov AN-12BP,RA-93912,4341709,9   (passengers:0  crew:9),9   (passengers:0  crew:9),0,"The cargo plane, carrying 9 tons of cargo, crashed 4 km from the runway as it was attempting to take off from Domodedovo airport. The aircraft slammed into a field shattering debris over a wide area."
"August 09, 2007",1200,"Off Moorea, French Polynesia",Air Moorea,1121,Moorea - Papeete,de Havilland Canada DHC-6 Twin Otter 300,F-OIQ,608,20   (passengers:19  crew:1),20   (passengers:19  crew:1),0,Soon after taking off the plane began loosing altitude and veered to the right until it crashed into the sea 1 mile beyond the runway. Loss of pitch control of the aircraft following a break in an elevator cable.
"August 16, 2007",2316,"Near Ketchikan, Alaska",SeaWind Aviation,?,Sightseeing,de Havilland Canada DHC-2 Beaver,N345KA,1306,10   (passengers:9  crew:1),6   (passengers:6  crew:0),0,"The float plane crashed on land into a tree, 200 feet from shore, while attempting to land. High winds were in the area at the time of the accident. The  pilot's poor decision-making and inadequate planning. To avoid the rising waves, the pilot decided to take off toward the sheltered interior of the bay, toward the rising terrain, in a direction he had never attempted before. As the pilot attempted to turn the aircraft around, the airplane hit a downdraft, which held it from climbing above the closing landscape and caused the plane to stall about 60 feet over the ground."
"August 20, 2007",1033,"Okinawa, Japan",China Airlines,120,Taipei - Naha,Boeing 737-809,B-18616,30175/1182,165   (passengers:157  crew:8),0   (passengers:0  crew:0),0,"After a normal landing, the slats were retracted,and the mechanism came to rest as usual against the fuel tank.  On the right wing, a stop bolt that had come loose was pushed into the tank, breaching it.  The leaking fuel blew away during taxi, but once the plane stopped at the terminal, it spilled straight down and ignited from the engine's hot tailpipe. Everyone was able to evacuate but the plane was destroyed.  Boeing, aware of this failure mode due to past incidents, had ordered the nut at the end of the stop bolt to be glued on but to do this, the maintenance technician had to work awkwardly by feel and had inadvertently lost the associated washer that actually retained the bolt in place."
"August 22, 2007",0036,"Near Curitiba, Brazil",Two Taxi Aero,?,Curitiba - Jundiai,Embraer EMB-110P1 Bandeirant,PT-SDB,110323,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,Crashed shortly after taking off from Curitiba
"August 22, 2007",?,"Near Kirkuk, Iraq",Military - U.S. Army,?,Transporting troops,UH-60 Blackhawk helilcopter,?,?,14   (passengers:12  crew:2),14   (passengers:12  crew:2),0,Crashed most likely due to a mechanical problem while traveling with a second helicopter.
"August 26, 2007",1600,"Kongolo, Democratic Republic Congo",Great Lakes Business Complany,?,Kongolo - Goma,Antonov AN-32,9Q-CAC,14-07,15   (passengers:12  crew:3),14   (passengers:11  crew:3),0,"The cargo plane, carrying tin ore, lost one of it's two engines eleven minutes after taking off and tried to return to the airport. Due to strong back winds and a fully loaded plane, the aircraft clipped tree tops and crashed and burned 3 km short of the runway. The plane was overloaded by 3 tons."
"September 07, 2007",?,"Goma, Democratic Republic Congo",Galaxy Kavatsi Airlines,?,Kisangi - Goma - Bukavu,Antonov AN-12BP,4L-SAS,3341108,8   (passengers:6  crew:2),8   (passengers:6  crew:2),0,"The cargo plane, carrying palm oil, overshot the runway, crashed into a petrified lava flow and caught fire."
"September 16, 2007",1535,"Phuket, Thailand",One-Two-Go Airlines,269,Bangkok - Phuket,McDonnell Douglas MD-82,HS-OMG,49183/1129,130   (passengers:123  crew:7),90   (passengers:85  crew:5),0,"While landing in heavy rain and strong cross winds, the aircraft skidded off the runway, struck an earth embankment and caught fire. The pilot attempted to land, despite 15 warning alarms and his copilot's calls to abort the attempt. Also, the plane was traveling faster and descending more sharply than normal."
"September 24, 2007",1300,"Malemba Nkulu, DR Congo",Karibu Airways,?,Lubumbashi - Malemba Nkulu,Let 410,9Q-CVL,81 06 17,6   (passengers:5  crew:1),1   (passengers:0  crew:1),0,Crashed while attempting to land and came to rest in a cemetery.
"October 04, 2007",1040,"Kinshasa, DR Congo",Africa One Congo,?,Kinshasa - Tshikapa,Antonov AN-26,9Q-COS,47302001,22   (passengers:17  crew:5),21   (passengers:17  crew:4),30,While attempting to take off the No. 2 engine failed. The cargo plane crashed into a Congolese neighborhood and caught fire about three miles from the airport. The plane's mechanic was the only survivor aboard the plane.
"October 08, 2007",1530,"Near Cubarral, Colombia",Nacional de Aviacion,?,Villavicencio - Uribe,Let 410 UVP-E10A,HK-4055,902521,17   (passengers:15  crew:2),17   (passengers:15  crew:2),0,Disappeared while en route.
"November 08, 2007",0800,"Khartoum, Sudan",Juba Air Cargo,?,Khartoum - Juba,Antonov 12,ST-JUA,3341110,4   (passengers:0  crew:4),0   (passengers:0  crew:0),2,"While taking off, an engine on the cargo plane failed after the plane hit a hawk. The aircraft tried to return to the airport but crashed. The plane was transporting goods and foodstuffs for traders and international organizations in Juba. Two Sudanese soldiers were killed on the ground."
"November 30, 2007",0136,"Near Isparta, Turkey",Atlasjet Airlines,4203,Istanbul - Isparta,McDonnell Douglas MD-83,TC-AKM,53185/2090,57   (passengers:50  crew:7),57   (passengers:50  crew:7),0,"While making an approach to land, the passenger plane struck a mountaintop and broke apart, 7.5 miles from Isparta Airport. The accident was caused by pilot error as a result of the condition known as spatial disorientation. The pilot is believed to have lost the sight of line for the horizon and instead of trusting the flight instruments, diverted the aircraft to the route where the crash occurred."
"December 03, 2007",1718,"Off Whittier, Alaska","Evergreen Alaska Helicopters, Inc.",?,Cordova - Ancorage,Eurocopter Deutschland BK117C1,N141LG,?,4   (passengers:3  crew:1),4   (passengers:3  crew:1),0,"Crashed into the sea while en route. The pilot's decision to continue VFR flight into night instrument meteorological conditions. Contributing to the accident were the operator's failure to adhere to an FAA-approved and mandated safety risk management program, the FAA's failure to provide sufficient oversight of the operator to ensure they were in compliance with the risk management program, the pilot's lack of experience in night winter operations in Alaska, and the operator's lack of an EMS dispatch and flight following system."
"December 05, 2007",0648,"Columbus, Ohio",Castle Aviation,?,"Columbus, OH - Buffalo, NY",Cessna 208B Caravan I Super Cargomaster,N28MG,208B-0732,2   (passengers:1  crew:1),2   (passengers:1  crew:1),0,"The cargo plane crashed into a brushy field, inverted, shortly after taking off in heavy snow. Radar data indicated that it was in a left turn at a ground speed of 109 knots before descending and impacting terrain. The plane was carrying checks and other goods for a banking customer. The pilot's failure to maintain aircraft control and collision avoidance with terrain due to spatial disorientation. Contributing to the accident were low cloud ceiling and night conditions."
