Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"March 30, 1959",2346,"Alma, Georgia",Riddle Airlines,402,"Orlando, FL - Atlanta, GA",Curtiss C-46A,N7840B,30242,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The cargo plane lost control after a fire broke out in the cargo hold. The ignition of cargo in the aft belly compartment caused by contact with an unguarded light bulb. It is believed the fire then breached the compartment wall, and damaged a hydraulic unit or line in the wing center section area at the rear spar., igniting the flammable hydraulic fluid."
"April 17, 1959",0639,"Puerto Kino, Mexico",Tigres Voladores,?,Mexicale - Guaymas,Curtiss C-46F-1-CU,XA-MIS,22586,26   (passengers:21  crew:5),26   (passengers:21  crew:5),0,Exlpoded and caught fire near Bahia de Kino.  A bomb is believed to have exploded onboard.
"April 23, 1959",0946,"Van, Turkey",Air Charter,?,London - Ankara - Bahrain,Avro 688 Super Trader,G-AGRH,1256,12   (passengers:0  crew:12),12   (passengers:0  crew:12),0,"The cargo plane aircraft, flying on instruments, drifted north of its normal track because of strong winds and crashed into Mt. Suphan. The winds were stronger than forecast. An accurate bearing could not be obtained at Mus and Van had not been checked.  Sub-normal temperatures would result in a high indicated altimeter reading. Calculations on the flight and contacts with beacons were not coordinated and controlled."
"April 29, 1959",1700,"Valdemeca, Spain",Iberia Airlines,?,Barcelona - Madrid,Douglas DC-3,EC-ABC,19334,28   (passengers:25  crew:3),28   (passengers:25  crew:3),0,"Crashed into the east slopes of Sierra de Valdemeca after being diverted due to poor weather. Joaquin Blume, Spain's European gymnastics champion, killed. Unfavorable weather made it necessary to deviate from the planned route."
"May 02, 1959",2212,"Mallorca, Spain",Austria-Flugdienst,?,Palma de Mallorca - Wien,Douglas DC-3,OE-FDA,12210,5   (passengers:2  crew:3),5   (passengers:2  crew:3),0,"Two minutes after reporting at 3,000feet the aircraft struck Alfabia peak at 3,300 feet. Insufficient altitude while flying at normal climb power."
"May 12, 1959",1613,"Chase, Maryland",Capital Airlines,75,New York City - Atlanta,Vickers Viscount 745D,N7463,287,31   (passengers:27  crew:4),31   (passengers:27  crew:4),0,"Disintegrated in-flight due to severe turbulence after penetrating a thunderstorm. Icing. A farmhand observed a large chuck of ice fall from the plane seconds before the crash. A second plane crash involving Capital Airlines occurred at Charleston, WV on this same day."
"May 12, 1959",1529,"Charleston, West Virginia",Capital Airlines,983,Pittsburg - Charleston,Lockheed C-69 Constellation,N2735A,1978,44   (passengers:38  crew:6),2   (passengers:1  crew:1),0,"The pilot intentionally ground looped the aircraft, which slid down a steep embankment caught fire and burned. Landing too fast on a wet runway under conditions conductive to aquaplaning."
"May 13, 1959",?,"Near Toumavista, Peru",Transportes Aereos Peruanos,?,Lima - Pucallpa,Curtiss C-46A,OB-WBP-507,26829,12   (passengers:10  crew:2),12   (passengers:10  crew:2),0,Crashed into the slope of a mountain while en route.
"May 15, 1959",2042,"Off Mar del Plata, Aregntina",Aerolineas Argentinas,?,Mar del Plata - Bahia Blanca,Douglas DC-3,LV-AFW,19790,10   (passengers:6  crew:4),10   (passengers:6  crew:4),0,Crashed into the sea during a steep turn following a takeoff at night. Undetermined cause.
"May 21, 1959",?,"Moro, Peru",Lineas Aéreas Interpolar,?,Miami - Panama City - Talara - Arica,Curtiss C-46A-50-CU,CC-CIA-497,30482,8   (passengers:4  crew:4),8   (passengers:4  crew:4),0,Crashed into a  mountain while en route..
"June 01, 1959",?,Nicaragua,Aerolineas Nacionales,?,?,Curtiss C-46,TI-1020,?,60   (passengers:55  crew:5),60   (passengers:55  crew:5),0,"The plane, carrying Nicaraguan rebels was shot down by a Nicaraguan Air Force fighter."
"June 05, 1959",?,"Near Sheyma, Alaska",Militiary - US Air Force,?,Reconnaissance,Boeing RC-135E,?,?,19   (passengers:?  crew:?),19   (passengers:?  crew:?),0,"Thirty minutes after taking off from Sheyma, ""Rivit Amber"" radioed ""experiencing  vibration in flilght. Not certain of emergency. This was the last radio contact with the plane. The aircraft crashed at sea."
"June 12, 1959",?,"Sandy Lake, Ontario",Tranair,?,?,Noorduyn Norseman,CF-BHX,N29-12,8   (passengers:7  crew:1),8   (passengers:7  crew:1),0,"Shortly after takeoff from Sandy Lake, the single engine aircraft stalled and crashed in a wooded area. The aircraft was destroyed and all eight occupants were killed. It was reported that a non-authorized person was sitting in the left seat in the cockpit at the time of the accident."
"June 23, 1959",1930,"Cerros Baco, Peru",AVIANCA,?,Bogota - Lima,Douglas DC-4,HK-135,10418,14   (passengers:10  crew:4),14   (passengers:10  crew:4),0,Crashed  into the slope of Cerro Baco located about 12 km northwest of Huaricanga.
"June 26, 1959",1735,"Near Varese, Lombardia, 20 miles NW of Milan, Italy",Trans World Airlines,891,Milan - Paris,Lockheed 1649A Starliner,N7313C,1015,68   (passengers:59  crew:9),68   (passengers:59  crew:9),0,"While flying from Athens to Chicago, the No. 6 and 7 fuel tanks in the right wing exploded during a storm.  Ignition of gasoline vapors emanating from fuel tank vent pipes by static discharge after the airliner was hit by lightning."
"June 30, 1959",1035,"Ishikawa City, Ryukyu Island, Okinawa",Military - U.S. Air Force,?,?,North American F-100D-25NA,55-3633A,?,1   (passengers:0  crew:1),0   (passengers:0  crew:0),17,"The pilot ejected and parachuted safely from the aircraft after the engine caught fire and the aircraft became uncontrollable. The plane crashed into the Miyamori Primary School compound and the surrounding neighborhood killing 17, of which 11 were students, and injuring another 181.  Because of the subsequent fire in the aftermath of the crash another 158 persons (28 families) were made homeless."
"July 15, 1959",?,"Kuwait City, Kuwait",PAS,?,Kuwait City - Tehran,Avro 685 York,EP-ADE,MW295,32   (passengers:27  crew:5),32   (passengers:27  crew:5),?,"Shortly after takeoff from Kuwait City Airport and while climbing, the aircraft stalled and crashed in the desert  6 km from the airfield."
"August 03, 1959",1030,"Sagone, India",Kalinga Airlines,?,Mohanbari - Along,Douglas DC-3,VT-DGP,9549,6   (passengers:3  crew:3),6   (passengers:3  crew:3),0,The cargo plane crashed while en route. Navigational error. The pilot entered a wrong valley and stalled the fully loaded aircraft while attempting to turn back.
"August 14, 1959",2214,"Karachi, Pakistan",Pakistan International Airlines,?,Training,Vickers 815 Viscount,AP-AJE,337,3   (passengers:0  crew:3),2   (passengers:0  crew:2),0,"The trainee captain attempted a maneuver in disregard of the prescribed limitations of such a maneuver. A two-engine overshoot was attempted at a very low height and below the prescribed minimum speed, when the aircraft was committed to a landing. This resulted in a violent yaw and sharp drop which could not be controlled. The training captain was conversant with the minimum requirements of a two-engine overshoot of the Viscount 815 aircraft but appears to have overestimated his performance."
"August 15, 1959",1642,"Calverton, New York",American Airlines,514,Training,Boeing 707-123,N7514A,17641/36,5   (passengers:0  crew:5),5   (passengers:0  crew:5),0,The crew failed to recognize and correct the development of excessive yaw which caused an unintentional rolling maneuver at an altitude too low to permit complete recovery.
"August 19, 1959",1710,"Near Barcelona, Spain",Transair,?,Barcelona - London,Douglas DC-3,G-AMZD,16112/3286,32   (passengers:29  crew:3),32   (passengers:29  crew:3),0,"Nineteen minutes after taking off and while climbing, the aircraft entered a cloud and struck Mt. Monseny. Pilot did not follow prescribed regulations."
"August 27, 1959",?,"Near Asuncion, Paraguay",Aerolineas Argentinas,?,Buenos Aires - Asunción,de Havilland DH-106 Comet 4,LV-AHP,6411,50   (passengers:44  crew:6),2   (passengers:1  crew:1),0,"The aircraft descended below MDA and crashed 5 miles short of the runway while on approach to Asuncion. The crew led the aircraft pass below the glide in marginal weather conditions and continued the approach at an insufficient altitude, against published procedures."
"September 02, 1959",1716,"Abilene, Texas",Aaxico Airlines,?,"Abilene, TX - Forth Worth, TX",Curtiss C-46A,N5140B,26809,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The cargo plane took off, rose to 200 ft., stalled and crashed. Elevator control lost. The aft link assembly became disconnected from the clevis in the elevator control horn assembly when an improperly secured bolt backed out."
"September 08, 1959",?,"Poza Rica, Mexico",Mexicana,?,Mexico City - Merida,Douglas DC-3,?,?,16   (passengers:13  crew:3),1   (passengers:1  crew:0),0,"An in-flight explosion occurred in the passenger cabin. A male passenger, who was believed to have been carrying a bomb, fell from the airplane from an altitude of 11,000ft.  A forced landing was made at Poza Rica after a fire broke out in the cabin."
"September 12, 1959",0415,"Near Tegucigalpa, Honduras",Pan American World Airways,?,San Salvador - Miami,Douglas DC-4,N88900,10504,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"Shortly after taking off, the cargo plane deviated from it's intended course and struck a mountain, for reasons unknown."
"September 23, 1959",1840,"Sao Paulo, Brazil",VASP,?,Sao Paulo - Rio de Janeiro,Saab Scandia 90A-1,PP-SQV,106,20   (passengers:16  crew:4),20   (passengers:16  crew:4),0,Crashed a few minutes after taking off from Sao Paulo Airport. Cause undetermined.
"September 24, 1959",1720,"Great Sitkin Island, Alaska",Reeve Aleutian Airlines,3,Shemya - Cold Bay - Adak - Anchorage,Douglas C-54B,N63396,10486,16   (passengers:11  crew:5),16   (passengers:11  crew:5),0,Crashed into a mountain while on approach to Adak. Improper approach. Crew error. Pilot did not fly in accordance with visual flight rules over hazardous terrain.
"September 24, 1959",2324,"Bordeaux, France",T.A. Intercontinentaux (France),?,Paris - Bordeaux - Bamako - Abidjan,Douglas DC-7C,F-BIAP,45366/892,65   (passengers:56  crew:9),54   (passengers:45  crew:9),0,"Crashed shortly after takeoff, not gaining altitude and colliding with trees. Loss of an engine. Crew did not properly monitor altimeter."
"September 29, 1959",2309,"Buffalo, Texas",Braniff Airlines,542,Houston - Dallas,Lockheed 188A Electra,N9705C,1090,34   (passengers:28  crew:6),34   (passengers:28  crew:6),0,"In-flight separation of the left wing resulted in the aircraft crashing 3 miles southeast of Buffalo, Texas. A design flaw caused an oscillation known as  mode to transfer propeller wobble to the outboard nacelles which induced flutter in the wing which led to the separation of the wing. One of two accidents with the same cause. See 3/17/1960."
"October 06, 1959",?,"Paloemeu, Suriname",Kappel-Van Eyck Airways,?,"Paramaribo, Suriname - Paloemeu, Suriname",Aero Commander AC 520,?,?,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,"The aircraft was on a government mission to supply contractors near Paloemeu with food and equipment.  While searching for a drop point in the jungle, in heavy fog,  the plane crashed into a hill."
"October 23, 1959",2210,"Near Moscow, Russia",Aeroflot,200,Baku - Moscow,Ilyushin IL-14P,CCCP-41806,6341709,28   (passengers:23  crew:5),28   (passengers:23  crew:5),0,"Crashed on approach. Crew's handling of the plane led to a premature loss of altitude and collision with obstacles. Crew fatigue,"
"October 26, 1959",2018,"Santa Maria, California",Pacific Air Lines,308,Los Angeles - Oxnard - Santa Maria - Paso Robles,Douglas C-47A-DL,N67589,19656,19   (passengers:17  crew:2),1   (passengers:0  crew:1),1,"Moments after rotation the left engine exploded and caught fire. The elevator of the plane hit a 12,000 volt powerline and crash landed upright sliding 65 feet. The only fatality was the first officer who was thrown clear of the accident still strapped to his seat. The number 5 cylinder of the left engine failed leading to an explosion that deformed the left engine's ring cowl to a degree that cause excessive drag and buffeting that made sustained flight impossible. Maintenance records showed the engine had a troubling number of oil leaks."
"October 30, 1959",2040,"Waynesborough, Virginia",Piedmont Airlines,1349,"Washington DC - Charlottsville, VA",Douglas DC-3,N55V,20447,27   (passengers:24  crew:3),26   (passengers:23  crew:3),0,Crashed into Bucks Elbow Mountain during an ILS approach to Charlottesville Airport. Navigational omission resulting in an off course approach. It took thirty-six hours before the lone survivor was rescued.  A navigational omission which resulted in a lateral course error that was not detected and corrected through precision instrument flying procedures. A contributing factor to the accident may have been pre-occupation of the captain resulting from mental stress.
"October 30, 1959",1525,"Athens, Greece",Olympic Airways,214,Athens - Thessaloniki,Douglas DC-3,SX-BAD,9491,18   (passengers:15  crew:3),18   (passengers:15  crew:3),0,Engine failure on takeoff. The plane crashed 5 minutes later. Failure of the gudgeon pin bearing of the No.6 piston of the left engine.
"November 04, 1959",2307,"St. Cleophas, Quebec, Canada",Wheeler Airlines,1658,Montreal - Hall Lake,Douglas C-54A,CF-ILI,10360,5   (passengers:0  crew:5),5   (passengers:0  crew:5),0,The cargo plane exploded in midair while en route after an engine fire. The possible failure of the fire detection and warning system to inform the pilot of the existence of a fire before it had penetrated the firewall and ignited the fuel feed system and oil tank to the rear of no.2 engine.
"November 16, 1959",1906,"Lvov, Ukraine, USSR",Aeroflot,315,Moscow - Kiev - Lvov,Antonov AN-10,CCCP-11167,9401402,40   (passengers:32  crew:8),40   (passengers:32  crew:8),0,"Loss of control in icing conditions when the flaps were downed to 45° on approach, apparently due to an excessive accumulation of ice on wings and stabs. The distance between the aircraft and the ground was insufficient to expect a recovery."
"November 16, 1959",0055,Gulf of Mexico,National Airlines,967,Tampa - New Orleans,Douglas DC-7B,N4891C,45355,42   (passengers:36  crew:6),42   (passengers:36  crew:6),0,"The aircraft crashed into the Gulf of Mexico at 29 degrees 13 minutes N, 88 degrees 40 minutes W or about 108 miles east-southeast of New Orleans, while on a flight from Tampa to New Orleans. Sabotage (explosion of a dynamite bomb aboard) was strongly suspected but could never be proven due to lack of physical evidence.  There is a possibility that there is a connection between this crash and the National Airlines crash of January 6, 1960. No one was charged in either case."
"November 21, 1959",?,"Beirut, Lebanon",Ariana Afghan Airlines,202,Beirut - Tehran,Douglas DC-4,YA-BAG,18367,27   (passengers:22  crew:5),24   (passengers:19  crew:5),0,"Crashed shortly after takeoff, 2.5 miles from Beirut Airport. Navigation error. Possible in-flight fire in the No. 1 engine which induced the pilot to start fire emergency action with a resulting reduction in the rate of turn and the rate of climb."
"November 24, 1959",0535,"Chicago, Illinois",Trans World Airlines,595,Chicago - Denver - Los Angeles,Lockheed L-1049H Super Constellation,N102R,4824,3   (passengers:0  crew:3),3   (passengers:0  crew:3),8,"Shortly after taking off the plane experienced a fire warning in the No. 2 engine, shut it down and attempted to return to Midway Airport. During the final approach the aircraft banked in excess of 45 degrees and developed an excessive sink rate. When the aircraft reached the tops of trees its wings were nearly level and its nose was raised in a climbing attitude but the descent continued and the plane crashed one quarter of a mile southeast of the airport. The accident was the consequence of manuvering the aircraft during the turn to final approach in such a manner as to cause a rate of sink from which recovery was not possible. Sometime during the turn the flaps were retracted from 60% to 24% causing a loss of lift."
"December 01, 1959",0947,"Willamsport, Pennsylvania",Allegheny Airlines,371,Harrisburg - Willamsport,Martin 202,N174A,9159,26   (passengers:22  crew:4),25   (passengers:21  crew:4),0,"Crashed into Bald Eagle Mountain,13 miles south of Williamsport,  while on an ILS approach to Williamsport.  Probable accidental caging of the fluxgate compass leading to a erroneous heading indication. Captain's failure to execute a timely abandoned approach. There was one passenger who survived."
"December 08, 1959",16:57,"Off Cartagena, Colombia",Sociedad Aeronautica Medellin,?,San Andres Island - Cartagena,Curtiss C-46A,HK-515,26941,45   (passengers:42  crew:3),45   (passengers:42  crew:3),0,Disappeared en route. Right landing gear found on Moron Island.  Cause undetermined.
"December 13, 1959",0928,"Near Tashkent, Uzbekistan, USSR",Aeroflot,?,Kabul - Tashkent,Ilyushin IL-18,CCCP-91577,147001416,29   (passengers:24  crew:5),29   (passengers:24  crew:5),0,"Crashed into a mountain while en route. Crew error. The crew deviated from prescribe route. The captain decided to continue under VFR in IMC conditions and at the time of the accident, the aircraft was about 40 to 50 km off course to the right of the intended route."
"December 17, 1959",1620,"Ketchikan, Alaska",California Aircraft,?,Juneau - Annette Island,Consolidated PBY-5A Catalina,N64T,2102,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,The cargo plane cashed en route after reporting engine trouble.
"December 21, 1959",0816,"Rome, Italy",Alitalia,?,Training,Vickers 785D Viscount,I-LIZT,378,2   (passengers:0  crew:2),2   (passengers:0  crew:2),0,Crashed into a hanger during a practice landing. The accident was attributed to a balked landing maneuver carried out below the speed limits for safe directional control of the aircraft during a critical situation that developed in the last phase of the landing in the course of a simulated emergency exercise with two power units inoperative.
"December 22, 1959",1340,"Rio de Janeiro, Brazil",VASP,233,Rio de Janeiro - Sao Paulo,Vickers Viscount 827 / Fokker T-21,PP-SRG / 0742,401,32   (passengers:26  crew:6),32   (passengers:26  crew:6),10,"A midair collision took place between a Vickers Viscount and a Brazilian Air Force Fokker T-21 trainer, as the Viscount made an approach to land. The pilot of the trainer parachuted to safety. All 32 aboard the Viscount were killed when it crashed into several houses in the district of Ramos. Failure of both pilots to see and avoid each other. Apparently, the pilot of the trainer aircraft was not supposed to cross the approach path of the Viscount."
"December 24, 1959",0500,"Palembang, Indonesia",Garuda Indonesia Airlines,330,Palembang - Jakarta,Douglas C-47A,PK-GDV,13535,2   (passengers:0  crew:2),1   (passengers:0  crew:1),0,"Shortly after takeoff the cargo plane lost the No. 2 engine, tried to return to the airport but crashed. Failure of the right engine, a lack of precaution on the part of the captain and marginal weather. A contributing factor may have been the overloaded condition of the aircraft, however, not to such an extent that it forced the aircraft to descend to a dangerously low altitude."
"December 31, 1959",?,"Near San Jose de Chiquitos, Bolivia",Lloyd Aereo Boliviano,?,San José de Chiquitos - La Paz,Douglas DC-3,CP-584,19226,11   (passengers:7  crew:4),11   (passengers:7  crew:4),0,Crashed on takeoff.
